# EDICTOR
@modified: 2015-02-02 16:0
#
ID	IPA	SOURCE	WOLD	TOWEROFBABEL	SCAID	NOTE	CONCEPT	ENTRY_IN_SOURCE	CHINESE	SWADESH_1952	COGID	SWADESH_1955	HANZI	DOCULECT	BORROWING	ALIGNMENT	TOKENS	ABVD	OMEGAWIKI	GLOSS_IN_SOURCE	POS	IELEX	SUBGROUP	MORPHEME_STRUCTURE	PARADIGM_1	PARADIGM_3	PARADIGM_4	PARADIGM_2	DUPLICATES
1021	pa₄₂	Allen2007, 138	4.41	breast(49)	108		the breast	pa42	乳房		226	breast(11)		Xiangyun		p a ⁴² - - -	p a ⁴²	breast (18)	5992	breast / 乳房	Noun	breast (19)	Bai						
1022	pa₄₂	Allen2007, 138	4.41	breast(49)	108		the breast	pa42	乳房		226	breast(11)		Yunlong		p a ⁴² - - -	p a ⁴²	breast (18)	5992	breast / 乳房	Noun	breast (19)	Bai						
1023	pa₄₂	Wang2006a, 94	4.41	breast(49)	108		the breast	pa42	乳房		226	breast(11)		Zhoucheng		p a ⁴² - - -	p a ⁴²	breast (18)	5992	breasts	Noun	breast (19)	Bai						
1024			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Cone_Tibetan				breast (18)	5992		Noun	breast (19)	Bodic						
1025			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Lhasa_Tibetan				breast (18)	5992		Noun	breast (19)	Bodic						
1026	nu.ma		4.41	breast(49)	0		the breast	nu.ma	乳房		227	breast(11)	乳	Old_Tibetan			n u m a	breast (18)	5992	breasts	Noun	breast (19)	Bodic						
1027			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Achang_Lianghe				breast (18)	5992		Noun	breast (19)	Burmish						
1028			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Achang_Longchuan				breast (18)	5992		Noun	breast (19)	Burmish						
1029			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Achang_Luxi				breast (18)	5992		Noun	breast (19)	Burmish						
1030			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Atsi				breast (18)	5992		Noun	breast (19)	Burmish						
1031			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Bola				breast (18)	5992		Noun	breast (19)	Burmish						
1032	nui³		4.41	breast(49)	0		the breast	nui³	乳房		227	breast(11)	乳	Burmese			n u i ³	breast (18)	5992	breasts	Noun	breast (19)	Burmish						
1033			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Hpun				breast (18)	5992		Noun	breast (19)	Burmish						
1034			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Lashi				breast (18)	5992		Noun	breast (19)	Burmish						
1035			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Maru				breast (18)	5992		Noun	breast (19)	Burmish						
1036			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Old_Burmese				breast (18)	5992		Noun	breast (19)	Burmish						
1037			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Xiandau				breast (18)	5992		Noun	breast (19)	Burmish						
1038			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Dumi				breast (18)	5992		Noun	breast (19)	Kiranti						
1039	nʉs		4.41	breast(49)	0		the breast	nʉs	乳房		227	breast(11)	乳	Khaling			n ʉ s	breast (18)	5992	breasts	Noun	breast (19)	Kiranti						
1040	nu		4.41	breast(49)	0		the breast	nu	乳房		227	breast(11)	乳	Limbu			n u	breast (18)	5992	breasts	Noun	breast (19)	Kiranti						
1041			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Wambule				breast (18)	5992		Noun	breast (19)	Kiranti						
1042			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Yakkha				breast (18)	5992		Noun	breast (19)	Kiranti						
1043			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Yamphu				breast (18)	5992		Noun	breast (19)	Kiranti						
1044			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Dulong				breast (18)	5992		Noun	breast (19)	Nungish						
1045			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Jingpo				breast (18)	5992		Noun	breast (19)	SAL						
1046			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Beijing				breast (18)	5992		Noun	breast (19)	Sinitic						
1047			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Caijia				breast (18)	5992		Noun	breast (19)	Sinitic						
1048			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Changsha				breast (18)	5992		Noun	breast (19)	Sinitic						
1049			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Ganzhou				breast (18)	5992		Noun	breast (19)	Sinitic						
1050			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Guangzhou				breast (18)	5992		Noun	breast (19)	Sinitic						
1051			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Meixian				breast (18)	5992		Noun	breast (19)	Sinitic						
1052	*noʔ		4.41	breast(49)	0		the breast	*noʔ	乳房		229	breast(11)	乳	Old_Chinese			n o ʔ	breast (18)	5992	breast	Noun	breast (19)	Sinitic						
1053			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Xiamen				breast (18)	5992		Noun	breast (19)	Sinitic						
1054			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Guiqiong				breast (18)	5992		Noun	breast (19)	rGyalrongic						
1055	tɯ-nɯ		4.41	breast(49)	0		the breast	tɯ-nɯ	乳房		227	breast(11)	乳	Japhug			t ɯ ◦ n ɯ	breast (18)	5992	breasts	Noun	breast (19)	rGyalrongic						
1056			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Khroskyabs_Wobzi				breast (18)	5992		Noun	breast (19)	rGyalrongic						
1057			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Muya				breast (18)	5992		Noun	breast (19)	rGyalrongic						
1058			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Stau				breast (18)	5992		Noun	breast (19)	rGyalrongic						
1059	ner²		4.41	breast(49)	0		the breast	ner²	乳房		228	breast(11)	乳	Tangut			n e r ²	breast (18)	5992	breasts	Noun	breast (19)	rGyalrongic						
1060			4.41	breast(49)	0		the breast		乳房		0	breast(11)		Zbu				breast (18)	5992		Noun	breast (19)	rGyalrongic						
#
1061			4.51		0		to breathe		呼吸	to breathe(19)	0			Dashi				to breathe (28)	5998		Verb	breathe (20)	Bai						
1062			4.51		0		to breathe		呼吸	to breathe(19)	0			Zhaozhuang				to breathe (28)	5998		Verb	breathe (20)	Bai						
1063			4.51		0		to breathe		呼吸	to breathe(19)	0			Ega				to breathe (28)	5998		Verb	breathe (20)	Bai						
1064			4.51		0		to breathe		呼吸	to breathe(19)	0			Enqi				to breathe (28)	5998		Verb	breathe (20)	Bai						
1065			4.51		0		to breathe		呼吸	to breathe(19)	0			Eryuan				to breathe (28)	5998		Verb	breathe (20)	Bai						
1066			4.51		0		to breathe		呼吸	to breathe(19)	0			Gongxing				to breathe (28)	5998		Verb	breathe (20)	Bai						
1067			4.51		0		to breathe		呼吸	to breathe(19)	0			Heqi				to breathe (28)	5998		Verb	breathe (20)	Bai						
1068			4.51		0		to breathe		呼吸	to breathe(19)	0			Jianchuan				to breathe (28)	5998		Verb	breathe (20)	Bai						
1069			4.51		0		to breathe		呼吸	to breathe(19)	0			Jinman				to breathe (28)	5998		Verb	breathe (20)	Bai						
1070			4.51		0		to breathe		呼吸	to breathe(19)	0			Jinxing				to breathe (28)	5998		Verb	breathe (20)	Bai						
1071			4.51		0		to breathe		呼吸	to breathe(19)	0			Luobenzhuo				to breathe (28)	5998		Verb	breathe (20)	Bai						
1072			4.51		0		to breathe		呼吸	to breathe(19)	0			Mazhelong				to breathe (28)	5998		Verb	breathe (20)	Bai						
1073			4.51		0		to breathe		呼吸	to breathe(19)	0			Qiliqiao				to breathe (28)	5998		Verb	breathe (20)	Bai						
1074			4.51		0		to breathe		呼吸	to breathe(19)	0			Xiangyun				to breathe (28)	5998		Verb	breathe (20)	Bai						
1075			4.51		0		to breathe		呼吸	to breathe(19)	0			Yunlong				to breathe (28)	5998		Verb	breathe (20)	Bai						
1076			4.51		0		to breathe		呼吸	to breathe(19)	0			Zhoucheng				to breathe (28)	5998		Verb	breathe (20)	Bai						
1077			4.51		0		to breathe		呼吸	to breathe(19)	0			Cone_Tibetan				to breathe (28)	5998		Verb	breathe (20)	Bodic						
1078			4.51		0		to breathe		呼吸	to breathe(19)	0			Lhasa_Tibetan				to breathe (28)	5998		Verb	breathe (20)	Bodic						
1079	dbugs  gtoŋ		4.51		0		to breathe		呼吸	to breathe(19)	0			Old_Tibetan				to breathe (28)	5998		Verb	breathe (20)	Bodic						
1080			4.51		0		to breathe		呼吸	to breathe(19)	0			Achang_Lianghe				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1081			4.51		0		to breathe		呼吸	to breathe(19)	0			Achang_Longchuan				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1082			4.51		0		to breathe		呼吸	to breathe(19)	0			Achang_Luxi				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1083			4.51		0		to breathe		呼吸	to breathe(19)	0			Atsi				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1084			4.51		0		to breathe		呼吸	to breathe(19)	0			Bola				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1085			4.51		0		to breathe		呼吸	to breathe(19)	0			Burmese				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1086			4.51		0		to breathe		呼吸	to breathe(19)	0			Hpun				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1087			4.51		0		to breathe		呼吸	to breathe(19)	0			Lashi				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1088			4.51		0		to breathe		呼吸	to breathe(19)	0			Maru				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1089			4.51		0		to breathe		呼吸	to breathe(19)	0			Old_Burmese				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1090			4.51		0		to breathe		呼吸	to breathe(19)	0			Xiandau				to breathe (28)	5998		Verb	breathe (20)	Burmish						
1091			4.51		0		to breathe		呼吸	to breathe(19)	0			Dumi				to breathe (28)	5998		Verb	breathe (20)	Kiranti						
1092			4.51		0		to breathe		呼吸	to breathe(19)	0			Khaling				to breathe (28)	5998		Verb	breathe (20)	Kiranti						
1093			4.51		0		to breathe		呼吸	to breathe(19)	0			Limbu				to breathe (28)	5998		Verb	breathe (20)	Kiranti						
1094			4.51		0		to breathe		呼吸	to breathe(19)	0			Wambule				to breathe (28)	5998		Verb	breathe (20)	Kiranti						
1095			4.51		0		to breathe		呼吸	to breathe(19)	0			Yakkha				to breathe (28)	5998		Verb	breathe (20)	Kiranti						
1096			4.51		0		to breathe		呼吸	to breathe(19)	0			Yamphu				to breathe (28)	5998		Verb	breathe (20)	Kiranti						
1097			4.51		0		to breathe		呼吸	to breathe(19)	0			Dulong				to breathe (28)	5998		Verb	breathe (20)	Nungish						
1098			4.51		0		to breathe		呼吸	to breathe(19)	0			Jingpo				to breathe (28)	5998		Verb	breathe (20)	SAL						
1099			4.51		0		to breathe		呼吸	to breathe(19)	0			Beijing				to breathe (28)	5998		Verb	breathe (20)	Sinitic						
1100			4.51		0		to breathe		呼吸	to breathe(19)	0			Caijia				to breathe (28)	5998		Verb	breathe (20)	Sinitic						
1101			4.51		0		to breathe		呼吸	to breathe(19)	0			Changsha				to breathe (28)	5998		Verb	breathe (20)	Sinitic						
1102			4.51		0		to breathe		呼吸	to breathe(19)	0			Ganzhou				to breathe (28)	5998		Verb	breathe (20)	Sinitic						
1103			4.51		0		to breathe		呼吸	to breathe(19)	0			Guangzhou				to breathe (28)	5998		Verb	breathe (20)	Sinitic						
1104			4.51		0		to breathe		呼吸	to breathe(19)	0			Meixian				to breathe (28)	5998		Verb	breathe (20)	Sinitic						
1105	*sək		4.51		0		to breathe	*sək	呼吸	to breathe(19)	580		息	Old_Chinese			s ə k	to breathe (28)	5998	to breathe	Verb	breathe (20)	Sinitic						
1106			4.51		0		to breathe		呼吸	to breathe(19)	0			Xiamen				to breathe (28)	5998		Verb	breathe (20)	Sinitic						
1107			4.51		0		to breathe		呼吸	to breathe(19)	0			Guiqiong				to breathe (28)	5998		Verb	breathe (20)	rGyalrongic						
1108	ɯ-sŋɯro (lɤt)		4.51		0		to breathe	ɯ-sŋɯro (lɤt)	呼吸	to breathe(19)	22			Japhug			ɯ ◦ s ŋ ɯ r o _ l ɤ t )	to breathe (28)	5998		Verb	breathe (20)	rGyalrongic						
1109			4.51		0		to breathe		呼吸	to breathe(19)	0			Khroskyabs_Wobzi				to breathe (28)	5998		Verb	breathe (20)	rGyalrongic						
1110			4.51		0		to breathe		呼吸	to breathe(19)	0			Muya				to breathe (28)	5998		Verb	breathe (20)	rGyalrongic						
1111			4.51		0		to breathe		呼吸	to breathe(19)	0			Stau				to breathe (28)	5998		Verb	breathe (20)	rGyalrongic						
1112			4.51		0		to breathe		呼吸	to breathe(19)	0			Tangut				to breathe (28)	5998		Verb	breathe (20)	rGyalrongic						
1113			4.51		0		to breathe		呼吸	to breathe(19)	0			Zbu				to breathe (28)	5998		Verb	breathe (20)	rGyalrongic						
#
1114	ʂu₅₅	Wang2006a, 1269	1851	burn(74)	1282		to burn [transitive]	ʂu55	烧		581	burn tr.(12)		Dashi		ʂ u ⁵⁵	ʂ u ⁵⁵	to burn (144)	1299599	to burn	Verb	burn (21)	Bai						
1115			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Zhaozhuang				to burn (144)	1299599		Verb	burn (21)	Bai						
1116	fi₂₂pɛ₂₂	Wang2006a, 1269	1851	burn(74)	1283		to burn [transitive]	(fi22pɛ22)	烧		10	burn tr.(12)		Ega		f i ²² p ɛ ²²	f i ²² p ɛ ²²	to burn (144)	1299599	to burn	Verb	burn (21)	Bai						
1117	xu₂₄	Wang2006a, 1269	1851	burn(74)	1284		to burn [transitive]	(xu24)	烧		12	burn tr.(12)		Enqi		x u ²⁴	x u ²⁴	to burn (144)	1299599	to burn	Verb	burn (21)	Bai						
1118			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Eryuan				to burn (144)	1299599		Verb	burn (21)	Bai						
1119	ɕy₅₅	Wang2006a, 1269	1851	burn(74)	1282		to burn [transitive]	ɕy55	烧		581	burn tr.(12)		Gongxing		ɕ y ⁵⁵	ɕ y ⁵⁵	to burn (144)	1299599	to burn	Verb	burn (21)	Bai						
1120			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Heqi				to burn (144)	1299599		Verb	burn (21)	Bai						
1121			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Jianchuan				to burn (144)	1299599		Verb	burn (21)	Bai						
1122	fɤ₅₅ji₅₅	Wang2006a, 1269	1851	burn(74)	1286		to burn [transitive]	(fv55ji55)	烧		10	burn tr.(12)		Jinman		f ɤ ⁵⁵ j i ⁵⁵	f ɤ ⁵⁵ j i ⁵⁵	to burn (144)	1299599	to burn	Verb	burn (21)	Bai						
1123	jĩ₃₃	Wang2006a, 1269	1851	burn(74)	1287		to burn [transitive]	jĩ33	烧		11	burn tr.(12)		Jinxing		j ĩ ∼ ³³	j ĩ ∼ ³³	to burn (144)	1299599	to burn	Verb	burn (21)	Bai						
1124			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Luobenzhuo				to burn (144)	1299599		Verb	burn (21)	Bai						
1125	sɤ₅₅	Wang2006a, 1269	1851	burn(74)	1282		to burn [transitive]	sv55	烧		581	burn tr.(12)		Mazhelong		s ɤ ⁵⁵	s ɤ ⁵⁵	to burn (144)	1299599	to burn	Verb	burn (21)	Bai						
1126			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Qiliqiao				to burn (144)	1299599		Verb	burn (21)	Bai						
1127			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Xiangyun				to burn (144)	1299599		Verb	burn (21)	Bai						
1128			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Yunlong				to burn (144)	1299599		Verb	burn (21)	Bai						
1129	su₅₅	Wang2006a, 1269	1851	burn(74)	1282		to burn [transitive]	su55	烧		581	burn tr.(12)		Zhoucheng		s u ⁵⁵	s u ⁵⁵	to burn (144)	1299599	to burn	Verb	burn (21)	Bai						
1130			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Cone_Tibetan				to burn (144)	1299599		Verb	burn (21)	Bodic						
1131			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Lhasa_Tibetan				to burn (144)	1299599		Verb	burn (21)	Bodic						
1132	ɴtsʰig		1851	burn(74)	0		to burn [transitive]	ɴtsʰig	烧		585	burn tr.(12)	焚	Old_Tibetan			ɴ tsʰ i g	to burn (144)	1299599	burn	Verb	burn (21)	Bodic						
1133			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Achang_Lianghe				to burn (144)	1299599		Verb	burn (21)	Burmish						
1134			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Achang_Longchuan				to burn (144)	1299599		Verb	burn (21)	Burmish						
1135			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Achang_Luxi				to burn (144)	1299599		Verb	burn (21)	Burmish						
1136			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Atsi				to burn (144)	1299599		Verb	burn (21)	Burmish						
1137			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Bola				to burn (144)	1299599		Verb	burn (21)	Burmish						
1138	tok		1851	burn(74)	0		to burn [transitive]	tok	烧		584	burn tr.(12)	焚	Burmese			t o k	to burn (144)	1299599	burn	Verb	burn (21)	Burmish						
1139			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Hpun				to burn (144)	1299599		Verb	burn (21)	Burmish						
1140			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Lashi				to burn (144)	1299599		Verb	burn (21)	Burmish						
1141			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Maru				to burn (144)	1299599		Verb	burn (21)	Burmish						
1142			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Old_Burmese				to burn (144)	1299599		Verb	burn (21)	Burmish						
1143			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Xiandau				to burn (144)	1299599		Verb	burn (21)	Burmish						
1144			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Dumi				to burn (144)	1299599		Verb	burn (21)	Kiranti						
1145	ɦut-		1851	burn(74)	0		to burn [transitive]	ɦut-	烧		588	burn tr.(12)	焚	Khaling			ɦ u t ◦	to burn (144)	1299599	burn	Verb	burn (21)	Kiranti						
1146	tik-		1851	burn(74)	0		to burn [transitive]	tik-	烧		586	burn tr.(12)	焚	Limbu			t i k ◦	to burn (144)	1299599	burn	Verb	burn (21)	Kiranti						
1147			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Wambule				to burn (144)	1299599		Verb	burn (21)	Kiranti						
1148			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Yakkha				to burn (144)	1299599		Verb	burn (21)	Kiranti						
1149			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Yamphu				to burn (144)	1299599		Verb	burn (21)	Kiranti						
1150			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Dulong				to burn (144)	1299599		Verb	burn (21)	Nungish						
1151			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Jingpo				to burn (144)	1299599		Verb	burn (21)	SAL						
1152			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Beijing				to burn (144)	1299599		Verb	burn (21)	Sinitic						
1153			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Caijia				to burn (144)	1299599		Verb	burn (21)	Sinitic						
1154			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Changsha				to burn (144)	1299599		Verb	burn (21)	Sinitic						
1155			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Ganzhou				to burn (144)	1299599		Verb	burn (21)	Sinitic						
1156			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Guangzhou				to burn (144)	1299599		Verb	burn (21)	Sinitic						
1157			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Meixian				to burn (144)	1299599		Verb	burn (21)	Sinitic						
1158	*[b]u[n]		1851	burn(74)	0		to burn [transitive]	*[b]u[n]	烧		587	burn tr.(12)	焚	Old_Chinese			b u n	to burn (144)	1299599	to burn	Verb	burn (21)	Sinitic						
1159			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Xiamen				to burn (144)	1299599		Verb	burn (21)	Sinitic						
1160			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Guiqiong				to burn (144)	1299599		Verb	burn (21)	rGyalrongic						
1161	βlɯ		1851	burn(74)	0		to burn [transitive]	βlɯ	烧		582	burn tr.(12)	焚	Japhug			β l ɯ	to burn (144)	1299599	burn	Verb	burn (21)	rGyalrongic						
1162			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Khroskyabs_Wobzi				to burn (144)	1299599		Verb	burn (21)	rGyalrongic						
1163			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Muya				to burn (144)	1299599		Verb	burn (21)	rGyalrongic						
1164			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Stau				to burn (144)	1299599		Verb	burn (21)	rGyalrongic						
1165	njwɨ̣²		1851	burn(74)	0		to burn [transitive]	njwɨ̣²	烧		583	burn tr.(12)	焚	Tangut			n j w ɨ̣ ²	to burn (144)	1299599	burn	Verb	burn (21)	rGyalrongic						
1166			1851	burn(74)	0		to burn [transitive]		烧		0	burn tr.(12)		Zbu				to burn (144)	1299599		Verb	burn (21)	rGyalrongic						
#
1167	mɚ₄₂	Wang2006a, 1516	11.81		121		to buy	mɚ42			590			Dashi		m ɚ ⁴²	m ɚ ⁴²	to buy (91)	8061	buy	Verb		Bai						
1168			11.81		0		to buy				0			Zhaozhuang				to buy (91)	8061		Verb		Bai						
1169	ma₄₂	Wang2006a, 1516	11.81		121		to buy	ma42			590			Ega		m a ⁴²	m a ⁴²	to buy (91)	8061	buy	Verb		Bai						
1170	mæ₄₃	Wang2006a, 1516	11.81		121		to buy	mæ43			590			Enqi		m æ ⁴³	m æ ⁴³	to buy (91)	8061	buy	Verb		Bai						
1171	mɛ₄₂	Allen2007, 301	11.81		121		to buy	mɛ42			590			Eryuan		m ɛ ⁴²	m ɛ ⁴²	to buy (91)	8061	buy / 买	Verb		Bai						
1172	mæ₄₂	Wang2006a, 1516	11.81		121		to buy	mæ42			590			Gongxing		m æ ⁴²	m æ ⁴²	to buy (91)	8061	buy	Verb		Bai						
1173	mɛ₄₂	Allen2007, 301	11.81		121		to buy	mɛ42			590			Heqi		m ɛ ⁴²	m ɛ ⁴²	to buy (91)	8061	buy / 买	Verb		Bai						
1174	mɛ₄₂	Allen2007, 301	11.81		121		to buy	mɛ42			590			Jianchuan		m ɛ ⁴²	m ɛ ⁴²	to buy (91)	8061	buy / 买	Verb		Bai						
1175	ma₄₂	Wang2006a, 1516	11.81		121		to buy	ma42			590			Jinman		m a ⁴²	m a ⁴²	to buy (91)	8061	buy	Verb		Bai						
1176	ma₄₂	Wang2006a, 1516	11.81		121		to buy	ma42			590			Jinxing		m a ⁴²	m a ⁴²	to buy (91)	8061	buy	Verb		Bai						
1177	ma₃₁	Allen2007, 301	11.81		121		to buy	ma31			590			Luobenzhuo		m a ³¹	m a ³¹	to buy (91)	8061	buy / 买	Verb		Bai						
1178	mɚ₂₁	Wang2006a, 1516	11.81		121		to buy	mɚ21			590			Mazhelong		m ɚ ²¹	m ɚ ²¹	to buy (91)	8061	buy	Verb		Bai						
1179	mɛ₃₂	Allen2007, 301	11.81		121		to buy	mɛ32			590			Qiliqiao		m ɛ ³²	m ɛ ³²	to buy (91)	8061	buy / 买	Verb		Bai						
1180	mɛ₄₂	Allen2007, 301	11.81		121		to buy	mɛ42			590			Xiangyun		m ɛ ⁴²	m ɛ ⁴²	to buy (91)	8061	buy / 买	Verb		Bai						
1181	mɛ₄₂	Allen2007, 301	11.81		121		to buy	mɛ42			590			Yunlong		m ɛ ⁴²	m ɛ ⁴²	to buy (91)	8061	buy / 买	Verb		Bai						
