# EDICTOR
@modified: 2015-02-10 12:26
#
ID	IPA	CONCEPT	CHINESE	COGID	DOCULECT	TOKENS	OMEGAWIKI
4340		the head	头	0	Guiqiong		5527
4341	tɯ-ku	the head	头	317	Japhug	t ɯ ◦ k u	5527
4342		the head	头	0	Khroskyabs_Wobzi		5527
4343		the head	头	0	Muya		5527
4344		the head	头	0	Stau		5527
4345	ɣu¹	the head	头	317	Tangut	ɣ u ¹	5527
4346		the head	头	0	Zbu		5527
#
4347		to hear	听见	0	Dashi		5999
4348		to hear	听见	0	Zhaozhuang		5999
4349		to hear	听见	0	Ega		5999
4350		to hear	听见	0	Enqi		5999
4351		to hear	听见	0	Eryuan		5999
4352		to hear	听见	0	Gongxing		5999
4353		to hear	听见	0	Heqi		5999
4354		to hear	听见	0	Jianchuan		5999
4355		to hear	听见	0	Jinman		5999
4356		to hear	听见	0	Jinxing		5999
4357		to hear	听见	0	Luobenzhuo		5999
4358		to hear	听见	0	Mazhelong		5999
4359		to hear	听见	0	Qiliqiao		5999
4360		to hear	听见	0	Xiangyun		5999
4361		to hear	听见	0	Yunlong		5999
4362		to hear	听见	0	Zhoucheng		5999
4363		to hear	听见	0	Cone_Tibetan		5999
4364		to hear	听见	0	Lhasa_Tibetan		5999
4365	tʰos-	to hear	听见	651	Old_Tibetan	tʰ o s ◦	5999
4366		to hear	听见	0	Achang_Lianghe		5999
4367		to hear	听见	0	Achang_Longchuan		5999
4368		to hear	听见	0	Achang_Luxi		5999
4369		to hear	听见	0	Atsi		5999
4370		to hear	听见	0	Bola		5999
4371	kra²	to hear	听见	650	Burmese	k r a ²	5999
4372		to hear	听见	0	Hpun		5999
4373		to hear	听见	0	Lashi		5999
4374		to hear	听见	0	Maru		5999
4375		to hear	听见	0	Old_Burmese		5999
4376		to hear	听见	0	Xiandau		5999
4377		to hear	听见	0	Dumi		5999
4378	ŋi-	to hear	听见	654	Khaling	ŋ i ◦	5999
4379	khɛps-	to hear	听见	652	Limbu	kʰ ɛ ps ◦	5999
4380		to hear	听见	0	Wambule		5999
4381		to hear	听见	0	Yakkha		5999
4382		to hear	听见	0	Yamphu		5999
4383		to hear	听见	0	Dulong		5999
4384		to hear	听见	0	Jingpo		5999
4385		to hear	听见	0	Beijing		5999
4386		to hear	听见	0	Caijia		5999
4387		to hear	听见	0	Changsha		5999
4388		to hear	听见	0	Ganzhou		5999
4389		to hear	听见	0	Guangzhou		5999
4390		to hear	听见	0	Meixian		5999
4391	*mu[n]	to hear	听见	653	Old_Chinese	m u n	5999
4392		to hear	听见	0	Xiamen		5999
4393		to hear	听见	0	Guiqiong		5999
4394	mtsʰɤm	to hear	听见	648	Japhug	m tsʰ ɤ m	5999
4395		to hear	听见	0	Khroskyabs_Wobzi		5999
4396		to hear	听见	0	Muya		5999
4397		to hear	听见	0	Stau		5999
4398	mji¹	to hear	听见	649	Tangut	m j i ¹	5999
4399		to hear	听见	0	Zbu		5999
#
4400	ɕien₅₅	the heart	心脏	322	Dashi	ɕ i e n ⁵⁵	5475
4401		the heart	心脏	0	Zhaozhuang		5475
4402	sɛ₅₅	the heart	心脏	322	Ega	s ɛ ⁵⁵	5475
4403	si₂₄	the heart	心脏	322	Enqi	s i ²⁴	5475
4404	ɕi₅₅	the heart	心脏	322	Eryuan	ɕ i ⁵⁵	5475
4405	ɕin₅₅	the heart	心脏	322	Gongxing	ɕ i n ⁵⁵	5475
4406	ɕʰĩ₅₅	the heart	心脏	322	Heqi	ɕʰ ĩ ∼ ⁵⁵	5475
4407	ɕĩ₅₅	the heart	心脏	322	Jianchuan	ɕ ĩ ∼ ⁵⁵	5475
4408	sẽ₅₅	the heart	心脏	322	Jinman	s ẽ ∼ ⁵⁵	5475
4409	ɕien₅₅	the heart	心脏	322	Jinxing	ɕ i e n ⁵⁵	5475
4410	sẽ₅₅	the heart	心脏	322	Luobenzhuo	s ẽ ∼ ⁵⁵	5475
4411	ɕen₅₅	the heart	心脏	322	Mazhelong	ɕ e n ⁵⁵	5475
4412	ɕi₃₅	the heart	心脏	322	Qiliqiao	ɕ i ³⁵	5475
4413	ɕĩ₅₅	the heart	心脏	322	Xiangyun	ɕ ĩ ∼ ⁵⁵	5475
4414	se₅₅	the heart	心脏	322	Yunlong	s e ⁵⁵	5475
4415	ɕi₃₅	the heart	心脏	322	Zhoucheng	ɕ i ³⁵	5475
4416		the heart	心脏	0	Cone_Tibetan		5475
4417		the heart	心脏	0	Lhasa_Tibetan		5475
4418	sɲiŋ	the heart	心脏	323	Old_Tibetan	s ɲ i ŋ	5475
4419		the heart	心脏	0	Achang_Lianghe		5475
4420		the heart	心脏	0	Achang_Longchuan		5475
4421		the heart	心脏	0	Achang_Luxi		5475
4422		the heart	心脏	0	Atsi		5475
4423		the heart	心脏	0	Bola		5475
4424	hnac lum²	the heart	心脏	323	Burmese	ʰn a c _ l u m ²	5475
4425		the heart	心脏	0	Hpun		5475
4426		the heart	心脏	0	Lashi		5475
4427		the heart	心脏	0	Maru		5475
4428		the heart	心脏	0	Old_Burmese		5475
4429		the heart	心脏	0	Xiandau		5475
4430		the heart	心脏	0	Dumi		5475
4431	ʦɵ̂ː	the heart	心脏	326	Khaling	ʦ ɵ̂ː	5475
4432	luŋma	the heart	心脏	324	Limbu	l u ŋ m a	5475
4433		the heart	心脏	0	Wambule		5475
4434		the heart	心脏	0	Yakkha		5475
4435		the heart	心脏	0	Yamphu		5475
4436		the heart	心脏	0	Dulong		5475
4437		the heart	心脏	0	Jingpo		5475
4438		the heart	心脏	0	Beijing		5475
4439		the heart	心脏	0	Caijia		5475
4440		the heart	心脏	0	Changsha		5475
4441		the heart	心脏	0	Ganzhou		5475
4442		the heart	心脏	0	Guangzhou		5475
4443		the heart	心脏	0	Meixian		5475
4444	*sǝm	the heart	心脏	325	Old_Chinese	s ǝ m	5475
4445		the heart	心脏	0	Xiamen		5475
4446		the heart	心脏	0	Guiqiong		5475
4447	tɯ-sni	the heart	心脏	323	Japhug	t ɯ ◦ s n i	5475
4448		the heart	心脏	0	Khroskyabs_Wobzi		5475
4449		the heart	心脏	0	Muya		5475
4450		the heart	心脏	0	Stau		5475
4451	njiij¹	the heart	心脏	323	Tangut	n j ii j ¹	5475
4452		the heart	心脏	0	Zbu		5475
#
4453	t͡ʂo|n₃₃	heavy	重	85	Dashi	t͡ʂ o| n ³³	5451
4454		heavy	重	0	Zhaozhuang		5451
4455	d͡ʑo₂₂	heavy	重	85	Ega	d͡ʑ o ²²	5451
4456	dʐo₂₂	heavy	重	85	Enqi	d ʐ o ²²	5451
4457	t͡ʂɤ₃₃	heavy	重	85	Eryuan	t͡ʂ ɤ ³³	5451
4458	d͡zoŋ₂₂	heavy	重	85	Gongxing	d͡z o ŋ ²²	5451
4459	t͡sũɔ̃₃₃	heavy	重	85	Heqi	t͡s ũ ∼ ɔ̃ ∼ ³³	5451
4460	t͡sɤ̃₃₃	heavy	重	85	Jianchuan	t͡s ɤ̃ ∼ ³³	5451
4461	d͡ʑõ₂₂	heavy	重	85	Jinman	d͡ʑ õ ∼ ²²	5451
4462	t͡sɤ̃₃₃	heavy	重	85	Jinxing	t͡s ɤ̃ ∼ ³³	5451
4463	ʥɔ̃₃₃	heavy	重	85	Luobenzhuo	ʥ ɔ̃ ∼ ³³	5451
4464	t͡sõ₂₁	heavy	重	85	Mazhelong	t͡s õ ∼ ²¹	5451
4465	t͡sɤ₃₃	heavy	重	85	Qiliqiao	t͡s ɤ ³³	5451
4466	jɛ̃₃₃	heavy	重	85	Xiangyun	j ɛ̃ ∼ ³³	5451
4467	d͡zɤ₃₃	heavy	重	85	Yunlong	d͡z ɤ ³³	5451
4468	t͡sɤ₃₃	heavy	重	85	Zhoucheng	t͡s ɤ ³³	5451
4469		heavy	重	0	Cone_Tibetan		5451
4470		heavy	重	0	Lhasa_Tibetan		5451
4471	ldʑid-	heavy	重	0	Old_Tibetan		5451
4472		heavy	重	0	Achang_Lianghe		5451
4473		heavy	重	0	Achang_Longchuan		5451
4474		heavy	重	0	Achang_Luxi		5451
4475		heavy	重	0	Atsi		5451
4476		heavy	重	0	Bola		5451
4477		heavy	重	0	Burmese		5451
4478		heavy	重	0	Hpun		5451
4479		heavy	重	0	Lashi		5451
4480		heavy	重	0	Maru		5451
4481		heavy	重	0	Old_Burmese		5451
4482		heavy	重	0	Xiandau		5451
4483		heavy	重	0	Dumi		5451
4484		heavy	重	0	Khaling		5451
4485		heavy	重	0	Limbu		5451
4486		heavy	重	0	Wambule		5451
4487		heavy	重	0	Yakkha		5451
4488		heavy	重	0	Yamphu		5451
4489		heavy	重	0	Dulong		5451
4490		heavy	重	0	Jingpo		5451
4491		heavy	重	0	Beijing		5451
4492		heavy	重	0	Caijia		5451
4493		heavy	重	0	Changsha		5451
4494		heavy	重	0	Ganzhou		5451
4495		heavy	重	0	Guangzhou		5451
4496		heavy	重	0	Meixian		5451
4497	*N-t<r>oŋʔ	heavy	重	85	Old_Chinese	N ◦ t < r > o ŋ ʔ	5451
4498		heavy	重	0	Xiamen		5451
4499		heavy	重	0	Guiqiong		5451
4500	rʑi	heavy	重	84	Japhug	rʑ i	5451
4501		heavy	重	0	Khroskyabs_Wobzi		5451
4502		heavy	重	0	Muya		5451
4503		heavy	重	0	Stau		5451
4504		heavy	重	0	Tangut		5451
4505		heavy	重	0	Zbu		5451
#
4506		here	这里	0	Dashi		1287831
4507		here	这里	0	Zhaozhuang		1287831
4508		here	这里	0	Ega		1287831
4509		here	这里	0	Enqi		1287831
4510	a₅₅ta₄₄	here	这里	87	Eryuan	a ⁵⁵ t a ⁴⁴	1287831
4511		here	这里	0	Gongxing		1287831
4512	ta₄₄lɯ₃₃	here	这里	87	Heqi	t a ⁴⁴ l ɯ ³³	1287831
4513	a₅₅ta₄₄	here	这里	87	Jianchuan	a ⁵⁵ t a ⁴⁴	1287831
4514		here	这里	0	Jinman		1287831
4515		here	这里	0	Jinxing		1287831
4516	nɔ₄₄pæ̃₅₅xɯ̃₃₃	here	这里	87	Luobenzhuo	n ɔ ⁴⁴ p æ̃ ∼ ⁵⁵ x ɯ̃ ∼ ³³	1287831
4517		here	这里	0	Mazhelong		1287831
4518	a₅₅ta₄₄	here	这里	87	Qiliqiao	a ⁵⁵ t a ⁴⁴	1287831
4519	a₅₅ta₄₄	here	这里	87	Xiangyun	a ⁵⁵ t a ⁴⁴	1287831
4520	a₅₅ta₄₄	here	这里	87	Yunlong	a ⁵⁵ t a ⁴⁴	1287831
4521		here	这里	0	Zhoucheng		1287831
4522		here	这里	0	Cone_Tibetan		1287831
4523		here	这里	0	Lhasa_Tibetan		1287831
4524	ɴdir	here	这里	0	Old_Tibetan		1287831
4525		here	这里	0	Achang_Lianghe		1287831
4526		here	这里	0	Achang_Longchuan		1287831
4527		here	这里	0	Achang_Luxi		1287831
4528		here	这里	0	Atsi		1287831
4529		here	这里	0	Bola		1287831
4530		here	这里	0	Burmese		1287831
4531		here	这里	0	Hpun		1287831
4532		here	这里	0	Lashi		1287831
4533		here	这里	0	Maru		1287831
4534		here	这里	0	Old_Burmese		1287831
4535		here	这里	0	Xiandau		1287831
4536		here	这里	0	Dumi		1287831
4537		here	这里	0	Khaling		1287831
4538		here	这里	0	Limbu		1287831
4539		here	这里	0	Wambule		1287831
4540		here	这里	0	Yakkha		1287831
4541		here	这里	0	Yamphu		1287831
4542		here	这里	0	Dulong		1287831
4543		here	这里	0	Jingpo		1287831
4544		here	这里	0	Beijing		1287831
4545		here	这里	0	Caijia		1287831
4546		here	这里	0	Changsha		1287831
4547		here	这里	0	Ganzhou		1287831
4548		here	这里	0	Guangzhou		1287831
4549		here	这里	0	Meixian		1287831
4550		here	这里	87	Old_Chinese	◦	1287831
4551		here	这里	0	Xiamen		1287831
4552		here	这里	0	Guiqiong		1287831
4553	kɯre	here	这里	86	Japhug	k ɯ r e	1287831
4554		here	这里	0	Khroskyabs_Wobzi		1287831
4555		here	这里	0	Muya		1287831
4556		here	这里	0	Stau		1287831
4557		here	这里	0	Tangut		1287831
4558		here	这里	0	Zbu		1287831
#
4559	t͡soŋ₂₁	to hide (conceal)		656	Dashi	t͡s o ŋ ²¹	161806
4560		to hide (conceal)		0	Zhaozhuang		161806
4561	t͡su₂₁	to hide (conceal)		656	Ega	t͡s u ²¹	161806
4562	t͡so₂₁	to hide (conceal)		656	Enqi	t͡s o ²¹	161806
4563	t͡sɔ₂₁	to hide (conceal)		656	Eryuan	t͡s ɔ ²¹	161806
4564	d͡zoŋ₁₂	to hide (conceal)		656	Gongxing	d͡z o ŋ ¹²	161806
4565	t͡sɔ̃u₂₁	to hide (conceal)		656	Heqi	t͡s ɔ̃ ∼ u ²¹	161806
4566	t͡sõ₂₁	to hide (conceal)		656	Jianchuan	t͡s õ ∼ ²¹	161806
4567	t͡sõ₄₂	to hide (conceal)		656	Jinman	t͡s õ ∼ ⁴²	161806
4568	t͡sõ₂₁	to hide (conceal)		656	Jinxing	t͡s õ ∼ ²¹	161806
4569	t͡sɔ̃₃₁	to hide (conceal)		656	Luobenzhuo	t͡s ɔ̃ ∼ ³¹	161806
4570	t͡soŋ₂₁	to hide (conceal)		656	Mazhelong	t͡s o ŋ ²¹	161806
4571	t͡so₂₁	to hide (conceal)		656	Qiliqiao	t͡s o ²¹	161806
4572	t͡sã₂₁	to hide (conceal)		656	Xiangyun	t͡s ã ∼ ²¹	161806
4573	t͡sɔ₂₁	to hide (conceal)		656	Yunlong	t͡s ɔ ²¹	161806
4574	t͡sou₂₁	to hide (conceal)		656	Zhoucheng	t͡s o u ²¹	161806
4575		to hide (conceal)		0	Cone_Tibetan		161806
4576		to hide (conceal)		0	Lhasa_Tibetan		161806
4577	sbed sbas	to hide (conceal)		0	Old_Tibetan		161806
4578		to hide (conceal)		0	Achang_Lianghe		161806
4579		to hide (conceal)		0	Achang_Longchuan		161806
4580		to hide (conceal)		0	Achang_Luxi		161806
4581		to hide (conceal)		0	Atsi		161806
4582		to hide (conceal)		0	Bola		161806
4583		to hide (conceal)		0	Burmese		161806
4584		to hide (conceal)		0	Hpun		161806
4585		to hide (conceal)		0	Lashi		161806
4586		to hide (conceal)		0	Maru		161806
4587		to hide (conceal)		0	Old_Burmese		161806
4588		to hide (conceal)		0	Xiandau		161806
4589		to hide (conceal)		0	Dumi		161806
4590		to hide (conceal)		0	Khaling		161806
4591		to hide (conceal)		0	Limbu		161806
4592		to hide (conceal)		0	Wambule		161806
4593		to hide (conceal)		0	Yakkha		161806
4594		to hide (conceal)		0	Yamphu		161806
4595		to hide (conceal)		0	Dulong		161806
4596		to hide (conceal)		0	Jingpo		161806
4597		to hide (conceal)		0	Beijing		161806
4598		to hide (conceal)		0	Caijia		161806
4599		to hide (conceal)		0	Changsha		161806
4600		to hide (conceal)		0	Ganzhou		161806
4601		to hide (conceal)		0	Guangzhou		161806
4602		to hide (conceal)		0	Meixian		161806
4603		to hide (conceal)		656	Old_Chinese	◦	161806
4604		to hide (conceal)		0	Xiamen		161806
4605		to hide (conceal)		0	Guiqiong		161806
4606	sɤnbaʁ	to hide (conceal)		655	Japhug	s ɤ n b a ʁ	161806
4607		to hide (conceal)		0	Khroskyabs_Wobzi		161806
4608		to hide (conceal)		0	Muya		161806
4609		to hide (conceal)		0	Stau		161806
4610		to hide (conceal)		0	Tangut		161806
4611		to hide (conceal)		0	Zbu		161806
#
4612		to hit	打	0	Dashi		6044
4613		to hit	打	0	Zhaozhuang		6044
4614		to hit	打	0	Ega		6044
4615		to hit	打	0	Enqi		6044
4616	po₄₄	to hit	打	658	Eryuan	p o ⁴⁴	6044
4617		to hit	打	0	Gongxing		6044
4618	pɔu₄₄	to hit	打	658	Heqi	p ɔ u ⁴⁴	6044
4619	po₄₄	to hit	打	658	Jianchuan	p o ⁴⁴	6044
4620		to hit	打	0	Jinman		6044
4621		to hit	打	0	Jinxing		6044
4622	po₃₃	to hit	打	658	Luobenzhuo	p o ³³	6044
4623		to hit	打	0	Mazhelong		6044
4624	po₄₄	to hit	打	658	Qiliqiao	p o ⁴⁴	6044
4625	pɔu₄₄	to hit	打	658	Xiangyun	p ɔ u ⁴⁴	6044
4626	po₄₄	to hit	打	658	Yunlong	p o ⁴⁴	6044
4627		to hit	打	0	Zhoucheng		6044
4628		to hit	打	0	Cone_Tibetan		6044
4629		to hit	打	0	Lhasa_Tibetan		6044
4630	rduŋ	to hit	打	0	Old_Tibetan		6044
4631		to hit	打	0	Achang_Lianghe		6044
4632		to hit	打	0	Achang_Longchuan		6044
4633		to hit	打	0	Achang_Luxi		6044
4634		to hit	打	0	Atsi		6044
4635		to hit	打	0	Bola		6044
4636		to hit	打	0	Burmese		6044
4637		to hit	打	0	Hpun		6044
4638		to hit	打	0	Lashi		6044
4639		to hit	打	0	Maru		6044
4640		to hit	打	0	Old_Burmese		6044
4641		to hit	打	0	Xiandau		6044
4642		to hit	打	0	Dumi		6044
4643		to hit	打	0	Khaling		6044
4644		to hit	打	0	Limbu		6044
4645		to hit	打	0	Wambule		6044
4646		to hit	打	0	Yakkha		6044
4647		to hit	打	0	Yamphu		6044
4648		to hit	打	0	Dulong		6044
4649		to hit	打	0	Jingpo		6044
4650		to hit	打	0	Beijing		6044
4651		to hit	打	0	Caijia		6044
4652		to hit	打	0	Changsha		6044
4653		to hit	打	0	Ganzhou		6044
4654		to hit	打	0	Guangzhou		6044
4655		to hit	打	0	Meixian		6044
4656	*kˤik	to hit	打	658	Old_Chinese	kˤ i k	6044
4657		to hit	打	0	Xiamen		6044
4658		to hit	打	0	Guiqiong		6044
4659	ʁndɯ	to hit	打	657	Japhug	ʁ n d ɯ	6044
4660		to hit	打	0	Khroskyabs_Wobzi		6044
4661		to hit	打	0	Muya		6044
4662		to hit	打	0	Stau		6044
4663		to hit	打	0	Tangut		6044
4664		to hit	打	0	Zbu		6044
#
4665		to hold	拿	0	Dashi		6060
4666		to hold	拿	0	Zhaozhuang		6060
4667		to hold	拿	0	Ega		6060
4668		to hold	拿	0	Enqi		6060
4669	na₃₅	to hold	拿	660	Eryuan	n a ³⁵	6060
4670		to hold	拿	0	Gongxing		6060
4671	kʰe₄₄	to hold	拿	660	Heqi	kʰ e ⁴⁴	6060
4672	ne₄₄	to hold	拿	660	Jianchuan	n e ⁴⁴	6060
4673		to hold	拿	0	Jinman		6060
4674		to hold	拿	0	Jinxing		6060
4675	qʰæ₅₅	to hold	拿	660	Luobenzhuo	qʰ æ ⁵⁵	6060
4676		to hold	拿	0	Mazhelong		6060
4677	ne₄₄	to hold	拿	660	Qiliqiao	n e ⁴⁴	6060
4678	kã₃₃	to hold	拿	660	Xiangyun	k ã ∼ ³³	6060
4679	la₅₅	to hold	拿	660	Yunlong	l a ⁵⁵	6060
4680		to hold	拿	0	Zhoucheng		6060
4681		to hold	拿	0	Cone_Tibetan		6060
4682		to hold	拿	0	Lhasa_Tibetan		6060
4683	bzuŋ	to hold	拿	0	Old_Tibetan		6060
4684		to hold	拿	0	Achang_Lianghe		6060
4685		to hold	拿	0	Achang_Longchuan		6060
4686		to hold	拿	0	Achang_Luxi		6060
4687		to hold	拿	0	Atsi		6060
4688		to hold	拿	0	Bola		6060
4689		to hold	拿	0	Burmese		6060
4690		to hold	拿	0	Hpun		6060
4691		to hold	拿	0	Lashi		6060
4692		to hold	拿	0	Maru		6060
4693		to hold	拿	0	Old_Burmese		6060
4694		to hold	拿	0	Xiandau		6060
4695		to hold	拿	0	Dumi		6060
4696		to hold	拿	0	Khaling		6060
4697		to hold	拿	0	Limbu		6060
4698		to hold	拿	0	Wambule		6060
4699		to hold	拿	0	Yakkha		6060
4700		to hold	拿	0	Yamphu		6060
4701		to hold	拿	0	Dulong		6060
4702		to hold	拿	0	Jingpo		6060
4703		to hold	拿	0	Beijing		6060
4704		to hold	拿	0	Caijia		6060
4705		to hold	拿	0	Changsha		6060
4706		to hold	拿	0	Ganzhou		6060
4707		to hold	拿	0	Guangzhou		6060
4708		to hold	拿	0	Meixian		6060
4709	*[t]ip	to hold	拿	660	Old_Chinese	t i p	6060
4710		to hold	拿	0	Xiamen		6060
4711		to hold	拿	0	Guiqiong		6060
4712	ndo	to hold	拿	659	Japhug	n d o	6060
4713		to hold	拿	0	Khroskyabs_Wobzi		6060
4714		to hold	拿	0	Muya		6060
4715		to hold	拿	0	Stau		6060
4716		to hold	拿	0	Tangut		6060
4717		to hold	拿	0	Zbu		6060
#
4718	ko₄₄	the horn (keratinized skin)	角	327	Dashi	k o ⁴⁴	5981
4719		the horn (keratinized skin)	角	0	Zhaozhuang		5981
4720	qo₄₄	the horn (keratinized skin)	角	327	Ega	q o ⁴⁴	5981
4721	qo₅₅	the horn (keratinized skin)	角	327	Enqi	q o ⁵⁵	5981
4722	kɤ₄₄	the horn (keratinized skin)	角	327	Eryuan	k ɤ ⁴⁴	5981
4723	qao₂₄	the horn (keratinized skin)	角	327	Gongxing	q a o ²⁴	5981
4724	kuɔ₄₄	the horn (keratinized skin)	角	327	Heqi	k u ɔ ⁴⁴	5981
4725	kɤ₄₄	the horn (keratinized skin)	角	327	Jianchuan	k ɤ ⁴⁴	5981
4726	qo₅₅	the horn (keratinized skin)	角	327	Jinman	q o ⁵⁵	5981
4727	kɤ₄₄	the horn (keratinized skin)	角	327	Jinxing	k ɤ ⁴⁴	5981
4728	qõ₅₅	the horn (keratinized skin)	角	327	Luobenzhuo	q õ ∼ ⁵⁵	5981
4729	koŋ₄₄	the horn (keratinized skin)	角	327	Mazhelong	k o ŋ ⁴⁴	5981
4730	kɤ₄₄	the horn (keratinized skin)	角	327	Qiliqiao	k ɤ ⁴⁴	5981
4731	kɯ₃₃	the horn (keratinized skin)	角	327	Xiangyun	k ɯ ³³	5981
4732	kɤ₄₄	the horn (keratinized skin)	角	327	Yunlong	k ɤ ⁴⁴	5981
4733	kɤ₄₄	the horn (keratinized skin)	角	327	Zhoucheng	k ɤ ⁴⁴	5981
4734		the horn (keratinized skin)	角	0	Cone_Tibetan		5981
4735		the horn (keratinized skin)	角	0	Lhasa_Tibetan		5981
4736	gru	the horn (keratinized skin)	角	329	Old_Tibetan	g r u	5981
4737		the horn (keratinized skin)	角	0	Achang_Lianghe		5981
4738		the horn (keratinized skin)	角	0	Achang_Longchuan		5981
4739		the horn (keratinized skin)	角	0	Achang_Luxi		5981
4740		the horn (keratinized skin)	角	0	Atsi		5981
4741		the horn (keratinized skin)	角	0	Bola		5981
4742	kʰrui	the horn (keratinized skin)	角	328	Burmese	kʰ r u i	5981
4743		the horn (keratinized skin)	角	0	Hpun		5981
4744		the horn (keratinized skin)	角	0	Lashi		5981
4745		the horn (keratinized skin)	角	0	Maru		5981
4746		the horn (keratinized skin)	角	0	Old_Burmese		5981
4747		the horn (keratinized skin)	角	0	Xiandau		5981
4748		the horn (keratinized skin)	角	0	Dumi		5981
4749	ghrʌ̄ŋ	the horn (keratinized skin)	角	330	Khaling	gʰ r ʌ̄ ŋ	5981
4750	taŋ¹	the horn (keratinized skin)	角	330	Limbu	t a ŋ ¹	5981
4751		the horn (keratinized skin)	角	0	Wambule		5981
4752		the horn (keratinized skin)	角	0	Yakkha		5981
4753		the horn (keratinized skin)	角	0	Yamphu		5981
4754		the horn (keratinized skin)	角	0	Dulong		5981
4755		the horn (keratinized skin)	角	0	Jingpo		5981
4756		the horn (keratinized skin)	角	0	Beijing		5981
4757		the horn (keratinized skin)	角	0	Caijia		5981
4758		the horn (keratinized skin)	角	0	Changsha		5981
4759		the horn (keratinized skin)	角	0	Ganzhou		5981
4760		the horn (keratinized skin)	角	0	Guangzhou		5981
4761		the horn (keratinized skin)	角	0	Meixian		5981
4762	*krōk	the horn (keratinized skin)	角	331	Old_Chinese	k r ō k	5981
4763		the horn (keratinized skin)	角	0	Xiamen		5981
4764		the horn (keratinized skin)	角	0	Guiqiong		5981
4765	ta-ʁrɯ	the horn (keratinized skin)	角	328	Japhug	t a ◦ ʁ r ɯ	5981
4766		the horn (keratinized skin)	角	0	Khroskyabs_Wobzi		5981
4767		the horn (keratinized skin)	角	0	Muya		5981
4768		the horn (keratinized skin)	角	0	Stau		5981
4769	khiwə¹	the horn (keratinized skin)	角	328	Tangut	kʰ i w ə ¹	5981
4770		the horn (keratinized skin)	角	0	Zbu		5981
#
4771	xou₃₁	the house		333	Dashi	x o u ³¹	5517
4772		the house		0	Zhaozhuang		5517
4773	xo₄₂	the house		333	Ega	x o ⁴²	5517
4774	xo₄₃	the house		333	Enqi	x o ⁴³	5517
4775	xɔ₂₁	the house		333	Eryuan	x ɔ ²¹	5517
4776	ha₄₂	the house		333	Gongxing	h a ⁴²	5517
4777	xʰɔu₃₁	the house		333	Heqi	xʰ ɔ u ³¹	5517
4778	xou₂₁	the house		333	Jianchuan	x o u ²¹	5517
4779	xo₄₂	the house		333	Jinman	x o ⁴²	5517
4780	xou₃₁	the house		333	Jinxing	x o u ³¹	5517
4781	xɔ₄₂	the house		333	Luobenzhuo	x ɔ ⁴²	5517
4782	xo₂₁	the house		333	Mazhelong	x o ²¹	5517
4783	xɔ₂₁	the house		333	Qiliqiao	x ɔ ²¹	5517
4784	xɔ₂₁	the house		333	Xiangyun	x ɔ ²¹	5517
4785	xao₂₁	the house		333	Yunlong	x a o ²¹	5517
4786	ho₃₁	the house		333	Zhoucheng	h o ³¹	5517
4787		the house		0	Cone_Tibetan		5517
4788		the house		0	Lhasa_Tibetan		5517
4789	kʰʲim	the house		0	Old_Tibetan		5517
4790		the house		0	Achang_Lianghe		5517
4791		the house		0	Achang_Longchuan		5517
4792		the house		0	Achang_Luxi		5517
4793		the house		0	Atsi		5517
4794		the house		0	Bola		5517
4795		the house		0	Burmese		5517
4796		the house		0	Hpun		5517
4797		the house		0	Lashi		5517
4798		the house		0	Maru		5517
4799		the house		0	Old_Burmese		5517
4800		the house		0	Xiandau		5517
4801		the house		0	Dumi		5517
4802		the house		0	Khaling		5517
4803		the house		0	Limbu		5517
4804		the house		0	Wambule		5517
4805		the house		0	Yakkha		5517
4806		the house		0	Yamphu		5517
4807		the house		0	Dulong		5517
4808		the house		0	Jingpo		5517
4809		the house		0	Beijing		5517
4810		the house		0	Caijia		5517
4811		the house		0	Changsha		5517
4812		the house		0	Ganzhou		5517
4813		the house		0	Guangzhou		5517
4814		the house		0	Meixian		5517
4815	*[g]ˤraʔ	the house		333	Old_Chinese	gˤ r a ʔ	5517
4816		the house		0	Xiamen		5517
4817		the house		0	Guiqiong		5517
4818	kʰa	the house		332	Japhug	kʰ a	5517
4819		the house		0	Khroskyabs_Wobzi		5517
4820		the house		0	Muya		5517
4821		the house		0	Stau		5517
4822		the house		0	Tangut		5517
4823		the house		0	Zbu		5517
