# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	ALIGNMENT	ENTRY_IN_SOURCE	GLOSS_IN_SOURCE	SOURCE	ID_IN_SOURCE	COGID	CHINESE_GLOSS	PST	POS
5493	Dashi	to comb	ʂo₄₂	ʂ o ₄₂	ʂ o ₄₂	ʂo42	to comb	Wang2006a	1634	406	?	CVT	?
5494	Zhoucheng	to comb	sɤ₃₁	s ɤ ₃₁	s ɤ ₃₁	sv31	to comb	Wang2006a	1634	406	?	CVT	?
5495	Mazhelong	to comb	su₃₁	s u ₃₁	s u ₃₁	[su31]	to comb	Wang2006a	1634	406	?	CVT	?
#
5335	Tuoluo	to cough	qʰɔ₅₅	qʰ ɔ ₅₅	- - - qʰ ɔ ₅₅	qʰɔ55	to cough	Wang2006a	1477	372	?	CVT	?
5336	Gongxing	to cough	qʰao₅₅	qʰ ao ₅₅	- - - qʰ ao ₅₅	qʰao55	to cough	Wang2006a	1477	372	?	CVT	?
5337	Enqi	to cough	qʰo₂₄	qʰ o ₂₄	- - - qʰ o ₂₄	qʰo24	to cough	Wang2006a	1477	372	?	CVT	?
5338	Ega	to cough	pa₂₁kɤ₄₂	p a ₂₁ k ɤ ₄₂	p a ₂₁ k ɤ ₄₂	(pa21kv42)	to cough	Wang2006a	1477	372	?	CVTCVT	?
5339	Jinman	to cough	pa₂₁kɤ₄₂	p a ₂₁ k ɤ ₄₂	p a ₂₁ k ɤ ₄₂	(pa21kv42)	to cough	Wang2006a	1477	372	?	CVTCVT	?
5340	Jinxing	to cough	kʰou₅₅	kʰ ou ₅₅	- - - kʰ ou ₅₅	kʰou55	to cough	Wang2006a	1477	372	?	CVT	?
5341	Dashi	to cough	kʰou₅₅	kʰ ou ₅₅	- - - kʰ ou ₅₅	kʰou55	to cough	Wang2006a	1477	372	?	CVT	?
5342	Zhoucheng	to cough	kʰo₅₅	kʰ o ₅₅	- - - kʰ o ₅₅	kʰo55	to cough	Wang2006a	1477	372	?	CVT	?
5343	Mazhelong	to cough	kʰǝ₅₅	kʰ ǝ ₅₅	- - - kʰ ǝ ₅₅	kʰǝ55	to cough	Wang2006a	1477	372	?	CVT	?
#
5224	Tuoluo	to hook	qɚ₅₅	q ɚ ₅₅	q ɚ ₅₅	qɚ55	to hook	Wang2006a	1348	348	?	CVT	?
5225	Enqi	to hook	qɯ₂₄	q ɯ ₂₄	q ɯ ₂₄	qɯ24	to hook	Wang2006a	1348	348	?	CVT	?
5226	Ega	to hook	qɯ₅₅	q ɯ ₅₅	q ɯ ₅₅	qɯ55	to hook	Wang2006a	1348	348	?	CVT	?
5227	Jinman	to hook	qɯ₅₅	q ɯ ₅₅	q ɯ ₅₅	qɯ55	to hook	Wang2006a	1348	348	?	CVT	?
5228	Jinxing	to hook	kɯ₅₅	k ɯ ₅₅	k ɯ ₅₅	kɯ55	to hook	Wang2006a	1348	348	?	CVT	?
5229	Dashi	to hook	kɯ₃₅	k ɯ ₃₅	k ɯ ₃₅	kɯ35	to hook	Wang2006a	1348	348	?	CVT	?
5230	Zhoucheng	to hook	kɯ₅₅	k ɯ ₅₅	k ɯ ₅₅	[kɯ55]	to hook	Wang2006a	1348	348	?	CVT	?
5231	Mazhelong	to hook	kʰɤ₅₅	kʰ ɤ ₅₅	kʰ ɤ ₅₅	kʰv55	to hook	Wang2006a	1348	348	?	CVT	?
#
5361	Tuoluo	to leak	ɣɯ₂₁	ɣ ɯ ₂₁	ɣ ɯ ₂₁	ɣɯ21	to leak	Wang2006a	1506	379	?	CVT	?
5362	Gongxing	to leak	ɣɯ₄₂	ɣ ɯ ₄₂	ɣ ɯ ₄₂	ɣɯ42	to leak	Wang2006a	1506	379	?	CVT	?
5363	Enqi	to leak	ɯ₄₃	ɯ ₄₃	- ɯ ₄₃	ɯ43	to leak	Wang2006a	1506	379	?	VT	?
5364	Ega	to leak	ɯ₂₁	ɯ ₂₁	- ɯ ₂₁	ɯ21	to leak	Wang2006a	1506	379	?	VT	?
5365	Jinman	to leak	ɣɯ₂₁	ɣ ɯ ₂₁	ɣ ɯ ₂₁	ɣɯ21	to leak	Wang2006a	1506	379	?	CVT	?
5366	Jinxing	to leak	ɣǝ₃₁	ɣ ǝ ₃₁	ɣ ǝ ₃₁	ɣǝ31	to leak	Wang2006a	1506	379	?	CVT	?
5367	Dashi	to leak	ɣɯ₃₁	ɣ ɯ ₃₁	ɣ ɯ ₃₁	ɣɯ31	to leak	Wang2006a	1506	379	?	CVT	?
5368	Zhoucheng	to leak	ɣɯ₃₁	ɣ ɯ ₃₁	ɣ ɯ ₃₁	ɣɯ31	to leak	Wang2006a	1506	379	?	CVT	?
5369	Mazhelong	to leak	ɣɯ₂₁	ɣ ɯ ₂₁	ɣ ɯ ₂₁	ɣɯ21	to leak	Wang2006a	1506	379	?	CVT	?
#
5448	Tuoluo	to owe (monez)	vɚ₃₃	v ɚ ₃₃	v ɚ ₃₃	vɚ33	to owe (monez)	Wang2006a	1569	398	?	CVT	?
5449	Gongxing	to owe (monez)	bɤu₂₂	b ɤu ₂₂	b ɤu ₂₂	bvu22	to owe (monez)	Wang2006a	1569	398	?	CVT	?
5450	Enqi	to owe (monez)	vɛ₂₂	v ɛ ₂₂	v ɛ ₂₂	vE22	to owe (monez)	Wang2006a	1569	398	?	CVT	?
5451	Ega	to owe (monez)	vɛ₂₂	v ɛ ₂₂	v ɛ ₂₂	vɛ22	to owe (monez)	Wang2006a	1569	398	?	CVT	?
5452	Jinman	to owe (monez)	t͡ɕĩ₂₁	t͡ɕ ĩ ₂₁	t͡ɕ ĩ ₂₁	(tɕĩ21)	to owe (monez)	Wang2006a	1569	398	?	CVT	?
5453	Jinxing	to owe (monez)	v₃₃	v ₃₃	v - ₃₃	v33	to owe (monez)	Wang2006a	1569	398	?	cT	?
5454	Dashi	to owe (monez)	võ₃₃	v õ ₃₃	v õ ₃₃	võ33	to owe (monez)	Wang2006a	1569	398	?	CVT	?
5455	Zhoucheng	to owe (monez)	ɕiou₃₃	ɕ iou ₃₃	ɕ iou ₃₃	(ɕiou33)	to owe (monez)	Wang2006a	1569	398	?	CVT	?
5456	Mazhelong	to owe (monez)	pi₃₃	p i ₃₃	p i ₃₃	pi33	to owe (monez)	Wang2006a	1569	398	?	CVT	?
#
5232	Tuoluo	to pen in (sheep)	noŋ₂₁	n o ŋ ₂₁	n o ŋ ₂₁	noŋ21	to pen in (sheep)	Wang2006a	1357	349	?	CVcT	?
5233	Gongxing	to pen in (sheep)	noŋ₄₂	n o ŋ ₄₂	n o ŋ ₄₂	noŋ42	to pen in (sheep)	Wang2006a	1357	349	?	CVcT	?
5234	Enqi	to pen in (sheep)	no₄₃	n o ₄₃	n o - ₄₃	no43	to pen in (sheep)	Wang2006a	1357	349	?	CVT	?
5235	Ega	to pen in (sheep)	nõ₄₂	n õ ₄₂	n õ - ₄₂	nõ42	to pen in (sheep)	Wang2006a	1357	349	?	CVT	?
5236	Jinman	to pen in (sheep)	noŋ₄₂	n o ŋ ₄₂	n o ŋ ₄₂	noŋ42	to pen in (sheep)	Wang2006a	1357	349	?	CVcT	?
5237	Jinxing	to pen in (sheep)	nɤ̃₄₂	n ɤ̃ ₄₂	n ɤ̃ - ₄₂	nṽ42	to pen in (sheep)	Wang2006a	1357	349	?	CVT	?
5238	Dashi	to pen in (sheep)	u₃₃	u ₃₃	- u - ₃₃	u33	to pen in (sheep)	Wang2006a	1357	349	?	VT	?
5239	Zhoucheng	to pen in (sheep)	no₄₂	n o ₄₂	n o - ₄₂	no42	to pen in (sheep)	Wang2006a	1357	349	?	CVT	?
5240	Mazhelong	to pen in (sheep)	kǝɯ₂₁	k ǝɯ ₂₁	k ǝɯ - ₂₁	[kǝɯ21]	to pen in (sheep)	Wang2006a	1357	349	?	CVT	?
#
5014	Tuoluo	to plait	t͡ɕyen₅₅	t͡ɕ ye n ₅₅	t͡ɕ ye n ₅₅	tɕyen55	to plait	Wang2006a	1156	312	?	CVcT	?
5015	Gongxing	to plait	t͡ɕyen₅₅	t͡ɕ ye n ₅₅	t͡ɕ ye n ₅₅	tɕyen55	to plait	Wang2006a	1156	312	?	CVcT	?
5016	Enqi	to plait	t͡suɛ₂₄	t͡s uɛ ₂₄	t͡s uɛ - ₂₄	tsuE24	to plait	Wang2006a	1156	312	?	CVT	?
5017	Ega	to plait	t͡ɕyi₅₅	t͡ɕ yi ₅₅	t͡ɕ yi - ₅₅	tɕyi55	to plait	Wang2006a	1156	312	?	CVT	?
5018	Jinman	to plait	t͡ɕyẽ₅₅	t͡ɕ yẽ ₅₅	t͡ɕ yẽ - ₅₅	tɕyẽ55	to plait	Wang2006a	1156	312	?	CVT	?
5019	Jinxing	to plait	pien₅₅	p ie n ₅₅	p ie n ₅₅	pien55	to plait	Wang2006a	1156	312	?	CVcT	?
5020	Dashi	to plait	pi₃₅	p i ₃₅	p i - ₃₅	pi35	to plait	Wang2006a	1156	312	?	CVT	?
5021	Zhoucheng	to plait	pi₃₅	p i ₃₅	p i - ₃₅	pi35	to plait	Wang2006a	1156	312	?	CVT	?
5022	Mazhelong	to plait	pien₅₅	p ie n ₅₅	p ie n ₅₅	pien55	to plait	Wang2006a	1156	312	?	CVcT	?
#
5041	Tuoluo	to poke; insert	t͡ɕʰia₄₂	t͡ɕʰ ia ₄₂	t͡ɕʰ ia ₄₂	(tɕʰia42)	to poke; insert	Wang2006a	1171	318	?	CVT	?
5042	Gongxing	to poke; insert	t͡sʰa₂₄	t͡sʰ a ₂₄	t͡sʰ a ₂₄	(tsʰa24)	to poke; insert	Wang2006a	1171	318	?	CVT	?
5043	Enqi	to poke; insert	t͡ɕʰio₄₃	t͡ɕʰ io ₄₃	t͡ɕʰ io ₄₃	(tɕʰio43)	to poke; insert	Wang2006a	1171	318	?	CVT	?
5044	Ega	to poke; insert	pɛ₄₂	p ɛ ₄₂	p ɛ ₄₂	pɛ42	to poke; insert	Wang2006a	1171	318	?	CVT	?
5045	Jinman	to poke; insert	pe₄₂	p e ₄₂	p e ₄₂	pe42	to poke; insert	Wang2006a	1171	318	?	CVT	?
5046	Jinxing	to poke; insert	pe₄₂	p e ₄₂	p e ₄₂	pe42	to poke; insert	Wang2006a	1171	318	?	CVT	?
5047	Dashi	to poke; insert	t͡ɕʰiɚ₄₄	t͡ɕʰ iɚ ₄₄	t͡ɕʰ iɚ ₄₄	(tɕʰiɚ44)	to poke; insert	Wang2006a	1171	318	?	CVT	?
5048	Zhoucheng	to poke; insert	pe₄₂	p e ₄₂	p e ₄₂	pe42	to poke; insert	Wang2006a	1171	318	?	CVT	?
5049	Mazhelong	to poke; insert	pʰɛ₄₂	pʰ ɛ ₄₂	pʰ ɛ ₄₂	pʰɛ42	to poke; insert	Wang2006a	1171	318	?	CVT	?
#
4969	Tuoluo	to rake (the fields)	ba₃₅	b a ₃₅	b a ₃₅ - - -	ba35	to rake (the fields)	Wang2006a	1132	306	?	CVT	?
4970	Gongxing	to rake (the fields)	bæ₁₂	b æ ₁₂	b æ ₁₂ - - -	bæ12	to rake (the fields)	Wang2006a	1132	306	?	CVT	?
4971	Enqi	to rake (the fields)	pæ₂₁	p æ ₂₁	p æ ₂₁ - - -	pæ21	to rake (the fields)	Wang2006a	1132	306	?	CVT	?
4972	Ega	to rake (the fields)	to₄₂ɕyi₂₂	t o ₄₂ ɕ yi ₂₂	t o ₄₂ ɕ yi ₂₂	[to42ɕyi22]	to rake (the fields)	Wang2006a	1132	306	?	CVTCVT	?
4973	Jinman	to rake (the fields)					to rake (the fields)	Wang2006a	1132	2617	?		?
4974	Jinxing	to rake (the fields)	pɑ₄₄	p ɑ ₄₄	p ɑ ₄₄ - - -	pɑ44	to rake (the fields)	Wang2006a	1132	306	?	CVT	?
4975	Dashi	to rake (the fields)	pǝ₂₁	p ǝ ₂₁	p ǝ ₂₁ - - -	pǝ21	to rake (the fields)	Wang2006a	1132	306	?	CVT	?
4976	Zhoucheng	to rake (the fields)	pɛ₂₁	p ɛ ₂₁	p ɛ ₂₁ - - -	pɛ21	to rake (the fields)	Wang2006a	1132	306	?	CVT	?
4977	Mazhelong	to rake (the fields)	pɚ₂₁	p ɚ ₂₁	p ɚ ₂₁ - - -	pɚ21	to rake (the fields)	Wang2006a	1132	306	?	CVT	?
#
5323	Tuoluo	to saw	fɤ₂₁	f ɤ ₂₁	- - - f ɤ ₂₁	fv21	to saw	Wang2006a	1454	368	?	CVT	?
5324	Ega	to saw	ɕa₄₄fɤ₄₂	ɕ a ₄₄ f ɤ ₄₂	ɕ a ₄₄ f ɤ ₄₂	(ɕa44)fv42	to saw	Wang2006a	1454	368	?	CVTCVT	?
5325	Jinman	to saw	ɕa₄₄fɤ₄₂	ɕ a ₄₄ f ɤ ₄₂	ɕ a ₄₄ f ɤ ₄₂	(ɕa44)fv42	to saw	Wang2006a	1454	368	?	CVTCVT	?
5326	Dashi	to saw	ʂʰɚ₄₄	ʂʰ ɚ ₄₄	ʂʰ ɚ ₄₄ - - -	(ʂʰɚ44)	to saw	Wang2006a	1454	368	?	CVT	?
5327	Zhoucheng	to saw	fɤ₄₂	f ɤ ₄₂	- - - f ɤ ₄₂	fv42	to saw	Wang2006a	1454	368	?	CVT	?
5328	Mazhelong	to saw	fɤ₄₂	f ɤ ₄₂	- - - f ɤ ₄₂	fv42	to saw	Wang2006a	1454	368	?	CVT	?
#
5120	Tuoluo	to thunder	xen₅₅ma₃₅	x e n ₅₅ m a ₃₅	x e n ₅₅ m a - ₃₅	xen55ma35	to thunder	Wang2006a	1248	330	?	CVcTCVT	?
5121	Gongxing	to thunder	hen₅₅mæ₁₂	h e n ₅₅ m æ ₁₂	h e n ₅₅ m æ - ₁₂	hen55mæ12	to thunder	Wang2006a	1248	330	?	CVcTCVT	?
5122	Enqi	to thunder	xɛ₂₄mæ₂₁	x ɛ ₂₄ m æ ₂₁	x ɛ - ₂₄ m æ - ₂₁	xE24mæ21	to thunder	Wang2006a	1248	330	?	CVTCVT	?
5123	Ega	to thunder	xẽ₅₅ma₂₁	x ẽ ₅₅ m a ₂₁	x ẽ - ₅₅ m a - ₂₁	xẽ55ma21	to thunder	Wang2006a	1248	330	?	CVTCVT	?
5124	Jinman	to thunder	xẽ₅₅ma₂₁	x ẽ ₅₅ m a ₂₁	x ẽ - ₅₅ m a - ₂₁	xẽ55ma21	to thunder	Wang2006a	1248	330	?	CVTCVT	?
5125	Jinxing	to thunder	xen₅₅man₂₁	x e n ₅₅ m a n ₂₁	x e n ₅₅ m a n ₂₁	xen55man21	to thunder	Wang2006a	1248	330	?	CVcTCVcT	?
5126	Dashi	to thunder	xen₅₅mɚ₂₁	x e n ₅₅ m ɚ ₂₁	x e n ₅₅ m ɚ - ₂₁	xen55mɚ21	to thunder	Wang2006a	1248	330	?	CVcTCVT	?
5127	Zhoucheng	to thunder	xe₅₅mɛ₂₁	x e ₅₅ m ɛ ₂₁	x e - ₅₅ m ɛ - ₂₁	xe55mɛ21	to thunder	Wang2006a	1248	330	?	CVTCVT	?
5128	Mazhelong	to thunder	xen₅₅mɚ₂₁	x e n ₅₅ m ɚ ₂₁	x e n ₅₅ m ɚ - ₂₁	xen55mɚ21	to thunder	Wang2006a	1248	330	?	CVcTCVT	?
#
5278	Tuoluo	to water/sprinkle/irrigate	o₄₂	o ₄₂	- o ₄₂	o42	to water/sprinkle/irrigate	Wang2006a	1422	361	?	VT	?
5279	Gongxing	to water/sprinkle/irrigate	læ₂₄	l æ ₂₄	l æ ₂₄	(læ24)	to water/sprinkle/irrigate	Wang2006a	1422	361	?	CVT	?
5280	Enqi	to water/sprinkle/irrigate	u₅₅	u ₅₅	- u ₅₅	u55	to water/sprinkle/irrigate	Wang2006a	1422	361	?	VT	?
5281	Ega	to water/sprinkle/irrigate	o₅₅	o ₅₅	- o ₅₅	o55(/xuɛ55)	to water/sprinkle/irrigate	Wang2006a	1422	361	?	VT	?
5282	Jinman	to water/sprinkle/irrigate	u₅₅	u ₅₅	- u ₅₅	u55	to water/sprinkle/irrigate	Wang2006a	1422	361	?	VT	?
5283	Jinxing	to water/sprinkle/irrigate	ou₄₄	ou ₄₄	- ou ₄₄	ou44	to water/sprinkle/irrigate	Wang2006a	1422	361	?	VT	?
5284	Dashi	to water/sprinkle/irrigate	ou₄₄	ou ₄₄	- ou ₄₄	ou44	to water/sprinkle/irrigate	Wang2006a	1422	361	?	VT	?
5285	Zhoucheng	to water/sprinkle/irrigate	ou₄₄	ou ₄₄	- ou ₄₄	ou44	to water/sprinkle/irrigate	Wang2006a	1422	361	?	VT	?
5286	Mazhelong	to water/sprinkle/irrigate	o₄₄	o ₄₄	- o ₄₄	o44	to water/sprinkle/irrigate	Wang2006a	1422	361	?	VT	?
#
3495	Tuoluo	today	qan₅₅jien₄₂	q a n ₅₅ j ie n ₄₂	q a n ₅₅ j ie n ₄₂	qan55(jien42)	today	Wang2006a	738	211	?	CVcTCVcT	?
3496	Gongxing	today	qɛ₅₅ɲi₂₂	q ɛ ₅₅ ɲ i ₂₂	q ɛ - ₅₅ ɲ i - ₂₂	qɛ55(ɲi22)	today	Wang2006a	738	211	?	CVTCVT	?
3497	Enqi	today	qæ₂₄ɲi₂₂	q æ ₂₄ ɲ i ₂₂	q æ - ₂₄ ɲ i - ₂₂	qæ24(ɲi22)	today	Wang2006a	738	211	?	CVTCVT	?
3498	Ega	today	qa₄₄ɲi₄₄	q a ₄₄ ɲ i ₄₄	q a - ₄₄ ɲ i - ₄₄	qa44(ɲi44)	today	Wang2006a	738	211	?	CVTCVT	?
3499	Jinman	today	qa₅₅ɲi₄₄	q a ₅₅ ɲ i ₄₄	q a - ₅₅ ɲ i - ₄₄	qa55(ɲi44)	today	Wang2006a	738	211	?	CVTCVT	?
3500	Jinxing	today	ki₅₅ɕia₄₄	k i ₅₅ ɕ ia ₄₄	k i - ₅₅ ɕ ia - ₄₄	ki55(ɕia44)	today	Wang2006a	738	211	?	CVTCVT	?
3501	Dashi	today	ke₅₅jien₄₄	k e ₅₅ j ie n ₄₄	k e - ₅₅ j ie n ₄₄	ke55(jien44)	today	Wang2006a	738	211	?	CVTCVcT	?
3502	Zhoucheng	today	kɛ₅₅ɲe₄₄	k ɛ ₅₅ ɲ e ₄₄	k ɛ - ₅₅ ɲ e - ₄₄	kɛ55(ɲe44)	today	Wang2006a	738	211	?	CVTCVT	?
3503	Mazhelong	today	kĩ₅₅ni₄₄	k ĩ ₅₅ n i ₄₄	k ĩ - ₅₅ n i - ₄₄	kĩ55(ni44)	today	Wang2006a	738	211	?	CVTCVT	?
#
3512	Tuoluo	tongue	de₄₂	d e ₄₂	d - e ₄₂ - - -	de42	tongue	Wang2006a	139	50	?	CVT	?
3513	Gongxing	tongue	djɛ₂₁	d j ɛ ₂₁	d j ɛ ₂₁ - - -	djɛ21	tongue	Wang2006a	139	50	?	CCVT	?
3514	Enqi	tongue	tjɛ₂₁	t j ɛ ₂₁	t j ɛ ₂₁ - - -	tjE21	tongue	Wang2006a	139	50	?	CCVT	?
3515	Ega	tongue	ti₂₁	t i ₂₁	t - i ₂₁ - - -	ti21	tongue	Wang2006a	139	50	?	CVT	?
3516	Jinman	tongue	ʈɚ₄₂	ʈ ɚ ₄₂	ʈ - ɚ ₄₂ - - -	ʈɚ42	tongue	Wang2006a	139	50	?	CVT	?
3517	Jinxing	tongue	t͡se₄₂	t͡s e ₄₂	t͡s - e ₄₂ - - -	tse42	tongue	Wang2006a	139	50	?	CVT	?
3518	Dashi	tongue	t͡ʂe₄₂	t͡ʂ e ₄₂	t͡ʂ - e ₄₂ - - -	tʂe42	tongue	Wang2006a	139	50	?	CVT	?
3519	Zhoucheng	tongue	t͡se₄₂	t͡s e ₄₂	t͡s - e ₄₂ - - -	tse42	tongue	Wang2006a	139	50	?	CVT	?
3520	Mazhelong	tongue	t͡sʰɛ₄₂	t͡sʰ ɛ ₄₂	t͡sʰ - ɛ ₄₂ - - -	tsʰɛ42	tongue	Wang2006a	139	50	?	CVT	?
#
5050	Tuoluo	transplant (rice seedling); insert	fɚ₅₅	f ɚ ₅₅	- f ɚ - ₅₅	fɚ55	transplant (rice seedling); insert	Wang2006a	1172	319	?	CVT	?
5051	Gongxing	transplant (rice seedling); insert	pfu₅₅	p f u ₅₅	p f u - ₅₅	pfu55	transplant (rice seedling); insert	Wang2006a	1172	319	?	CCVT	?
5052	Enqi	transplant (rice seedling); insert	fɛ₂₄	f ɛ ₂₄	- f ɛ - ₂₄	fE24	transplant (rice seedling); insert	Wang2006a	1172	319	?	CVT	?
5053	Ega	transplant (rice seedling); insert	xue₅₅	x ue ₅₅	- x ue - ₅₅	(xue55)	transplant (rice seedling); insert	Wang2006a	1172	319	?	CVT	?
5054	Jinman	transplant (rice seedling); insert	t͡ɕiõ₄₂	t͡ɕ iõ ₄₂	- t͡ɕ iõ - ₄₂	(tɕiõ42)	transplant (rice seedling); insert	Wang2006a	1172	319	?	CVT	?
5055	Jinxing	transplant (rice seedling); insert	fɤ₅₅	f ɤ ₅₅	- f ɤ - ₅₅	fv55	transplant (rice seedling); insert	Wang2006a	1172	319	?	CVT	?
5056	Dashi	transplant (rice seedling); insert	fɤ₅₅	f ɤ ₅₅	- f ɤ - ₅₅	fv55	transplant (rice seedling); insert	Wang2006a	1172	319	?	CVT	?
5057	Zhoucheng	transplant (rice seedling); insert	fɤ₅₅	f ɤ ₅₅	- f ɤ - ₅₅	fv55	transplant (rice seedling); insert	Wang2006a	1172	319	?	CVT	?
5058	Mazhelong	transplant (rice seedling); insert	pʰien₅₅	pʰ ie n ₅₅	- pʰ ie n ₅₅	pʰien55	transplant (rice seedling); insert	Wang2006a	1172	319	?	CVcT	?
#
3529	Tuoluo	tree	diɯ₂₁	d iɯ ₂₁	d - iɯ ₂₁	diɯ21	tree	Wang2006a	372	116	?	CVT	?
3530	Gongxing	tree	dʐi₄₂	d ʐ i ₄₂	d ʐ i ₄₂	dʐi42	tree	Wang2006a	372	116	?	CCVT	?
3531	Enqi	tree	diɯ₄₃	d iɯ ₄₃	d - iɯ ₄₃	diɯ43	tree	Wang2006a	372	116	?	CVT	?
3532	Ega	tree	d͡ʑi₄₂	d͡ʑ i ₄₂	d͡ʑ - i ₄₂	dʑi42	tree	Wang2006a	372	116	?	CVT	?
3533	Jinman	tree	ɖɯ₄₂	ɖ ɯ ₄₂	ɖ - ɯ ₄₂	ɖɯ42	tree	Wang2006a	372	116	?	CVT	?
3534	Jinxing	tree	t͡sɯ₃₁	t͡s ɯ ₃₁	t͡s - ɯ ₃₁	tsɯ31	tree	Wang2006a	372	116	?	CVT	?
3535	Dashi	tree	t͡ʂɯ₂₁	t͡ʂ ɯ ₂₁	t͡ʂ - ɯ ₂₁	tʂɯ21	tree	Wang2006a	372	116	?	CVT	?
3536	Zhoucheng	tree	t͡sɯ₃₁	t͡s ɯ ₃₁	t͡s - ɯ ₃₁	tsɯ31	tree	Wang2006a	372	116	?	CVT	?
3537	Mazhelong	tree	d͡zǝɯ₂₁	d͡z ǝɯ ₂₁	d͡z - ǝɯ ₂₁	dzǝɯ21	tree	Wang2006a	372	116	?	CVT	?
#
4609	Tuoluo	trip-hammer for hulling rice	due₂₁	d ue ₂₁	d ue ₂₁ - - -	due21	trip-hammer for hulling rice	Wang2006a	626	193	?	CVT	?
4610	Gongxing	trip-hammer for hulling rice	tyɛ₄₂	t yɛ ₄₂	t yɛ ₄₂ - - -	tyɛ42	trip-hammer for hulling rice	Wang2006a	626	193	?	CVT	?
4611	Enqi	trip-hammer for hulling rice	tyi₄₃	t yi ₄₃	t yi ₄₃ - - -	tyi43	trip-hammer for hulling rice	Wang2006a	626	193	?	CVT	?
4612	Ega	trip-hammer for hulling rice	ti₄₂	t i ₄₂	t i ₄₂ - - -	ti42	trip-hammer for hulling rice	Wang2006a	626	193	?	CVT	?
4613	Jinman	trip-hammer for hulling rice	ɕyi₃₃kue₅₅	ɕ yi ₃₃ k ue ₅₅	ɕ yi ₃₃ k ue ₅₅	(ɕyi33kue55)	trip-hammer for hulling rice	Wang2006a	626	193	?	CVTCVT	?
4614	Jinxing	trip-hammer for hulling rice	tui₄₂	t ui ₄₂	t ui ₄₂ - - -	tui42	trip-hammer for hulling rice	Wang2006a	626	193	?	CVT	?
4615	Dashi	trip-hammer for hulling rice	tui₄₂	t ui ₄₂	t ui ₄₂ - - -	tui42	trip-hammer for hulling rice	Wang2006a	626	193	?	CVT	?
4616	Zhoucheng	trip-hammer for hulling rice	sɯ₃₃kɯ₃₃	s ɯ ₃₃ k ɯ ₃₃	s ɯ ₃₃ k ɯ ₃₃	(sɯ33kɯ33)	trip-hammer for hulling rice	Wang2006a	626	193	?	CVTCVT	?
4617	Mazhelong	trip-hammer for hulling rice	tɛ₄₂	t ɛ ₄₂	t ɛ ₄₂ - - -	tɛ42	trip-hammer for hulling rice	Wang2006a	626	193	?	CVT	?
#
5647	Tuoluo	turn around	ʐyen₂₁	ʐ ye n ₂₁	ʐ ye n ₂₁	ʐyen21	turn around	Wang2006a	1806	441	?	CVcT	?
5648	Gongxing	turn around	zyen₄₂	z ye n ₄₂	z ye n ₄₂	zyen42	turn around	Wang2006a	1806	441	?	CVcT	?
5649	Enqi	turn around	t͡ɕyɛ₄₃	t͡ɕ yɛ ₄₃	t͡ɕ yɛ - ₄₃	tɕyE43	turn around	Wang2006a	1806	441	?	CVT	?
5650	Ega	turn around	zyɛ₄₂	z yɛ ₄₂	z yɛ - ₄₂	zyɛ42	turn around	Wang2006a	1806	441	?	CVT	?
5651	Jinman	turn around	zye₄₂	z ye ₄₂	z ye - ₄₂	zye42	turn around	Wang2006a	1806	441	?	CVT	?
5652	Jinxing	turn around	t͡suen₄₂	t͡s ue n ₄₂	t͡s ue n ₄₂	tsuen42	turn around	Wang2006a	1806	441	?	CVcT	?
5653	Dashi	turn around	t͡ʂuen₄₂	t͡ʂ ue n ₄₂	t͡ʂ ue n ₄₂	tʂuen42	turn around	Wang2006a	1806	441	?	CVcT	?
5654	Zhoucheng	turn around	t͡sue₄₂	t͡s ue ₄₂	t͡s ue - ₄₂	tsue42	turn around	Wang2006a	1806	441	?	CVT	?
5655	Mazhelong	turn around	t͡suan₄₂	t͡s ua n ₄₂	t͡s ua n ₄₂	tsuan42	turn around	Wang2006a	1806	441	?	CVcT	?
#
3546	Tuoluo	turtle-dove	t͡ɕɯ₅₅kɯ̄̄	t͡ɕ ɯ ₅₅ k ɯ̄̄	- - - - - t͡ɕ ɯ ₅₅ k ɯ̄̄ -	tɕɯ55kɯ̄̄	turtledove	Wang2006a	342	105	?	CVTCV	?
3547	Gongxing	turtle-dove	t͡ɕi₂₂kɯ₁₂	t͡ɕ i ₂₂ k ɯ ₁₂	- - - - - t͡ɕ i ₂₂ k ɯ ₁₂	tɕi22kɯ12	turtledove	Wang2006a	342	105	?	CVTCVT	?
3548	Enqi	turtle-dove	t͡ɕi₂₄kɯ₂₄	t͡ɕ i ₂₄ k ɯ ₂₄	- - - - - t͡ɕ i ₂₄ k ɯ ₂₄	tɕi24kɯ24	turtledove	Wang2006a	342	105	?	CVTCVT	?
3549	Jinman	turtle-dove	t͡ɕi₅₅kɯ₅₅	t͡ɕ i ₅₅ k ɯ ₅₅	- - - - - t͡ɕ i ₅₅ k ɯ ₅₅	tɕi55kɯ55	turtledove	Wang2006a	342	105	?	CVTCVT	?
3550	Zhoucheng	turtle-dove	ku₃₁ku₅₅ku₃₃	k u ₃₁ k u ₅₅ k u ₃₃	- - k u ₃₁ k u ₅₅ k u ₃₃	(ku31ku55ku33)	turtledove	Wang2006a	342	105	?	CVTCVTCVT	?
