# Wordlist

# DATA
ID	POS	CONCEPT	LGID	RGEN	GLOSS_IN_SOURCE	ENTRY_IN_SOURCE	DOCULECT	SRCID	SRCABBR	ID_IN_SOURCE	IPA	TOKENS	SOURCE	TAXON_NAME_IN_SOURCE	SUBGROUP
76994	num	all	1846	394572	all / everything	tsɑ³⁵ka⁴²tsɿ³³	Bai_Jianchuan	0962.48	TBL	76994	tsɑ³⁵ka⁴²tsɿ³³	ts ɑ ³⁵ ◦ k a ⁴² ◦ ts ɿ ³³	STEDT/TBL	Bai (Jianchuan)	Bai
12331	num	all	1810	394539	all / everything	me³³me⁵⁵	Muya	0962.15	TBL	12331	me³³me⁵⁵	m e ³³ ◦ m e ⁵⁵	STEDT/TBL	Muya	Qiangic
78905	num	all	1847	394573	all / everything	*	Tujia	0962.49	TBL	78905	*	*	STEDT/TBL	Tujia	Tujia
15887	num	all	1812	394541	all / everything	nõ³³thi⁵⁵	Xumi	0962.17	TBL	15887	nõ³³thi⁵⁵	n õ ∼ ³³ ◦ th i ⁵⁵	STEDT/TBL	Xumi	Qiangic
29842	num	all	1820	394548	all / everything	kə baŋ	Bokar	0962.24	TBL	29842	kə baŋ	k ə _ b a ŋ	STEDT/TBL	Bokar	Western Tani
87083	num	all	1852	394532	all / everything	ji tɕhɛ	Qiang_Mawo	0962.08	TBL	87083	ji tɕhɛ	j i _ tɕh ɛ	STEDT/TBL	Qiang (Mawo)	Qiangic
80414	num	all	1848	394529	all / everything	tshaŋ mæ	Tibetan_Alike	0962.05	TBL	80414	tshaŋ mæ	tsh a ŋ _ m æ	STEDT/TBL	Tibetan (Alike)	Tibetan
31688	num	all	1821	394549	all / everything	*	Yidu	0962.25	TBL	31688	*	*	STEDT/TBL	Yidu	Deng
28335	num	all	1819	394547	all / everything	*	Kaman_Miju	0962.23	TBL	28335	*	*	STEDT/TBL	Kaman [Miju]	Deng
#
82056		bad	1849	399222	bad	da³¹ɣe³³	Karen	1053.50	TBL	82056	da³¹ɣe³³	d a ³¹ ◦ ɣ e ³³	STEDT/TBL	Karen	Karenic
66232		bad	1840	399214	bad	ʒv̩³³pa³³	Hani_Mojiang	1053.42	TBL	66232	ʒv̩³³pa³³	ʒ v̩ ³³ ◦ p a ³³	STEDT/TBL	Hani (Mojiang)	Southern Loloish
1191		bad	1804	399173	bad	ŋan pa	Tibetan_Written	1053.01	TBL	1191	ŋan pa	ŋ a n _ p a	STEDT/TBL	Tibetan (Written)	Tibetan
17856		bad	1813	399190	bad	mæ³³li⁵³	Lyuzu	1053.18	TBL	17856	mæ³³li⁵³	m æ ³³ ◦ l i ⁵³	STEDT/TBL	Lyuzu	Qiangic
83627		bad	1850	399178	bad	tuk³⁵po⁵³	Cuona_Menba	1053.06	TBL	83627	tuk³⁵po⁵³	t u k ³⁵ ◦ p o ⁵³	STEDT/TBL	Cuona Menba	Bodic
68026		bad	1841	399215	bad	lu³¹	Lahu_Lancang	1053.43	TBL	68026	lu³¹	l u ³¹	STEDT/TBL	Lahu (Lancang)	Central Loloish
3147		bad	1805	399182	bad	dʐɿ¹¹dʐɑ⁵⁵	Pumi_Jiulong	1053.10	TBL	3147	dʐɿ¹¹dʐɑ⁵⁵	dʐ ɿ ¹¹ ◦ dʐ ɑ ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
19699		bad	1814	399191	bad	then³¹	Jingpho	1053.19	TBL	19699	then³¹	th e n ³¹	STEDT/TBL	Jingpho	Jingpho
85454		bad	1851	399179	bad	duk pin	Motuo_Menba	1053.07	TBL	85454	duk pin	d u k _ p i n	STEDT/TBL	Motuo Menba	Bodic
55220		bad	1834	399209	bad	lɑ̱⁵⁵	Yi_Nanhua	1053.37	TBL	55220	lɑ̱⁵⁵	l ɑ̱ ⁵⁵	STEDT/TBL	Yi (Nanhua)	Northern Loloish
31762		bad	1821	399197	bad	e⁵⁵lieŋ⁵⁵	Yidu	1053.25	TBL	31762	e⁵⁵lieŋ⁵⁵	e ⁵⁵ ◦ l i e ŋ ⁵⁵	STEDT/TBL	Yidu	Deng
53334		bad	1833	399208	bad	phɪ̱²¹	Yi_Weishan	1053.36	TBL	53334	phɪ̱²¹	ph ɪ̱ ²¹	STEDT/TBL	Yi (Weishan)	Northern Loloish
69856		bad	1842	399216	bad	mə³³mɯ⁴⁴	Jinuo	1053.44	TBL	69856	mə³³mɯ⁴⁴	m ə ³³ ◦ m ɯ ⁴⁴	STEDT/TBL	Jinuo	Central Loloish
4796		bad	1806	399183	bad	mɑ kə snɑ	rGyalrong_Maerkang	1053.11	TBL	4796	mɑ kə snɑ	m ɑ _ k ə _ s n ɑ	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
87185		bad	1852	399226	bad (words)	mɛj	Qiang_Mawo	1053.08	TBL	87185	mɛj	m ɛ j	STEDT/TBL	Qiang (Mawo)	Qiangic
71718		bad	1843	399217	bad	khuɑ²¹	Naxi	1053.45	TBL	71718	khuɑ²¹	kh u ɑ ²¹	STEDT/TBL	Naxi	Naxi
6751		bad	1807	399184	bad	qhə mɛ	Daofu	1053.12	TBL	6751	qhə mɛ	qh ə _ m ɛ	STEDT/TBL	Daofu	rGyalrongic
6752		bad	1807	399227	bad	gɛ qhə mɛ	Daofu	1053.12	TBL	6752	gɛ qhə mɛ	g ɛ _ qh ə _ m ɛ	STEDT/TBL	Daofu	rGyalrongic
89093		bad	1853	399181	bad	dʐɛ¹³	Pumi_Lanping	1053.09	TBL	89093	dʐɛ¹³	dʐ ɛ ¹³	STEDT/TBL	Pumi (Lanping)	Qiangic
23701		bad	1816	399192	bad	mɑʔ⁵⁵	Dulong	1053.20	TBL	23701	mɑʔ⁵⁵	m ɑ ʔ ⁵⁵	STEDT/TBL	Dulong	Nungic
40475		bad	1826	399175	bad	du⁵⁵pᴜ⁵³	Tibetan_Batang	1053.03	TBL	40475	du⁵⁵pᴜ⁵³	d u ⁵⁵ ◦ p ᴜ ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
40476		bad	1826	399224	bad	ɕɑu⁵⁵dɛʔ⁵³	Tibetan_Batang	1053.03	TBL	40476	ɕɑu⁵⁵dɛʔ⁵³	ɕ ɑ u ⁵⁵ ◦ d ɛ ʔ ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
57076		bad	1835	399210	bad	ɖɑ̱²	Yi_Wuding	1053.38	TBL	57076	ɖɑ̱²	ɖ ɑ̱ ²	STEDT/TBL	Yi (Wuding)	Northern Loloish
73537		bad	1844	399218	bad	mæ⁵³næ̱³¹	Namuyi	1053.46	TBL	73537	mæ⁵³næ̱³¹	m æ ⁵³ ◦ n æ̱ ³¹	STEDT/TBL	Namuyi	Qiangic
8646		bad	1808	399185	bad	qa⁵⁵stsue⁵⁵	Queyu_Xinlong	1053.13	TBL	8646	qa⁵⁵stsue⁵⁵	q a ⁵⁵ s ◦ ts u e ⁵⁵	STEDT/TBL	Queyu (Xinlong)	Qiangic
75343		bad	1845	399219	bad	ma³¹na³⁵	Gazhuo	1053.47	TBL	75343	ma³¹na³⁵	m a ³¹ ◦ n a ³⁵	STEDT/TBL	Gazhuo	Northern Loloish
58996		bad	1836	399211	bad	dle⁴⁴	Yi_Sani	1053.39	TBL	58996	dle⁴⁴	d l e ⁴⁴	STEDT/TBL	Yi (Sani)	Central Loloish
10490		bad	1809	399186	bad	ʂtʂu⁵⁵tʂu³³	Zhaba_Daofu_County	1053.14	TBL	10490	ʂtʂu⁵⁵tʂu³³	ʂ ◦ tʂ u ⁵⁵ ◦ tʂ u ³³	STEDT/TBL	Zhaba (Daofu County)	Qiangic
51384		bad	1832	399207	bad	ɑ²¹vɑ⁵⁵	Yi_Xide	1053.35	TBL	51384	ɑ²¹vɑ⁵⁵	ɑ ²¹ ◦ v ɑ ⁵⁵	STEDT/TBL	Yi (Xide)	Northern Loloish
26984		bad	1818	399194	bad	pɹɑ⁵⁵jim⁵⁵	Darang_Taraon	1053.22	TBL	26984	pɹɑ⁵⁵jim⁵⁵	p ɹ ɑ ⁵⁵ ◦ j i m ⁵⁵	STEDT/TBL	Darang [Taraon]	Deng
77090		bad	1846	399220	bad	xe̱³³	Bai_Jianchuan	1053.48	TBL	77090	xe̱³³	x e̱ ³³	STEDT/TBL	Bai (Jianchuan)	Bai
77091		bad	1846	399233	bad	kua̱²¹	Bai_Jianchuan	1053.48	TBL	77091	kua̱²¹	k u a̱ ²¹	STEDT/TBL	Bai (Jianchuan)	Bai
60809		bad	1837	399176	bad	a χa ma	Tibetan_Xiahe	1053.04	TBL	60809	a χa ma	a _ χ a _ m a	STEDT/TBL	Tibetan (Xiahe)	Tibetan
60810		bad	1837	399225	bad	ŋan	Tibetan_Xiahe	1053.04	TBL	60810	ŋan	ŋ a n	STEDT/TBL	Tibetan (Xiahe)	Tibetan
28412		bad	1819	399195	bad	mɯ³¹phɑn⁵⁵	Kaman_Miju	1053.23	TBL	28412	mɯ³¹phɑn⁵⁵	m ɯ ³¹ ◦ ph ɑ n ⁵⁵	STEDT/TBL	Kaman [Miju]	Deng
12427		bad	1810	399187	bad	tsho⁵⁵βə⁵³	Muya	1053.15	TBL	12427	tsho⁵⁵βə⁵³	tsh o ⁵⁵ ◦ β ə ⁵³	STEDT/TBL	Muya	Qiangic
21701		bad	1815	399223	bad	tu¹³ko⁵⁵	Tibetan_Lhasa	1053.02	TBL	21701	tu¹³ko⁵⁵	t u ¹³ ◦ k o ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
49536		bad	1831	399206	bad	ma⁵⁵ge³³	Nusu_Central	1053.34	TBL	49536	ma⁵⁵ge³³	m a ⁵⁵ ◦ g e ³³	STEDT/TBL	Nusu (Central)	Northern Loloish
25506		bad	1817	399193	bad	m̩³¹sɿ³¹lɑ⁵⁵	Nung	1053.21	TBL	25506	m̩³¹sɿ³¹lɑ⁵⁵	m̩ ³¹ ◦ s ɿ ³¹ ◦ l ɑ ⁵⁵	STEDT/TBL	Nung	Nungic
51385		bad	1832	399232	bad	di³³	Yi_Xide	1053.35	TBL	51385	di³³	d i ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
29938		bad	1820	399196	bad	po moŋ	Bokar	1053.24	TBL	29938	po moŋ	p o _ m o ŋ	STEDT/TBL	Bokar	Western Tani
14314		bad	1811	399188	bad	me³⁵ge³⁵wu⁵⁵	Guiqiong	1053.16	TBL	14314	me³⁵ge³⁵wu⁵⁵	m e ³⁵ ◦ g e ³⁵ ◦ w u ⁵⁵	STEDT/TBL	Guiqiong	Qiangic
64415		bad	1839	399213	bad	dø⁵⁵	Hani_Lüchun	1053.41	TBL	64415	dø⁵⁵	d ø ⁵⁵	STEDT/TBL	Hani (Lüchun)	Southern Loloish
80494		bad	1848	399177	bad	ŋan bæ	Tibetan_Alike	1053.05	TBL	80494	ŋan bæ	ŋ a n _ b æ	STEDT/TBL	Tibetan (Alike)	Tibetan
62587		bad	1838	399212	bad	ma³¹dʑi³³	Lisu	1053.40	TBL	62587	ma³¹dʑi³³	m a ³¹ ◦ dʑ i ³³	STEDT/TBL	Lisu	Central Loloish
78980		bad	1847	399221	bad	tie³⁵kha⁵⁵la⁵⁵	Tujia	1053.49	TBL	78980	tie³⁵kha⁵⁵la⁵⁵	t i e ³⁵ ◦ kh a ⁵⁵ ◦ l a ⁵⁵	STEDT/TBL	Tujia	Tujia
87184		bad	1852	399180	bad (things)	bɑ χɑ	Qiang_Mawo	1053.08	TBL	87184	bɑ χɑ	b ɑ _ χ ɑ	STEDT/TBL	Qiang (Mawo)	Qiangic
21700		bad	1815	399174	bad	ŋɛ̃¹³po⁵⁵	Tibetan_Lhasa	1053.02	TBL	21700	ŋɛ̃¹³po⁵⁵	ŋ ɛ̃ ∼ ¹³ ◦ p o ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
29939		bad	1820	399229	bad	ka ru	Bokar	1053.24	TBL	29939	ka ru	k a _ r u	STEDT/TBL	Bokar	Western Tani
15981		bad	1812	399189	bad	dza³⁵	Xumi	1053.17	TBL	15981	dza³⁵	dz a ³⁵	STEDT/TBL	Xumi	Qiangic
15982		bad	1812	399228	bad (things)	pa³³tʂɿ⁵⁵	Xumi	1053.17	TBL	15982	pa³³tʂɿ⁵⁵	p a ³³ ◦ tʂ ɿ ⁵⁵	STEDT/TBL	Xumi	Qiangic
#
49212	prep	below, under	1831	382733	below / under	*	Nusu_Central	0732.34	TBL	49212	*	*	STEDT/TBL	Nusu (Central)	Northern Loloish
65900	prep	below, under	1840	382741	below / under	a³¹ma³³fɔ³³	Hani_Mojiang	0732.42	TBL	65900	a³¹ma³³fɔ³³	a ³¹ ◦ m a ³³ ◦ f ɔ ³³	STEDT/TBL	Hani (Mojiang)	Southern Loloish
849	prep	below, under	1804	382700	below / under	man tɕhad	Tibetan_Written	0732.01	TBL	849	man tɕhad	m a n _ tɕh a d	STEDT/TBL	Tibetan (Written)	Tibetan
17531	prep	below, under	1813	382717	below / under	ne³³le⁵³ɣɯʴ³³tɕi³¹	Lyuzu	0732.18	TBL	17531	ne³³le⁵³ɣɯʴ³³tɕi³¹	n e ³³ ◦ l e ⁵³ ◦ ɣ ɯʴ ³³ ◦ tɕ i ³¹	STEDT/TBL	Lyuzu	Qiangic
67705	prep	below, under	1841	382742	below / under	ɔ³¹xɔ³⁵phɔ⁵³lo³³	Lahu_Lancang	0732.43	TBL	67705	ɔ³¹xɔ³⁵phɔ⁵³lo³³	ɔ ³¹ ◦ x ɔ ³⁵ ◦ ph ɔ ⁵³ ◦ l o ³³	STEDT/TBL	Lahu (Lancang)	Central Loloish
71380	prep	below, under	1843	382744	below / under	mɯ²¹thæ³³	Naxi	0732.45	TBL	71380	mɯ²¹thæ³³	m ɯ ²¹ ◦ th æ ³³	STEDT/TBL	Naxi	Naxi
2817	prep	below, under	1805	382709	below / under	*	Pumi_Jiulong	0732.10	TBL	2817	*	*	STEDT/TBL	Pumi (Jiulong)	Qiangic
85134	prep	below, under	1851	382706	below / under	doŋ ten	Motuo_Menba	0732.07	TBL	85134	doŋ ten	d o ŋ _ t e n	STEDT/TBL	Motuo Menba	Bodic
19369	prep	below, under	1814	382718	below / under	lă³¹wuʔ⁵⁵	Jingpho	0732.19	TBL	19369	lă³¹wuʔ⁵⁵	l ă ³¹ ◦ w u ʔ ⁵⁵	STEDT/TBL	Jingpho	Jingpho
73209	prep	below, under	1844	382745	below / under	mi³³dæ³⁵	Namuyi	0732.46	TBL	73209	mi³³dæ³⁵	m i ³³ ◦ d æ ³⁵	STEDT/TBL	Namuyi	Qiangic
53000	prep	below, under	1833	382735	below / under	o²¹ɕi⁵⁵	Yi_Weishan	0732.36	TBL	53000	o²¹ɕi⁵⁵	o ²¹ ◦ ɕ i ⁵⁵	STEDT/TBL	Yi (Weishan)	Northern Loloish
69534	prep	below, under	1842	382743	below / under	pɔ⁴⁴o⁵⁵	Jinuo	0732.44	TBL	69534	pɔ⁴⁴o⁵⁵	p ɔ ⁴⁴ o ⁵⁵	STEDT/TBL	Jinuo	Central Loloish
4468	prep	below, under	1806	382710	below / under	wu spoi	rGyalrong_Maerkang	0732.11	TBL	4468	wu spoi	w u _ s ◦ p o i	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
86838	prep	below, under	1852	382707	below / under	qəl	Qiang_Mawo	0732.08	TBL	86838	qəl	q ə l	STEDT/TBL	Qiang (Mawo)	Qiangic
21351	prep	below, under	1815	382701	below / under	mɛ̃¹³tɕhɛ⁵²	Tibetan_Lhasa	0732.02	TBL	21351	mɛ̃¹³tɕhɛ⁵²	m ɛ̃ ∼ ¹³ ◦ tɕh ɛ ⁵²	STEDT/TBL	Tibetan (Lhasa)	Tibetan
21352	prep	below, under	1815	382750	below / under	ɕam⁵²la	Tibetan_Lhasa	0732.02	TBL	21352	ɕam⁵²la	ɕ a m ⁵² ◦ l a	STEDT/TBL	Tibetan (Lhasa)	Tibetan
54893	prep	below, under	1834	382736	below / under	to̱³³ɑ²¹ʂɿ²¹	Yi_Nanhua	0732.37	TBL	54893	to̱³³ɑ²¹ʂɿ²¹	t o̱ ³³ ɑ ²¹ ◦ ʂ ɿ ²¹	STEDT/TBL	Yi (Nanhua)	Northern Loloish
6386	prep	below, under	1807	382711	below / under	nə nkhvɛ	Daofu	0732.12	TBL	6386	nə nkhvɛ	n ə _ n ◦ kh v ɛ	STEDT/TBL	Daofu	rGyalrongic
40139	prep	below, under	1826	382702	below / under	mã¹³tɕøʔ⁵³	Tibetan_Batang	0732.03	TBL	40139	mã¹³tɕøʔ⁵³	m ã ∼ ¹³ ◦ tɕ ø ʔ ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
56739	prep	below, under	1835	382737	below / under	dzɑ̱⁵⁵di¹¹	Yi_Wuding	0732.38	TBL	56739	dzɑ̱⁵⁵di¹¹	dz ɑ̱ ⁵⁵ ◦ d i ¹¹	STEDT/TBL	Yi (Wuding)	Northern Loloish
64092	prep	below, under	1839	382740	below / under	la³¹xø⁵⁵	Hani_Lüchun	0732.41	TBL	64092	la³¹xø⁵⁵	l a ³¹ ◦ x ø ⁵⁵	STEDT/TBL	Hani (Lüchun)	Southern Loloish
8312	prep	below, under	1808	382712	below / under	me¹³ntɕhə⁵⁵	Queyu_Xinlong	0732.13	TBL	8312	me¹³ntɕhə⁵⁵	m e ¹³ n ◦ tɕh ə ⁵⁵	STEDT/TBL	Queyu (Xinlong)	Qiangic
88769	prep	below, under	1853	382708	below / under	po⁵⁵ni¹³	Pumi_Lanping	0732.09	TBL	88769	po⁵⁵ni¹³	p o ⁵⁵ ◦ n i ¹³	STEDT/TBL	Pumi (Lanping)	Qiangic
28102	prep	below, under	1819	382722	below / under	*	Kaman_Miju	0732.23	TBL	28102	*	*	STEDT/TBL	Kaman [Miju]	Deng
25200	prep	below, under	1817	382720	below / under	*	Nung	0732.21	TBL	25200	*	*	STEDT/TBL	Nung	Nungic
51039	prep	below, under	1832	382734	below / under	hhɯ²¹dʑɿ³³	Yi_Xide	0732.35	TBL	51039	hhɯ²¹dʑɿ³³	hh ɯ ²¹ ◦ dʑ ɿ ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
23375	prep	below, under	1816	382719	below / under	pɑŋ³¹dʑɑŋ⁵⁵	Dulong	0732.20	TBL	23375	pɑŋ³¹dʑɑŋ⁵⁵	p ɑ ŋ ³¹ ◦ dʑ ɑ ŋ ⁵⁵	STEDT/TBL	Dulong	Nungic
75030	prep	below, under	1845	382746	below / under	*	Gazhuo	0732.47	TBL	75030	*	*	STEDT/TBL	Gazhuo	Northern Loloish
10147	prep	below, under	1809	382713	below / under	ɑ¹³tshɿ³³	Zhaba_Daofu_County	0732.14	TBL	10147	ɑ¹³tshɿ³³	ɑ ¹³ ◦ tsh ɿ ³³	STEDT/TBL	Zhaba (Daofu County)	Qiangic
76738	prep	below, under	1846	382747	below / under	mə⁵⁵ɣa³³	Bai_Jianchuan	0732.48	TBL	76738	mə⁵⁵ɣa³³	m ə ⁵⁵ ◦ ɣ a ³³	STEDT/TBL	Bai (Jianchuan)	Bai
58668	prep	below, under	1836	382738	below / under	*	Yi_Sani	0732.39	TBL	58668	*	*	STEDT/TBL	Yi (Sani)	Central Loloish
60495	prep	below, under	1837	382703	below / under	man tɕhar	Tibetan_Xiahe	0732.04	TBL	60495	man tɕhar	m a n _ tɕh a r	STEDT/TBL	Tibetan (Xiahe)	Tibetan
83305	prep	below, under	1850	382705	below / under	*	Cuona_Menba	0732.06	TBL	83305	*	*	STEDT/TBL	Cuona Menba	Bodic
12076	prep	below, under	1810	382714	below / under	mɐ̃³³tɕhø⁵³	Muya	0732.15	TBL	12076	mɐ̃³³tɕhø⁵³	m ɐ̃ ∼ ³³ ◦ tɕh ø ⁵³	STEDT/TBL	Muya	Qiangic
12077	prep	below, under	1810	382751	below / under	nɑ³³to²⁴	Muya	0732.15	TBL	12077	nɑ³³to²⁴	n ɑ ³³ ◦ t o ²⁴	STEDT/TBL	Muya	Qiangic
26677	prep	below, under	1818	382721	below / under	*	Darang_Taraon	0732.22	TBL	26677	*	*	STEDT/TBL	Darang [Taraon]	Deng
62260	prep	below, under	1838	382739	below / under	o̱³¹si̱³³	Lisu	0732.40	TBL	62260	o̱³¹si̱³³	o̱ ³¹ ◦ s i̱ ³³	STEDT/TBL	Lisu	Central Loloish
78675	prep	below, under	1847	382748	below / under	*	Tujia	0732.49	TBL	78675	*	*	STEDT/TBL	Tujia	Tujia
29600	prep	below, under	1820	382723	below / under	man dap	Bokar	0732.24	TBL	29600	man dap	m a n _ d a p	STEDT/TBL	Bokar	Western Tani
13990	prep	below, under	1811	382715	below / under	*	Guiqiong	0732.16	TBL	13990	*	*	STEDT/TBL	Guiqiong	Qiangic
80179	prep	below, under	1848	382704	below / under	*	Tibetan_Alike	0732.05	TBL	80179	*	*	STEDT/TBL	Tibetan (Alike)	Tibetan
31455	prep	below, under	1821	382724	below / under	*	Yidu	0732.25	TBL	31455	*	*	STEDT/TBL	Yidu	Deng
15655	prep	below, under	1812	382716	below / under	mæ³³lɛ³³tʂõ⁵⁵	Xumi	0732.17	TBL	15655	mæ³³lɛ³³tʂõ⁵⁵	m æ ³³ ◦ l ɛ ³³ ◦ tʂ õ ∼ ⁵⁵	STEDT/TBL	Xumi	Qiangic
81747	prep	below, under	1849	382749	below / under	*	Karen	0732.50	TBL	81747	*	*	STEDT/TBL	Karen	Karenic
#
49448	adj	big	1831	394670	big / large	ɣɹi⁵⁵	Nusu_Central	0964.34	TBL	49448	ɣɹi⁵⁵	ɣ ɹ i ⁵⁵	STEDT/TBL	Nusu (Central)	Northern Loloish
81980	adj	big	1849	394686	big / large	do̱³¹	Karen	0964.50	TBL	81980	do̱³¹	d o̱ ³¹	STEDT/TBL	Karen	Karenic
66135	adj	big	1840	394678	big / large	xɯ³¹	Hani_Mojiang	0964.42	TBL	66135	xɯ³¹	x ɯ ³¹	STEDT/TBL	Hani (Mojiang)	Southern Loloish
1097	adj	big	1804	394637	big / large	tɕhen po	Tibetan_Written	0964.01	TBL	1097	tɕhen po	tɕh e n _ p o	STEDT/TBL	Tibetan (Written)	Tibetan
17771	adj	big	1813	394654	big / large	kɯ⁵³kɯ⁵³	Lyuzu	0964.18	TBL	17771	kɯ⁵³kɯ⁵³	k ɯ ⁵³ ◦ k ɯ ⁵³	STEDT/TBL	Lyuzu	Qiangic
83537	adj	big	1850	394642	big / large	then⁵⁵po⁵³	Cuona_Menba	0964.06	TBL	83537	then⁵⁵po⁵³	th e n ⁵⁵ ◦ p o ⁵³	STEDT/TBL	Cuona Menba	Bodic
67937	adj	big	1841	394679	big / large	ɯ¹¹	Lahu_Lancang	0964.43	TBL	67937	ɯ¹¹	ɯ ¹¹	STEDT/TBL	Lahu (Lancang)	Central Loloish
3052	adj	big	1805	394646	big / large	tɕə⁵⁵	Pumi_Jiulong	0964.10	TBL	3052	tɕə⁵⁵	tɕ ə ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
3053	adj	big	1805	394688	big / large	tɕə⁵⁵mi⁵⁵	Pumi_Jiulong	0964.10	TBL	3053	tɕə⁵⁵mi⁵⁵	tɕ ə ⁵⁵ ◦ m i ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
55129	adj	big	1834	394673	big / large	ʑæ²¹	Yi_Nanhua	0964.37	TBL	55129	ʑæ²¹	ʑ æ ²¹	STEDT/TBL	Yi (Nanhua)	Northern Loloish
85381	adj	big	1851	394643	big / large	tɕhi lo	Motuo_Menba	0964.07	TBL	85381	tɕhi lo	tɕh i _ l o	STEDT/TBL	Motuo Menba	Bodic
53236	adj	big	1833	394672	big / large	ɣɯ²¹	Yi_Weishan	0964.36	TBL	53236	ɣɯ²¹	ɣ ɯ ²¹	STEDT/TBL	Yi (Weishan)	Northern Loloish
69766	adj	big	1842	394680	big / large	la⁴⁴xɯ⁴⁴	Jinuo	0964.44	TBL	69766	la⁴⁴xɯ⁴⁴	l a ⁴⁴ ◦ x ɯ ⁴⁴	STEDT/TBL	Jinuo	Central Loloish
4704	adj	big	1806	394647	big / large	kə ktᴇ	rGyalrong_Maerkang	0964.11	TBL	4704	kə ktᴇ	k ə _ k ◦ t ᴇ	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
21601	adj	big	1815	394638	big / large	tɕhẽ⁵⁵po⁵⁵	Tibetan_Lhasa	0964.02	TBL	21601	tɕhẽ⁵⁵po⁵⁵	tɕh ẽ ∼ ⁵⁵ ◦ p o ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
71627	adj	big	1843	394681	big / large	dɯ²¹	Naxi	0964.45	TBL	71627	dɯ²¹	d ɯ ²¹	STEDT/TBL	Naxi	Naxi
6624	adj	big	1807	394648	big / large	gɛ cçhɛ	Daofu	0964.12	TBL	6624	gɛ cçhɛ	g ɛ _ c çh ɛ	STEDT/TBL	Daofu	rGyalrongic
89004	adj	big	1853	394645	big / large	ta⁵⁵	Pumi_Lanping	0964.09	TBL	89004	ta⁵⁵	t a ⁵⁵	STEDT/TBL	Pumi (Lanping)	Qiangic
23614	adj	big	1816	394656	big / large	tɑi⁵³	Dulong	0964.20	TBL	23614	tɑi⁵³	t ɑ i ⁵³	STEDT/TBL	Dulong	Nungic
40379	adj	big	1826	394639	big / large	tɕhɪ⁵³	Tibetan_Batang	0964.03	TBL	40379	tɕhɪ⁵³	tɕh ɪ ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
40380	adj	big	1826	394687	big / large	tɕhɑu¹³	Tibetan_Batang	0964.03	TBL	40380	tɕhɑu¹³	tɕh ɑ u ¹³	STEDT/TBL	Tibetan (Batang)	Tibetan
73445	adj	big	1844	394682	big / large	da⁵³dʐɿ³¹	Namuyi	0964.46	TBL	73445	da⁵³dʐɿ³¹	d a ⁵³ ◦ dʐ ɿ ³¹	STEDT/TBL	Namuyi	Qiangic
8554	adj	big	1808	394649	big / large	qo⁵⁵rʒi¹³	Queyu_Xinlong	0964.13	TBL	8554	qo⁵⁵rʒi¹³	q o ⁵⁵ ◦ rʒ i ¹³	STEDT/TBL	Queyu (Xinlong)	Qiangic
25433	adj	big	1817	394657	big / large	uɑ⁵⁵dɯŋ³¹	Nung	0964.21	TBL	25433	uɑ⁵⁵dɯŋ³¹	u ɑ ⁵⁵ ◦ d ɯ ŋ ³¹	STEDT/TBL	Nung	Nungic
53235	adj	big	1833	394635	big / large	ʑᴇ²¹	Yi_Weishan	0964.36	TBL	53235	ʑᴇ²¹	ʑ ᴇ ²¹	STEDT/TBL	Yi (Weishan)	Northern Loloish
75263	adj	big	1845	394683	big / large	ɣɤ³¹	Gazhuo	0964.47	TBL	75263	ɣɤ³¹	ɣ ɤ ³¹	STEDT/TBL	Gazhuo	Northern Loloish
87085	adj	big	1852	394644	big / large	bɹɛ	Qiang_Mawo	0964.08	TBL	87085	bɹɛ	b ɹ ɛ	STEDT/TBL	Qiang (Mawo)	Qiangic
10396	adj	big	1809	394650	big / large	tɕi⁵⁵tɕi⁵⁵	Zhaba_Daofu_County	0964.14	TBL	10396	tɕi⁵⁵tɕi⁵⁵	tɕ i ⁵⁵ ◦ tɕ i ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
76996	adj	big	1846	394684	big / large	to̱²¹	Bai_Jianchuan	0964.48	TBL	76996	to̱²¹	t o̱ ²¹	STEDT/TBL	Bai (Jianchuan)	Bai
28337	adj	big	1819	394659	big / large	kɯ³¹to⁵³po⁵⁵	Kaman_Miju	0964.23	TBL	28337	kɯ³¹to⁵³po⁵⁵	k ɯ ³¹ ◦ t o ⁵³ ◦ p o ⁵⁵	STEDT/TBL	Kaman [Miju]	Deng
