lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
187838	m,357			paŋ pur	butterfly		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	154.51	2.2.6	Insects, Arachnids, and Worms	0
213644	6510			paː	put / place		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	660.51	6.17	Putting	0
189572				paː pe	wheat		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	188.51	3.1.4	Seeds and flowers, nuts	0
218795				paː tɕak	chipped		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	761.51	3.2.7	Cracks/Chasms/Crevices	0
205280			5:bTibetan	pe tɕe	book		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	496.51	5.1	Waste products	0
199925	2155,6479			peː mɯk	flour		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	391.51	3.1.6.2	Other ground and milled food	0
212981				pi	take off (clothing)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	647.51	6.21	Acquisitions	0
224507				pi mu	late		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	873.51	9.1.1	Adverbial uses	0
208034				pi tak	strike with open palm		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	550.51	6.8	Striking, hitting verbs	0
227771	2409,2504,p,6168			pi |ȵi ɯ jɯŋ	eighty		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	937.51	9.9	Numbers and numeric expression	0
211757				piː	write		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	623.51	6.2.2.9.1	Write	0
226802	2409,2504			piː ȵi|	eight		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	918.51	9.9	Numbers and numeric expression	0
227567	2409,6168			piː◦jɯŋ	forty		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	933.51	9.9	Numbers and numeric expression	0
216449	6520			pjoŋ	steal		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	715.51	6.2.2.1	Assorted action verbs	0
230525	6519			pjoŋ	first		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	991.51	9.9	Numbers and numeric expression	0
213389				po	braid		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	655.51	1.2.3.2	Queue/Braid	0
223844	2572			po	good		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	860.51	9.6.1.1	Positive Qualities	0
187379	m,6695			po ak	crow	n	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	145.51	2.2.4.1	Particular birds	0
223895	2572,m			po moŋ	bad		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	861.51	9.6.2.1	Negative Qualities	0
186869	m,1606			po rok	chicken		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	135.51	2.1.10	Fowl (i.e. Domestic Birds)	0
200639				po to	bran		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	405.51	3.1.4	Seeds and flowers, nuts	0
208952	6707			pok	jump		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	568.51	6.7.8	Downward	0
224660				pok tə	expensive		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	876.51	5.9	Monetary Terms	0
224711				pok tə moŋ	cheap		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	877.51	5.9	Monetary Terms	0
189929				pop tɕeː	potato		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	195.51	3.1.5	Fruits and vegetables	0
180137	1016			poŋ lo|	moon		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	3.51	3.2.2	Planets/Meteorological objects/Sky	0
221345				poŋ tə	thick		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	811.51	9.7.2	Verbs referring to size/shape	0
183758	1016			poŋ |lo	month		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	74.51	9.1.2	Months and Years	0
213797	6535			pu	wrap		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	663.51	6.2.2.1	Assorted action verbs	0
200588				pu rum	sugar		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	404.51	3.1.6.2	Other ground and milled food	0
218999				pu tuŋ; pu pak	break (v.i. of rope, etc.)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	765.51	9.5	Change of state	0
208187				pu ɕet	tear	v	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	553.51	1.8.8.1	Laugh/Smile	0
211451	6531			puk	sell		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	617.51	6.22	Exchanges	0
214154				pum	pile up (e.g. earth)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	670.51	6.2.2.1	Assorted action verbs	0
222824	6097,m			puŋ lu	white		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	840.51	9.4	Colors	0
191612	6538,m			puŋ pin	flower		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	228.51	3.1.4	Seeds and flowers, nuts	0
213440	6530			puː	make bed		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	656.51	6.14	Construction	0
213848	6535,6369			puː◦jək	tie (e.g. firewood)into a bund		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	664.51	6.13.1	Tying	0
214817				pɔ	sing		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	683.51	5.1	Waste products	0
187226	m,6616			pə taŋ	bird		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	142.51	2.2.4	Birds (in general)	0
187175				pə tə	pheasant		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	141.51	2.2.4.1	Particular birds	0
213491	2587			pək	sweep		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	657.51	6.2.2.5.3	Sweep	0
203495				pək ɕɯ	brush		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	461.51	5.11.8.4	Toiletries	0
189827	2155,m			pɛː◦poː	maize		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	193.51	3.1.5	Fruits and vegetables	0
212624	6547			pɯ	sharpen		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	640.51	6.9.2	Carve, shave	0
203954				pɯ bɯŋ	fertilizer		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	470.51	1.9	Reproductive System	0
188654	m,1654			pɯ pɯː	egg		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	170.51			0
202781				pɯ rɯ	bowl		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	447.51	5.1	Waste products	0
187124				pɯ tʂen	pigeon		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	140.51	2.2.4.1	Particular birds	0
217724				pɯŋ lem	arrive		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	740.51	6.7.1	Inward	0
220019	1654		5:?	pɯː	lay (egg)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	785.51	6.17	Putting	0
185900	6031			ra	goat / sheep (generic)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	116.51	2.1.8	Ovine and Hircine	0
198701				raː	enclosure		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	367.51	9.10.5	Places in general, countries	0
181871				raː	copper		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	37.51	3.2.4	Elements, metals, alloys	0
203597				ren tɛː	lamp		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	463.51	5.11.5.5	Tools pertaining to fire	0
224354	6559,m			ret poː	sharp		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	870.51	6.9.2	Carve, shave	0
224405	6559,m,m			ret poː moŋ	blunt		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	871.51	7.1.5.1	General - form	0
216092				rit	scold		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	708.51	8.5.1	Scold	0
182789				rok bə	side		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	55.51	1.4.5	Sides	0
186971	1606,1621			rok nə	hen		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	137.51	2.1.10	Fowl (i.e. Domestic Birds)	0
186920	1606,1635			rok po	rooster		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	136.51	2.1.10	Fowl (i.e. Domestic Birds)	0
209003	145			rop	stand		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	569.51	1.5.2	Foot	0
184727				roː	day after tomorrow		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	93.51	1.5.3.2	Five	0
211349				ruŋ	measure		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	615.51	9.8	Measure Words	0
230882				ruŋ	most (superlative degree)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	998.51	7.1.2.1	Quantity - general	0
195335	2070,m			ruŋ be	deaf person		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	301.51	1.2.7.5	Deaf	0
202067				rə mə	sieve	n	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	433.51	5.5	Cooking Implements	0
211400	2606			rəː	buy		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	616.51	6.22	Exchanges	0
222416				rəːbak	soft		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	832.51	7.1.4.2	Feel/Tactile/Texture	0
199772				rɛː	cloth		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	388.51	5.1	Waste products	0
186155	6076,1432			rɯ poŋ	rabbit		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	121.51	2.1.1	Rodents	0
212318	m,6514			rɯk; peː	cut (vegetable);cut meat		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	634.51	6.9.3	Chop, slice	0
182075				sa nə	tin		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	41.51	3.2.4	Elements, metals, alloys	0
194621	p,6269			ta bum	smallpox		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	287.51	5.3	Diseases	0
187736	p,2178			ta bɯ	snake		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	152.51	2.1.6.1	Snake	0
188246	p,2609			ta jik	louse		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	162.51	2.2.6	Insects, Arachnids, and Worms	0
191153	p,3328			ta jin	mushroom		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	219.51	3.1.7	Fungi	0
194213	p,540			ta kak	phlegm		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	279.51	1.8.3	Spit/Saliva	0
180188	p,2300			ta kar	star		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	4.51	3.2.2	Planets/Meteorological objects/Sky	0
190745	p,6394			ta keː	ginger		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	211.51	3.1.5	Fruits and vegetables	0
198854				ta kum	hat		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	370.51	5.11.8.2.1.1	Head	0
188348	p,6459			ta mit	fly	n	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	164.51	2.2.6	Insects, Arachnids, and Worms	0
194672				ta mɛː	malaria		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	288.51	5.3	Diseases	0
194162	p,805			ta nap	snot		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	278.51	1.8.2	Snot/Nasal Mucus	0
180443	p,6505			ta pam	snow		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	9.51	3.2.1	Weather and seasons	0
202220	p,6504			ta par	mortar		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	436.51	5.5	Cooking Implements	0
187583	p,6524			ta pen	bat		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	149.51	2.2.4.1	Particular birds	0
191102				ta piː	grass		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	218.51	3.1.8	Other wild plants	0
188603	p,6537			ta pum	insect / worm		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	169.51	2.2.6	Insects, Arachnids, and Worms	0
205790	p,6532			ta puŋ	flute		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	506.51	5.1	Waste products	0
190235	p,2155			ta pɛː	beans		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	201.51	3.1.4	Seeds and flowers, nuts	0
189113	p,2620			ta ru	pine		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	179.51	3.1.1	Names of trees and shrubs	0
187991	p,6580			ta ruk	ant		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	157.51	2.2.6	Insects, Arachnids, and Worms	0
188093	p,6581			ta rum	spider		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	159.51	2.2.6	Insects, Arachnids, and Worms	0
188450	p,6622			ta tor	earthworm		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	166.51	2.2.6	Insects, Arachnids, and Worms	0
187634	p,645			ta tɯk	frog		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	150.51	2.1.6.2	Frog/Toad	0
200741				ta tɕaː	feed	n	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	407.51	1.3.5.8	Eat/Devour	0
188042				ta tɕi ta men	centipede		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	158.51	2.2.6	Insects, Arachnids, and Worms	0
194264	p,6379			ta tɕur	saliva / spittle		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	280.51	1.8.3	Spit/Saliva	0
185696	p,6087			ta tʂeː	mule		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	112.51	2.1.7	Equine	0
194570				ta ȵi	pus		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	286.51	1.8.6.1	Pus/Gleet	0
187787				ta ɦoŋ̩	honeybee		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	153.51	2.2.6	Insects, Arachnids, and Worms	0
212675				tak	grind		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	641.51	9.5	Change of state	0
221600	5728,m			tak mɛː	narrow		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	816.51	9.7.2	Verbs referring to size/shape	0
221549	6613,m			tak tə	wide		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	815.51	9.7.2	Verbs referring to size/shape	0
210584				taŋ	pour (liquid) into		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	600.51	6.6	Verbs requiring liquids	0
228128				taŋ po	first		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	944.51	9.9	Numbers and numeric expression	0
207116	1408			taː	listen		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	532.51	1.2.7.4	Hear/Listen	0
215174				taː	ask / inquire		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	690.51	8.5.7.1	Ask	0
231035				taː loː	again		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	1001.51	10.1	Ontological	0
201506				taː pə	rope		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	422.51	5.11.4	Rope	0
201914				te tɕa	whip		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	430.51	5.14	Husbandry	0
206249				ten taː	thing / matter / event		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	515.51	8.1	Abstract Entities	0
188195	m,2414			te◦i	flea		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	161.51	2.2.6	Insects, Arachnids, and Worms	0
211808	5594,6680			tit kak	wipe		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	624.51	6.2.2.1	Assorted action verbs	0
225425				tiː ka	salty		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	891.51	3.2.4	Elements, metals, alloys	0
225272	2721			tiː po	sweet		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	888.51	7.1.4.4	Taste	0
189674				to poː	buckwheat (sweet)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	190.51	3.1.4	Seeds and flowers, nuts	0
220886				tom bu	high / tall		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	802.51	7.1.5.3	Position - high/low	0
214409				top	get		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	675.51	1.1.5	Strength	0
214715				top pa	win		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	681.51	6.19	Social action	0
206147	161			tor	strength		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	513.51	1.1.5	Strength	0
208493				tor	scatter / broadcast		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	559.51	6.10.3	Wide separation - Scatter	0
199313				tor mə	pants / trousers		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	379.51	5.11.8.2.1.3	Lower body	0
201098				toŋ ba	plough	n	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	414.51	5.3	Diseases	0
220937	m,7177			to◦map	low		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	803.51	7.1.5.3	Position - high/low	0
181514	m,3581			tu gɯŋ	slope		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	30.51	3.2.5	Landforms and geographical features	0
213338	6623			tuk	comb	v	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	654.51	1.2.2.1	Comb/Crest	0
211094	646,m			tum lit	castrate		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	610.51	1.9.2.3	Castrate	0
191816	1425,388			tum pɯr	head		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	232.51	1.2.1	Head/Headed	0
210023	2206			tup	strike (iron)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	589.51	6.8	Striking, hitting verbs	0
219815	6626,m			tur◦nə	alive		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	781.51	1.1.2.1	Life/Live/Alive	0
223028				tə bak	thick		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	844.51	9.7.2	Verbs referring to size/shape	0
212369	2709,m			tək mak	mince (meat) with knife		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	635.51	6.9.4	Mince, shred	0
219611	m,5570			təp dur	tremble		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	777.51	6.7.3	Awkwardly, Irregularly, Abruptly	0
220784	2697,m			təː◦pə	big		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	800.51	9.7.2	Verbs referring to size/shape	0
201965	m,5674			tɛː gə	saddle		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	431.51	5.14	Husbandry	0
208340	6631			tɯ	pick up		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	556.51	6.10.4	Intentional separation - Sort	0
190898				tɯr kam	peach		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	214.51	3.1.5	Fruits and vegetables	0
207218	502			tɯŋ	drink		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	534.51			0
219713	502,6405			tɯŋ kum	drunk		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	779.51	1.3.5.9	Drink	0
228842				tɕa	pair		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	958.51	9.9	Numbers and numeric expression	0
187430				tɕak ɕɛː	magpie		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	146.51	2.2.4.1	Particular birds	0
217877	6279			tɕaŋ	ascend		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	743.51	6.7.7	Up, etc.	0
218285	6279			tɕaŋ	rise (of the sun)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	751.51	1.1.4	Wake/Conscious/Alert	0
186614	6051,m		5:bTibetan	tɕaŋ ku	wolf		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	130.51	2.1.11	Canine	0
182381	6279,1017			tɕaŋ lam	east		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	47.51	9.2.8	Directions	0
211604				tɕaː	weigh	v.t.	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	620.51	9.8	Measure Words	0
180545				tɕaːdar	ice		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	11.51	3.2.3	Water and other liquids	0
226190				tɕe rə	diligent		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	906.51	9.6.1.2	Positive Human Qualities	0
216806	1229			tɕen	know		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	722.51	8.3.1.12.1	Know, Believe	0
216857	1229			tɕen	understand		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	723.51	8.3.1.13.1	Think	0
217316	1229			tɕen	know (a language) / can / be abl		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	732.51	8.3.1.12.1	Know, Believe	0
219917				tɕeː	bark	v	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	783.51	2.1.11.1	Bark (of dog)	0
200996				tɕo ma	hoe		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	412.51	5.3	Diseases	0
203036			5:bTibetan	tɕok ɕə	table		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	452.51	5.11.9.4	Furnishings	0
204668				tɕuŋ kaŋ	shop		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	484.51	9.10.6	Functional buildings/places	0
212522				tɕuːgin	stir / churn		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	638.51	6.2.2.1	Assorted action verbs	0
203393			5:bTibetan	tʂa ɕeː	comb	n	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	459.51	1.2.2.1	Comb/Crest	0
221192				tʂup ɕi	square		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	808.51	9.7.1	Shape and size	0
227975				tʂɯ	ten thousand		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	941.51	9.9	Numbers and numeric expression	0
190133				tʂɯn pɛː	cotton		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	199.51	5.1	Waste products	0
197732				u guː	house		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	348.51	5.11.9.1	Kinds of dwellings	0
197783				u guː	home		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	349.51	5.11.9.6	General	0
