# Wordlist

# DATA
ID	DOCULECT	CONCEPT_PINYIN	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS	NOTE
16374	Nanchang	zhòng-jiàn 473	當中	[2] tɔŋ⁴²tsuŋ⁴²	473	tɔŋ⁴²tsuŋ⁴²	t ɔ ŋ ⁴² ts u ŋ ⁴²	[2]
16375	Meixian	zhòng-jiàn 473	中心	tsuŋ⁴⁴sim⁴⁴	473	tsuŋ⁴⁴sim⁴⁴	ts u ŋ ⁴⁴ s i m ⁴⁴	
16376	Guangzhou	zhòng-jiàn 473	中間	tʃʊŋ⁵⁵kan⁵⁵	473	tʃʊŋ⁵⁵kan⁵⁵	tʃ ʊ ŋ ⁵⁵ k a n ⁵⁵	
16377	Yangjiang	zhòng-jiàn 473	中間	tʃʊŋ³³kan³³	473	tʃʊŋ³³kan³³	tʃ ʊ ŋ ³³ k a n ³³	
16378	Xiamen	zhòng-jiàn 473	中央	tiɔŋ⁵⁵₃₃ῃ⁵⁵	473	tiɔŋ⁵⁵₃₃ῃ⁵⁵	t i ɔ ŋ ⁵⁵₃₃ ῃ ⁵⁵	
16379	Chaozhou	zhòng-jiàn 473	!  中	liŋ²¹³₄₂taŋ³³	473	liŋ²¹³₄₂taŋ³³	l i ŋ ²¹³₄₂ t a ŋ ³³	
16380	Fuzhou	zhòng-jiàn 473	!  當	tai⁴⁴louŋ⁴⁴(t-)	473	tai⁴⁴louŋ⁴⁴	t a i ⁴⁴ l o u ŋ ⁴⁴	
#
15735	Beijing	zhòng-qiū-jié 46	中秋	tʂuŋ⁵⁵tɕʰiou⁵⁵	46	tʂuŋ⁵⁵tɕʰiou⁵⁵	tʂ u ŋ ⁵⁵ tɕʰ i o u ⁵⁵	
15736	Beijing	zhòng-qiū-jié 46	八月節	[2] pa³⁵ye⁵¹tɕie³⁵	46	pa³⁵ye⁵¹tɕie³⁵	p a ³⁵ y e ⁵¹ tɕ i e ³⁵	[2]
15737	Jinan	zhòng-qiū-jié 46	中秋	tʂuŋ²¹³tɕʰiou²¹³	46	tʂuŋ²¹³tɕʰiou²¹³	tʂ u ŋ ²¹³ tɕʰ i o u ²¹³	
15738	Jinan	zhòng-qiū-jié 46	八月節	[2] pa²¹³ye²¹tɕʰie²¹³	46	pa²¹³ye²¹tɕʰie²¹³	p a ²¹³ y e ²¹ tɕʰ i e ²¹³	[2]
15739	Shenyang	zhòng-qiū-jié 46	八月節	pa³⁵ye⁴¹tɕie²¹³	46	pa³⁵ye⁴¹tɕie²¹³	p a ³⁵ y e ⁴¹ tɕ i e ²¹³	
15740	Xian	zhòng-qiū-jié 46	八月節	pɑ²¹ye²¹tɕie²¹	46	pɑ²¹ye²¹tɕie²¹	p ɑ ²¹ y e ²¹ tɕ i e ²¹	
15741	Xian	zhòng-qiū-jié 46	八月十五	[2] pɑ²¹ye⁰ʂʅ²⁴u⁵³	46	pɑ²¹ye⁰ʂʅ²⁴u⁵³	p ɑ ²¹ y e ⁰ ʂ ʅ ²⁴ u ⁵³	[2]
15742	Chengdu	zhòng-qiū-jié 46	中秋	tsoŋ⁴⁴tɕʰiəu⁴⁴	46	tsoŋ⁴⁴tɕʰiəu⁴⁴	ts o ŋ ⁴⁴ tɕʰ i ə u ⁴⁴	
15743	Chengdu	zhòng-qiū-jié 46	八為十五	[2] pa³¹ye³¹sɿ³¹vu⁵³	46	pa³¹ye³¹sɿ³¹vu⁵³	p a ³¹ y e ³¹ s ɿ ³¹ v u ⁵³	[2]
15744	Kunming	zhòng-qiū-jié 46	中秋	tʂoŋ⁴⁴tɕʰio⁴⁴	46	tʂoŋ⁴⁴tɕʰio⁴⁴	tʂ o ŋ ⁴⁴ tɕʰ i o ⁴⁴	
15745	Kunming	zhòng-qiū-jié 46	八月十五	[2] pa³¹ie³¹₄₄ʂʅ³¹u⁵³	46	pa³¹ie³¹₄₄ʂʅ³¹u⁵³	p a ³¹ i e ³¹₄₄ ʂ ʅ ³¹ u ⁵³	[2]
15746	Hefei	zhòng-qiū-jié 46	八月節	pɐʔ⁴yəʔ⁴tɕiəʔ⁴	46	pɐʔ⁴yəʔ⁴tɕiəʔ⁴	p ɐ ʔ ⁴ y ə ʔ ⁴ tɕ i ə ʔ ⁴	
15747	Yangzhou	zhòng-qiū-jié 46	中秋節	tsoŋ³¹tɕʰiɤɯ³¹tɕiəʔ⁴	46	tsoŋ³¹tɕʰiɤɯ³¹tɕiəʔ⁴	ts o ŋ ³¹ tɕʰ i ɤ ɯ ³¹ tɕ i ə ʔ ⁴	
15748	Yangzhou	zhòng-qiū-jié 46	八月節	[2] pæʔ⁴yəʔ⁴tɕiəʔ⁴	46	pæʔ⁴yəʔ⁴tɕiəʔ⁴	p æ ʔ ⁴ y ə ʔ ⁴ tɕ i ə ʔ ⁴	[2]
15749	Suzhou	zhòng-qiū-jié 46	八月半	poʔ⁴ŋɤʔ²³₄pø⁵¹³₂₁	46	poʔ⁴ŋɤʔ²³₄pø⁵¹³₂₁	p o ʔ ⁴ ŋ ɤ ʔ ²³₄ p ø ⁵¹³₂₁	
15750	Suzhou	zhòng-qiū-jié 46	中秋	[2] tsoŋ⁴⁴tsʰʏ⁴⁴₂₁	46	tsoŋ⁴⁴tsʰʏ⁴⁴₂₁	ts o ŋ ⁴⁴ tsʰ ʏ ⁴⁴₂₁	[2]
15751	Wenzhou	zhòng-qiū-jié 46	八月十五	po²³ȵy¹²zai¹²ῃ²⁴	46	po²³ȵy¹²zai¹²ῃ²⁴	p o ²³ ȵ y ¹² z a i ¹² ῃ ²⁴	
15752	Changsha	zhòng-qiū-jié 46	八月節	pa²⁴ye²⁴tɕie²⁴	46	pa²⁴ye²⁴tɕie²⁴	p a ²⁴ y e ²⁴ tɕ i e ²⁴	
15753	Nanchang	zhòng-qiū-jié 46	中秋	tsuŋ⁴²tɕʰiu⁴²	46	tsuŋ⁴²tɕʰiu⁴²	ts u ŋ ⁴² tɕʰ i u ⁴²	
15754	Meixian	zhòng-qiū-jié 46	八月節	pak²¹ȵiat⁴tsiɛt²¹	46	pak²¹ȵiat⁴tsiɛt²¹	p a k ²¹ ȵ i a t ⁴ ts i ɛ t ²¹	
15755	Guangzhou	zhòng-qiū-jié 46	中秋節	tʃʊŋ⁵⁵tʃʰɐu⁵⁵tʃit³³	46	tʃʊŋ⁵⁵tʃʰɐu⁵⁵tʃit³³	tʃ ʊ ŋ ⁵⁵ tʃʰ ɐ u ⁵⁵ tʃ i t ³³	
15756	Guangzhou	zhòng-qiū-jié 46	八月十五	[2] pat³³jyt²²ʃɐp²ῃ²³	46	pat³³jyt²²ʃɐp²ῃ²³	p a t ³³ j y t ²² ʃ ɐ p ² ῃ ²³	[2]
15757	Yangjiang	zhòng-qiū-jié 46	中秋	tʃʊŋ³³tʃʰɐu³³	46	tʃʊŋ³³tʃʰɐu³³	tʃ ʊ ŋ ³³ tʃʰ ɐ u ³³	
15758	Yangjiang	zhòng-qiū-jié 46	八月十五	[2] pat²¹jit⁴⁵⁴ʃɐp⁴⁵⁴ʊŋ²¹	46	pat²¹jit⁴⁵⁴ʃɐp⁴⁵⁴ʊŋ²¹	p a t ²¹ j i t ⁴⁵⁴ ʃ ɐ p ⁴⁵⁴ ʊ ŋ ²¹	[2]
15759	Xiamen	zhòng-qiū-jié 46	中秋	tiɔŋ⁵⁵₃₃tsʰiu⁵⁵	46	tiɔŋ⁵⁵₃₃tsʰiu⁵⁵	t i ɔ ŋ ⁵⁵₃₃ tsʰ i u ⁵⁵	
15760	Xiamen	zhòng-qiū-jié 46	八月十五	[2] pueʔ³²₅geʔ⁵₃₂tsap⁵₃₂gɔ³³	46	pueʔ³²₅geʔ⁵₃₂tsap⁵₃₂gɔ³³	p u e ʔ ³²₅ g e ʔ ⁵₃₂ ts a p ⁵₃₂ g ɔ ³³	[2]
15761	Chaozhou	zhòng-qiū-jié 46	八月中秋	poiʔ²¹₄gueʔ⁴₂₁toŋ³³₂₃tsʰiu³³	46	poiʔ²¹₄gueʔ⁴₂₁toŋ³³₂₃tsʰiu³³	p o i ʔ ²¹₄ g u e ʔ ⁴₂₁ t o ŋ ³³₂₃ tsʰ i u ³³	
15762	Fuzhou	zhòng-qiū-jié 46	中秋 )	tyŋ⁴⁴ȵiu⁴⁴(tsʰ-)	46	tyŋ⁴⁴ȵiu⁴⁴	t y ŋ ⁴⁴ ȵ i u ⁴⁴	
#
12937	Beijing	zhòng-wǔ 40	晌午	ʂaiŋ²¹⁴₂₁xuo⁰	40	ʂaiŋ²¹⁴₂₁xuo⁰	ʂ a i ŋ ²¹⁴₂₁ x u o ⁰	
12938	Jinan	zhòng-wǔ 40	晌午	ʂaŋ⁵⁵u⁰	40	ʂaŋ⁵⁵u⁰	ʂ a ŋ ⁵⁵ u ⁰	
12939	Shenyang	zhòng-wǔ 40	晌午	saŋ²¹³₂₁u⁰	40	saŋ²¹³₂₁u⁰	s a ŋ ²¹³₂₁ u ⁰	
12940	Xian	zhòng-wǔ 40	晌午端	ʂɑŋ²¹u⁵³tuæ̃²¹	40	ʂɑŋ²¹u⁵³tuæ̃²¹	ʂ ɑ ŋ ²¹ u ⁵³ t u æ̃ ∼ ²¹	
12941	Chengdu	zhòng-wǔ 40	晌午	sau⁵³(-aŋ)vu⁵³	40	sau⁵³vu⁵³	s a u ⁵³ v u ⁵³	
12942	Kunming	zhòng-wǔ 40	晌午	ʂã⁵³u⁵³	40	ʂã⁵³u⁵³	ʂ ã ∼ ⁵³ u ⁵³	
12943	Hefei	zhòng-wǔ 40	中午	tʂəŋ²¹²u²⁴	40	tʂəŋ²¹²u²⁴	tʂ ə ŋ ²¹² u ²⁴	
12944	Hefei	zhòng-wǔ 40	晌午	[2] ʂɑ̃²⁴u²⁴	40	ʂɑ̃²⁴u²⁴	ʂ ɑ̃ ∼ ²⁴ u ²⁴	[2]
12945	Yangzhou	zhòng-wǔ 40	中上	tsoŋ³¹sɑŋ⁰	40	tsoŋ³¹sɑŋ⁰	ts o ŋ ³¹ s ɑ ŋ ⁰	
12946	Suzhou	zhòng-wǔ 40	中浪	*tsoŋ⁴⁴lɒŋ³¹₂₁	40	tsoŋ⁴⁴lɒŋ³¹₂₁	ts o ŋ ⁴⁴ l ɒ ŋ ³¹₂₁	[*]
12947	Wenzhou	zhòng-wǔ 40	日晝	nɛ¹²tɕiu⁴²	40	nɛ¹²tɕiu⁴²	n ɛ ¹² tɕ i u ⁴²	
12948	Changsha	zhòng-wǔ 40	中午	taən³³u⁴¹	40	taən³³u⁴¹	t a ə n ³³ u ⁴¹	
12949	Nanchang	zhòng-wǔ 40	當晝	tɔŋ⁴²tɕiu⁵⁵	40	tɔŋ⁴²tɕiu⁵⁵	t ɔ ŋ ⁴² tɕ i u ⁵⁵	
12950	Meixian	zhòng-wǔ 40	當晝	tɔŋ⁴⁴tsu⁴²	40	tɔŋ⁴⁴tsu⁴²	t ɔ ŋ ⁴⁴ ts u ⁴²	
12951	Guangzhou	zhòng-wǔ 40	晏晝	an³³tʃɐu³³	40	an³³tʃɐu³³	a n ³³ tʃ ɐ u ³³	
12952	Yangjiang	zhòng-wǔ 40	晏晝	an²⁴tʃɐu²⁴	40	an²⁴tʃɐu²⁴	a n ²⁴ tʃ ɐ u ²⁴	
12953	Xiamen	zhòng-wǔ 40	日晝	lit⁵₃₂tau¹¹	40	lit⁵₃₂tau¹¹	l i t ⁵₃₂ t a u ¹¹	
12954	Chaozhou	zhòng-wǔ 40	日<img src="data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABQAAAAUCAMAAAC6V+0/AAAAOVBMVEUAAAAmJiY9PT1SUlJkZGR1dXWGhoaVlZWkpKSysrLAwMDNzc3a2trn5+f09PT////8A/sAAAD///+538N0AAAAEXRSTlP/////////////////////ACWtmWIAAABySURBVHicbdCLCsAgCAXQHmotW9z//9rNbbAihYgOpmLAHPW9woLxeFFJhBNQTsMvU5NqtUeqMwJ20ELfEcXJBHbMx4yRmW4cNs72neXB4dTsmRc8G4cs+md2IRIda83W15Gse/Tm3JDn1bn79JA8/OICRkMUSRJAI+YAAAAASUVORK5CYII=" name="2AC0D.gif" align="bottom" width="20" height="20" border="0">	zik⁴₂₁tau²¹³	40	zik⁴₂₁tau²¹³	z i k ⁴₂₁ t a u ²¹³	
12955	Fuzhou	zhòng-wǔ 40	中晝	touŋ⁴⁴₅₂nau²¹³(t-)	40	touŋ⁴⁴₅₂nau²¹³	t o u ŋ ⁴⁴₅₂ n a u ²¹³	
#
16183	Beijing	zhòng-yáng-jié 47	重陽	tʂʰuŋ³⁵iaŋ³⁵	47	tʂʰuŋ³⁵iaŋ³⁵	tʂʰ u ŋ ³⁵ i a ŋ ³⁵	
16184	Beijing	zhòng-yáng-jié 47	九月九	[2] tɕiou²¹⁴₂₁ye⁵¹tɕiou²¹⁴	47	tɕiou²¹⁴₂₁ye⁵¹tɕiou²¹⁴	tɕ i o u ²¹⁴₂₁ y e ⁵¹ tɕ i o u ²¹⁴	[2]
16185	Jinan	zhòng-yáng-jié 47	重陽	tʂʰuŋ⁴²iaŋ⁴²	47	tʂʰuŋ⁴²iaŋ⁴²	tʂʰ u ŋ ⁴² i a ŋ ⁴²	
16186	Shenyang	zhòng-yáng-jié 47	九月九	tɕiou²¹³₂₁ye⁴¹tɕiou²¹³	47	tɕiou²¹³₂₁ye⁴¹tɕiou²¹³	tɕ i o u ²¹³₂₁ y e ⁴¹ tɕ i o u ²¹³	
16187	Xian	zhòng-yáng-jié 47	九月九	tɕiou⁵³ye⁰tɕiou⁵³	47	tɕiou⁵³ye⁰tɕiou⁵³	tɕ i o u ⁵³ y e ⁰ tɕ i o u ⁵³	
16188	Chengdu	zhòng-yáng-jié 47	重陽節	tsʰoŋ³¹iaŋ³¹tɕie³¹	47	tsʰoŋ³¹iaŋ³¹tɕie³¹	tsʰ o ŋ ³¹ i a ŋ ³¹ tɕ i e ³¹	
16189	Kunming	zhòng-yáng-jié 47	重陽節	tʂʰoŋ³¹iã³¹₄₄tɕie³¹	47	tʂʰoŋ³¹iã³¹₄₄tɕie³¹	tʂʰ o ŋ ³¹ i ã ∼ ³¹₄₄ tɕ i e ³¹	
16190	Hefei	zhòng-yáng-jié 47	重陽	tʂʰəŋ⁵⁵iɑ̃⁵⁵	47	tʂʰəŋ⁵⁵iɑ̃⁵⁵	tʂʰ ə ŋ ⁵⁵ i ɑ̃ ∼ ⁵⁵	
16191	Yangzhou	zhòng-yáng-jié 47	重陽	tsʰoŋ³⁴iɑŋ³⁴	47	tsʰoŋ³⁴iɑŋ³⁴	tsʰ o ŋ ³⁴ i ɑ ŋ ³⁴	
16192	Suzhou	zhòng-yáng-jié 47	重陽	zoŋ²⁴₂₂iaŋ²⁴₃₃	47	zoŋ²⁴₂₂iaŋ²⁴₃₃	z o ŋ ²⁴₂₂ i a ŋ ²⁴₃₃	
16193	Wenzhou	zhòng-yáng-jié 47	九月九	tɕiau⁴⁵ȵy¹²tɕiau⁴⁵	47	tɕiau⁴⁵ȵy¹²tɕiau⁴⁵	tɕ i a u ⁴⁵ ȵ y ¹² tɕ i a u ⁴⁵	
16194	Changsha	zhòng-yáng-jié 47	重陽	tsən¹³ian¹³	47	tsən¹³ian¹³	ts ə n ¹³ i a n ¹³	
16195	Nanchang	zhòng-yáng-jié 47	重陽	tsʰuŋ²⁴iɔŋ⁵⁵	47	tsʰuŋ²⁴iɔŋ⁵⁵	tsʰ u ŋ ²⁴ i ɔ ŋ ⁵⁵	
16196	Meixian	zhòng-yáng-jié 47	重陽	taʰuŋ¹²jɔŋ¹²	47	taʰuŋ¹²jɔŋ¹²	t aʰ u ŋ ¹² j ɔ ŋ ¹²	
16197	Guangzhou	zhòng-yáng-jié 47	重陽	tʅʰʊŋ²¹	47	tʅʰʊŋ²¹	t ʅʰ ʊ ŋ ²¹	
16198	Yangjiang	zhòng-yáng-jié 47	重陽	tʃʰʊŋ⁴⁴³jiɛŋ⁴⁴³	47	tʃʰʊŋ⁴⁴³jiɛŋ⁴⁴³	tʃʰ ʊ ŋ ⁴⁴³ j i ɛ ŋ ⁴⁴³	
16199	Xiamen	zhòng-yáng-jié 47	重陽	tiɔŋ²⁴₃₃iɔŋ²⁴	47	tiɔŋ²⁴₃₃iɔŋ²⁴	t i ɔ ŋ ²⁴₃₃ i ɔ ŋ ²⁴	
16200	Xiamen	zhòng-yáng-jié 47	重九	[2] tiɔŋ²⁴₃₃kiu⁵¹	47	tiɔŋ²⁴₃₃kiu⁵¹	t i ɔ ŋ ²⁴₃₃ k i u ⁵¹	[2]
16201	Chaozhou	zhòng-yáng-jié 47	重陽	tsʰoŋ⁵⁵₂₁₃iaŋ⁵⁵	47	tsʰoŋ⁵⁵₂₁₃iaŋ⁵⁵	tsʰ o ŋ ⁵⁵₂₁₃ i a ŋ ⁵⁵	
16202	Fuzhou	zhòng-yáng-jié 47	重陽 )	tʰyŋ⁵²₃₁ŋyɔŋ⁵²(○-)	47	tʰyŋ⁵²₃₁ŋyɔŋ⁵²	tʰ y ŋ ⁵²₃₁ ŋ y ɔ ŋ ⁵²	
16203	Fuzhou	zhòng-yáng-jié 47	九月九	[2] kau³¹ŋuɔʔ⁴kau³¹	47	kau³¹ŋuɔʔ⁴kau³¹	k a u ³¹ ŋ u ɔ ʔ ⁴ k a u ³¹	[2]
#
10193	Beijing	zhú-zǐ 337	竹子	tʂu⁵⁵tsɿ⁰	337	tʂu⁵⁵tsɿ⁰	tʂ u ⁵⁵ ts ɿ ⁰	
10194	Jinan	zhú-zǐ 337	竹子	tʂn²¹³tsɿ⁰	337	tʂn²¹³tsɿ⁰	tʂ n ²¹³ ts ɿ ⁰	
10195	Shenyang	zhú-zǐ 337	竹子	tsu³⁵tsɿ⁰	337	tsu³⁵tsɿ⁰	ts u ³⁵ ts ɿ ⁰	
10196	Xian	zhú-zǐ 337	竹子	tsou²¹tsɿ⁰	337	tsou²¹tsɿ⁰	ts o u ²¹ ts ɿ ⁰	
10197	Chengdu	zhú-zǐ 337	竹子	tsu³¹tsɿ⁵³	337	tsu³¹tsɿ⁵³	ts u ³¹ ts ɿ ⁵³	
10198	Kunming	zhú-zǐ 337	竹子	tʂu³¹tsɿ⁵³	337	tʂu³¹tsɿ⁵³	tʂ u ³¹ ts ɿ ⁵³	
10199	Hefei	zhú-zǐ 337	竹子	tʂuəʔ⁴tsə⁰	337	tʂuəʔ⁴tsə⁰	tʂ u ə ʔ ⁴ ts ə ⁰	
10200	Yangzhou	zhú-zǐ 337	竹子	tsɔʔ⁴tsɛ⁰	337	tsɔʔ⁴tsɛ⁰	ts ɔ ʔ ⁴ ts ɛ ⁰	
10201	Suzhou	zhú-zǐ 337	竹頭	tsoʔ⁴dʏ²⁴	337	tsoʔ⁴dʏ²⁴	ts o ʔ ⁴ d ʏ ²⁴	
10202	Wenzhou	zhú-zǐ 337	竹	tɕiu²³	337	tɕiu²³	tɕ i u ²³	
10203	Changsha	zhú-zǐ 337	竹子	tsəu²⁴tsɿ⁰	337	tsəu²⁴tsɿ⁰	ts ə u ²⁴ ts ɿ ⁰	
10204	Nanchang	zhú-zǐ 337	竹子	tsuk⁵tsɿ⁰	337	tsuk⁵tsɿ⁰	ts u k ⁵ ts ɿ ⁰	
10205	Meixian	zhú-zǐ 337	! 竹□	tsuk²¹ɛ⁰	337	tsuk²¹ɛ⁰	ts u k ²¹ ɛ ⁰	
10206	Guangzhou	zhú-zǐ 337	竹	tʃʊk⁵	337	tʃʊk⁵	tʃ ʊ k ⁵	
10207	Yangjiang	zhú-zǐ 337	竹	tʃʊk²⁴	337	tʃʊk²⁴	tʃ ʊ k ²⁴	
10208	Xiamen	zhú-zǐ 337	竹仔	tiʔ⁵(tik³²)a⁵¹	337	tiʔ⁵a⁵¹	t i ʔ ⁵ a ⁵¹	
10209	Chaozhou	zhú-zǐ 337	竹	tek²¹	337	tek²¹	t e k ²¹	
10210	Fuzhou	zhú-zǐ 337	竹	tøyʔ²³	337	tøyʔ²³	t ø y ʔ ²³	
#
18577	Yangjiang	zhāi 523	鐸	*tɔk⁴⁵⁴	523	tɔk⁴⁵⁴	t ɔ k ⁴⁵⁴	[*]
18563	Beijing	zhāi 523	摘	tʂai⁵⁵	523	tʂai⁵⁵	tʂ a i ⁵⁵	
18564	Jinan	zhāi 523	摘	tʂei²¹³	523	tʂei²¹³	tʂ e i ²¹³	
18565	Shenyang	zhāi 523	摘	tsai³⁵	523	tsai³⁵	ts a i ³⁵	
18566	Xian	zhāi 523	摘	tsei²¹	523	tsei²¹	ts e i ²¹	
18567	Chengdu	zhāi 523	摘	tse³¹	523	tse³¹	ts e ³¹	
18568	Kunming	zhāi 523	摘	tsə³¹	523	tsə³¹	ts ə ³¹	
18569	Hefei	zhāi 523	摘	tsəʔ⁴	523	tsəʔ⁴	ts ə ʔ ⁴	
18570	Yangzhou	zhāi 523	摘	tsəʔ⁴	523	tsəʔ⁴	ts ə ʔ ⁴	
18571	Suzhou	zhāi 523	摘	tsɒʔ⁴	523	tsɒʔ⁴	ts ɒ ʔ ⁴	
18572	Wenzhou	zhāi 523	摘	tsa²³	523	tsa²³	ts a ²³	
18573	Changsha	zhāi 523	摘	tsə²⁴	523	tsə²⁴	ts ə ²⁴	
18574	Nanchang	zhāi 523	摘	tsak⁵¹	523	tsak⁵¹	ts a k ⁵¹	
18575	Meixian	zhāi 523	摘	tsak²¹	523	tsak²¹	ts a k ²¹	
18576	Guangzhou	zhāi 523	摘	tʃak³³	523	tʃak³³	tʃ a k ³³	
18578	Xiamen	zhāi 523	摘	tiaʔ³²	523	tiaʔ³²	t i a ʔ ³²	
18579	Chaozhou	zhāi 523	摘	tiaʔ²¹	523	tiaʔ²¹	t i a ʔ ²¹	
18580	Fuzhou	zhāi 523	摘	tieʔ²³	523	tieʔ²³	t i e ʔ ²³	
#
24451	Beijing	zhāo-yǎng 656	撓癢	nau³⁵iaŋ²¹⁴	656	nau³⁵iaŋ²¹⁴	n a u ³⁵ i a ŋ ²¹⁴	
24452	Beijing	zhāo-yǎng 656	擓癢	[2] kʰuai²¹⁴₃₅iaŋ²¹⁴	656	kʰuai²¹⁴₃₅iaŋ²¹⁴	kʰ u a i ²¹⁴₃₅ i a ŋ ²¹⁴	[2]
24453	Jinan	zhāo-yǎng 656	擓癢庫	kʰuɛ⁵⁵iaŋ⁵⁵iaŋ⁰	656	kʰuɛ⁵⁵iaŋ⁵⁵iaŋ⁰	kʰ u ɛ ⁵⁵ i a ŋ ⁵⁵ i a ŋ ⁰	
24454	Shenyang	zhāo-yǎng 656	撓癢	nau³⁵iaŋ²¹³	656	nau³⁵iaŋ²¹³	n a u ³⁵ i a ŋ ²¹³	
24455	Xian	zhāo-yǎng 656	抓癢	tsɑu²¹iɑŋ⁵³	656	tsɑu²¹iɑŋ⁵³	ts ɑ u ²¹ i ɑ ŋ ⁵³	
24456	Chengdu	zhāo-yǎng 656	摳癢	kʰəu⁴⁴iaŋ⁵³	656	kʰəu⁴⁴iaŋ⁵³	kʰ ə u ⁴⁴ i a ŋ ⁵³	
24457	Kunming	zhāo-yǎng 656	抓癢	tʂua⁴⁴iã⁵³	656	tʂua⁴⁴iã⁵³	tʂ u a ⁴⁴ i ã ∼ ⁵³	
24458	Hefei	zhāo-yǎng 656	抓癢	tʂua²¹²iɑ̃²⁴	656	tʂua²¹²iɑ̃²⁴	tʂ u a ²¹² i ɑ̃ ∼ ²⁴	
24459	Yangzhou	zhāo-yǎng 656	抓癢	tsuɑ³¹iɑŋ⁴²	656	tsuɑ³¹iɑŋ⁴²	ts u ɑ ³¹ i ɑ ŋ ⁴²	
24460	Suzhou	zhāo-yǎng 656	搔癢	tsæ⁴⁴iaŋ³¹	656	tsæ⁴⁴iaŋ³¹	ts æ ⁴⁴ i a ŋ ³¹	
24461	Wenzhou	zhāo-yǎng 656	扒癢	bo³¹ɦi²⁴	656	bo³¹ɦi²⁴	b o ³¹ ɦ i ²⁴	
24462	Changsha	zhāo-yǎng 656	抓癢	tɕya³³ian⁴¹	656	tɕya³³ian⁴¹	tɕ y a ³³ i a n ⁴¹	
24463	Nanchang	zhāo-yǎng 656	!  癢	tsɛ⁴²iɔŋ²¹³	656	tsɛ⁴²iɔŋ²¹³	ts ɛ ⁴² i ɔ ŋ ²¹³	
24464	Meixian	zhāo-yǎng 656	野 癢	*ja³¹jɔŋ⁴¹	656	ja³¹jɔŋ⁴¹	j a ³¹ j ɔ ŋ ⁴¹	[*]
24465	Guangzhou	zhāo-yǎng 656	! 勾	*ŋɐu⁵³hɐn²²	656	ŋɐu⁵³hɐn²²	ŋ ɐ u ⁵³ h ɐ n ²²	[*]
24466	Yangjiang	zhāo-yǎng 656	憂 癢	*jɐu³³jiɛŋ²¹	656	jɐu³³jiɛŋ²¹	j ɐ u ³³ j i ɛ ŋ ²¹	[*]
24467	Xiamen	zhāo-yǎng 656	扒癢	pe³³tsĩũ³³	656	pe³³tsĩũ³³	p e ³³ ts ĩ ũ ∼ ³³	
24468	Chaozhou	zhāo-yǎng 656	扒癢	pe⁵⁵₂₁₃tsĩẽ³⁵	656	pe⁵⁵₂₁₃tsĩẽ³⁵	p e ⁵⁵₂₁₃ ts ĩ ẽ ∼ ³⁵	
24469	Fuzhou	zhāo-yǎng 656	扒癢	pa⁵²₃₁louŋ²⁴²(s-)	656	pa⁵²₃₁louŋ²⁴²	p a ⁵²₃₁ l o u ŋ ²⁴²	
#
8323	Beijing	zhēn 293	針	tʂən⁵⁵	293	tʂən⁵⁵	tʂ ə n ⁵⁵	
8324	Jinan	zhēn 293	針	tʂẽ²¹³	293	tʂẽ²¹³	tʂ ẽ ∼ ²¹³	
8325	Shenyang	zhēn 293	針	tsən³³	293	tsən³³	ts ə n ³³	
8326	Xian	zhēn 293	針	tʂẽ²¹	293	tʂẽ²¹	tʂ ẽ ∼ ²¹	
8327	Chengdu	zhēn 293	針	tsən⁴⁴	293	tsən⁴⁴	ts ə n ⁴⁴	
8328	Kunming	zhēn 293	針	tʂə̃⁴⁴	293	tʂə̃⁴⁴	tʂ ə̃ ∼ ⁴⁴	
8329	Hefei	zhēn 293	針	tʂən²¹²	293	tʂən²¹²	tʂ ə n ²¹²	
8330	Yangzhou	zhēn 293	針	tsəŋ³¹	293	tsəŋ³¹	ts ə ŋ ³¹	
8331	Suzhou	zhēn 293	針	tsən⁴⁴	293	tsən⁴⁴	ts ə n ⁴⁴	
8332	Suzhou	zhēn 293	引綫	[2] in³¹₂₂siɪ⁵¹³₄₄	293	in³¹₂₂siɪ⁵¹³₄₄	i n ³¹₂₂ s i ɪ ⁵¹³₄₄	[2]
8333	Wenzhou	zhēn 293	針	tsaŋ⁴⁴	293	tsaŋ⁴⁴	ts a ŋ ⁴⁴	
8334	Changsha	zhēn 293	針	tsən³³	293	tsən³³	ts ə n ³³	
8335	Nanchang	zhēn 293	針	tsən⁴²	293	tsən⁴²	ts ə n ⁴²	
8336	Meixian	zhēn 293	針	tsəm⁴⁴	293	tsəm⁴⁴	ts ə m ⁴⁴	
8337	Guangzhou	zhēn 293	針	tʃɐm⁵³	293	tʃɐm⁵³	tʃ ɐ m ⁵³	
8338	Yangjiang	zhēn 293	針	tʃɐm³³	293	tʃɐm³³	tʃ ɐ m ³³	
8339	Xiamen	zhēn 293	針	tsiam⁵⁵	293	tsiam⁵⁵	ts i a m ⁵⁵	
8340	Chaozhou	zhēn 293	針	tsam³³	293	tsam³³	ts a m ³³	
8341	Fuzhou	zhēn 293	針	tseiŋ⁴⁴	293	tseiŋ⁴⁴	ts e i ŋ ⁴⁴	
#
