ID	DOCULECT	CONCEPT	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	CHINESE_GLOSS_IN_SOURCE	ALT_IPA	ALT_GLOSS	ALT_SOURCE	ALT_CHARS	ALT_CHINESE_GLOSS	IPA	HANZI	SOURCE	TOKENS	COGIDS	ALIGNMENT	NOTE	RANK
3192	Chaozhou	to push														0			150
2198	Beijing	to reside (live)														0			118
2276	Changsha	to reside (live)														0			118
2354	Chengdu	to reside (live)														0			118
2432	Fuzhou	to reside (live)														0			118
2510	Guangzhou	to reside (live)														0			118
2588	Jinan	to reside (live)														0			118
2666	Meixian	to reside (live)														0			118
2744	Nanchang	to reside (live)														0			118
2822	Suzhou	to reside (live)														0			118
2900	Wenzhou	to reside (live)														0			118
2978	Xiamen	to reside (live)														0			118
3114	Chaozhou	to reside (live)														0			118
132	Beijing	to run	1519	1544	run	跑						pʰau²¹⁴	跑	BeijingDaxue1964	pʰ a u ²¹⁴	229	pʰ a u ²¹⁴		219
322	Changsha	to run	1519	1544	run	跑						pʰau⁴¹	跑	BeijingDaxue1964	pʰ a u ⁴¹	229	pʰ a u ⁴¹		219
513	Chengdu	to run	1519	1544	run	跑						pʰau⁵³	跑	BeijingDaxue1964	pʰ a u ⁵³	229	pʰ a u ⁵³		219
714	Fuzhou	to run	1519	1544	run	躃						pie²¹³	躃	BeijingDaxue1964	p i e ²¹³	607			219
918	Guangzhou	to run	1519	1544	run	走						tʃɐu³⁵	走	BeijingDaxue1964	tʃ ɐ u ³⁵	719	tʃ ɐ u ³⁵		219
1110	Jinan	to run	1519	1544	run	跑						pʰɔ⁵⁵	跑	BeijingDaxue1964	pʰ ɔ ⁵⁵	229	pʰ ɔ - ⁵⁵		219
1303	Meixian	to run	1519	1544	run	走						tsɛu³¹	走	BeijingDaxue1964	ts ɛ u ³¹	719	ts ɛ u ³¹		219
1493	Nanchang	to run	1519	1544	run	跑						pʰau²¹³	跑	BeijingDaxue1964	pʰ a u ²¹³	229	pʰ a u ²¹³		219
1700	Suzhou	to run	1519	1544	run	跑						bæ²⁴	跑	BeijingDaxue1964	b æ ²⁴	229	b æ - ²⁴		219
1701	Suzhou	to run	1519	1544	run	奔						pən⁴⁴	奔	BeijingDaxue1964	p ə n ⁴⁴	952			219
1895	Wenzhou	to run	1519	1544	run	石						zei¹²	石*	BeijingDaxue1964	z e i ¹²	1024		**benzi**: If the běnzì has an asterisk in the :cite:Cihui this points to a character with homophone pronunciation.	219
2093	Xiamen	to run	1519	1544	run	走						tsau⁵¹	走	BeijingDaxue1964	ts a u ⁵¹	719	ts a u ⁵¹		219
3239	Chaozhou	to run														0			219
135	Beijing	to scratch	1436	1530	scratch (to relieve itch)	撓癢	ʈʂua̠⁵⁵	scratch	Liu2007	抓	抓	nau³⁵iaŋ²¹⁴	撓癢	BeijingDaxue1964	n a u ³⁵ i a ŋ ²¹⁴	233 234	n a u ³⁵ ◦ - i a ŋ ²¹⁴	**cognates**: since this word is expressed as "scratch itch" in most varieties, the "itch" should not included into the cognate judgment.	80
136	Beijing	to scratch	1436	1530	scratch (to relieve itch)	擓癢						kʰuai²¹⁴₃₅iaŋ²¹⁴	擓癢	BeijingDaxue1964	kʰ u a i ²¹⁴₃₅ i a ŋ ²¹⁴	235 234	kʰ u a i ²¹⁴₃₅ ◦ i a ŋ ²¹⁴		80
324	Changsha	to scratch	1436	1530	scratch (to relieve itch)	抓癢	tɕya³³	scratch	Liu2007	抓	抓	tɕya³³ian⁴¹	抓癢	BeijingDaxue1964	tɕ y a ³³ i a n ⁴¹	401 234	tɕ y a ³³ ◦ - i a n ⁴¹		80
515	Chengdu	to scratch	1436	1530	scratch (to relieve itch)	摳癢	pa⁴⁵ / tai²¹ / tsua⁴⁵	scratch / scratch / scratch	Liu2007 / Liu2007 / Liu2007	巴 / 逮 / 抓	抓 / 抓 / 抓	kʰəu⁴⁴iaŋ⁵³	摳癢	BeijingDaxue1964	kʰ ə u ⁴⁴ i a ŋ ⁵³	473 234	kʰ ə u ⁴⁴ ◦ - i a ŋ ⁵³		80
716	Fuzhou	to scratch	1436	1530	scratch (to relieve itch)	扒癢	ma⁵⁵ / tsua⁵⁵	scratch / scratch	Liu2007 / Liu2007	摣 / 抓	抓 / 抓	pa⁵²₃₁louŋ²⁴²	扒癢	BeijingDaxue1964	p a ⁵²₃₁ l o u ŋ ²⁴²	608 234	p a ⁵²₃₁ ◦ l o u ŋ ²⁴²		80
920	Guangzhou	to scratch	1436	1530	scratch (to relieve itch)	! 勾	tsa⁵³	scratch	Liu2007	抓	抓	ŋɐu⁵³hɐn²²	勾*囗	BeijingDaxue1964	ŋ ɐ u ⁵³ h ɐ n ²²	785 786			80
1112	Jinan	to scratch	1436	1530	scratch (to relieve itch)	擓癢庫	ʈʂua²¹⁴	scratch	Liu2007	抓	抓	kʰuɛ⁵⁵iaŋ⁵⁵iaŋ⁰	擓癢癢	BeijingDaxue1964	kʰ u ɛ ⁵⁵ i a ŋ ⁵⁵ i a ŋ ⁰	235 234 790	kʰ u ɛ - ⁵⁵ ◦ i a ŋ ⁵⁵ ◦ i a ŋ ⁰		80
1305	Meixian	to scratch	1436	1530	scratch (to relieve itch)	野 癢	tsa³³ / tsok¹¹	scratch / scratch	Liu2007 / Liu2007	抓 / 捉	抓 / 抓	ja³¹jɔŋ⁴¹	野 癢	BeijingDaxue1964	j a ³¹ j ɔ ŋ ⁴¹	847 234	j a ³¹ ◦ j - ɔ ŋ ⁴¹		80
1495	Nanchang	to scratch	1436	1530	scratch (to relieve itch)	!  癢	tsua⁴²	scratch	Liu2007	抓	抓	tsɛ⁴²iɔŋ²¹³	囗癢	BeijingDaxue1964	ts ɛ ⁴² i ɔ ŋ ²¹³	720 234	ts ɛ ⁴² ◦ - i ɔ ŋ ²¹³		80
1703	Suzhou	to scratch	1436	1530	scratch (to relieve itch)	搔癢	tsoʔ⁴ / o⁴⁴ / no¹³	scratch / scratch / scratch	Liu2007 / Liu2007 / Liu2007	捉 / 搲 / 拿	抓 / 抓 / 抓	tsæ⁴⁴iaŋ³¹	搔癢	BeijingDaxue1964	ts æ ⁴⁴ i a ŋ ³¹	953 234	ts æ ⁴⁴ ◦ - i a ŋ ³¹		80
1897	Wenzhou	to scratch	1436	1530	scratch (to relieve itch)	扒癢	tɕyo⁴¹	scratch	Liu2007	抓	抓	bo³¹ɦi²⁴	扒癢	BeijingDaxue1964	b o ³¹ ɦ i ²⁴	608 234	b o ³¹ ◦ ɦ - i - ²⁴		80
2095	Xiamen	to scratch	1436	1530	scratch (to relieve itch)	扒癢	liaʔ⁵	scratch	Liu2007	掠	抓	pe³³tsĩũ∼³³	扒癢	BeijingDaxue1964	p e ³³ ts ĩ ũ ∼ ³³	608 234	p e ³³ ◦ ts ĩ ũ ∼ ³³		80
3037	Chaozhou	to scratch														0			80
138	Beijing	to see	1409	1471	look, see	瞧	kʰan⁵³/⁵¹+tɕiɛn³¹/⁵¹	see	Liu2007	看 見	看見	tɕʰiau³⁵	瞧	BeijingDaxue1964	tɕʰ i a u ³⁵	237			66
139	Beijing	to see	1409	1471	look, see	看						kʰan⁵³	看	BeijingDaxue1964	kʰ a n ⁵³	238	kʰ - a n ⁵³		66
140	Beijing	to see	1409	1471	look, see							tʂʰou²¹³	囗	BeijingDaxue1964	tʂʰ o u ²¹³	721			66
326	Changsha	to see	1409	1471	look, see	看	kʰan⁵⁵+tɕian⁵⁵	see	Liu2007	看 見	看見	kʰan⁵⁵	看	BeijingDaxue1964	kʰ a n ⁵⁵	238	kʰ - a n ⁵⁵		66
517	Chengdu	to see	1409	1471	look, see	看	kʰan²¹³+tau⁵³	see	Liu2007	看 倒	看見	kʰan¹³	看	BeijingDaxue1964	kʰ a n ¹³	238	kʰ - a n ¹³		66
718	Fuzhou	to see	1409	1471	look, see	看	kʰaŋ⁵³/²¹²+ŋieŋ²¹²	see	Liu2007	看 見	看見	kʰaŋ²¹³	看	BeijingDaxue1964	kʰ a ŋ ²¹³	238	kʰ - a ŋ ²¹³		66
719	Fuzhou	to see	1409	1471	look, see	覷						tsʰøy²¹³	覷	BeijingDaxue1964	tsʰ ø y ²¹³	609			66
922	Guangzhou	to see	1409	1471	look, see	睇	tʰɐi³⁵+kin³³	see	Liu2007	睇 見	看見	tʰɐi³⁵	睇	BeijingDaxue1964	tʰ ɐ i ³⁵	722			66
1114	Jinan	to see	1409	1471	look, see	看	kʰæ̃∼⁴⁴/³¹+tɕiæ̃∼⁰	see	Liu2007	看 見	看見	kʰæ̃∼²¹	看	BeijingDaxue1964	kʰ æ̃ ∼ ²¹	238	kʰ - æ̃ ∼ ²¹		66
1307	Meixian	to see	1409	1471	look, see	看	kʰon⁵⁵/⁵³+kian⁵³	see	Liu2007	看 見	看見	kʰɔn⁴²	看	BeijingDaxue1964	kʰ ɔ n ⁴²	238	kʰ - ɔ n ⁴²		66
1497	Nanchang	to see	1409	1471	look, see	看	kʰon²¹³+tɕiɛn⁴⁵ / kʰon²¹³+tau⁴²	see / see	Liu2007 / Liu2007	看 見 / 看 到	看見 / 看見	kʰɔn²¹³	看	BeijingDaxue1964	kʰ ɔ n ²¹³	238	kʰ - ɔ n ²¹³		66
1498	Nanchang	to see	1409	1471	look, see	望						maŋ³¹	望	BeijingDaxue1964	m a ŋ ³¹	894			66
1705	Suzhou	to see	1409	1471	look, see	看	kʰø⁴⁴/⁵²+tɕiɪ²¹/⁴¹²	see	Liu2007	看 見	看見	kʰø⁵¹³	看	BeijingDaxue1964	kʰ ø ⁵¹³	238	kʰ - ø - ⁵¹³		66
1899	Wenzhou	to see	1409	1471	look, see		tsʰɿ⁴²/⁴⁴+dʑia⁰	see	Liu2007	朿見 著	看見	tsʰɿ⁴²	囗	BeijingDaxue1964	tsʰ ɿ ⁴²	788			66
2097	Xiamen	to see	1409	1471	look, see	看	kʰuã∼⁵³/²¹+tio⁰ / ki²²	see / see	Liu2007 / Liu2007	看 着 / 見	看見 / 看見	kʰũã∼¹¹	看	BeijingDaxue1964	kʰ ũ ã ∼ ¹¹	238	kʰ ũ ã ∼ ¹¹		66
3264	Chaozhou	to see														0			66
2239	Beijing	to shoot (an arrow)														0			100
2317	Changsha	to shoot (an arrow)														0			100
2395	Chengdu	to shoot (an arrow)														0			100
2473	Fuzhou	to shoot (an arrow)														0			100
2551	Guangzhou	to shoot (an arrow)														0			100
2629	Jinan	to shoot (an arrow)														0			100
2707	Meixian	to shoot (an arrow)														0			100
2785	Nanchang	to shoot (an arrow)														0			100
2863	Suzhou	to shoot (an arrow)														0			100
2941	Wenzhou	to shoot (an arrow)														0			100
3019	Xiamen	to shoot (an arrow)														0			100
3267	Chaozhou	to shoot (an arrow)														0			100
2195	Beijing	to sing														0			86
2273	Changsha	to sing														0			86
2351	Chengdu	to sing														0			86
2429	Fuzhou	to sing														0			86
2507	Guangzhou	to sing														0			86
2585	Jinan	to sing														0			86
2663	Meixian	to sing														0			86
2741	Nanchang	to sing														0			86
2819	Suzhou	to sing														0			86
2897	Wenzhou	to sing														0			86
2975	Xiamen	to sing														0			86
3105	Chaozhou	to sing														0			86
146	Beijing	to sleep	1585	1646	sleep	睡覺	ʂuei⁵¹	sleep	Liu2007	睡	睡	ʂuei⁵¹tɕiau⁵¹	睡覺	BeijingDaxue1964	ʂ u e i ⁵¹ tɕ i a u ⁵¹	246 247	ʂ u e i ⁵¹ ◦ tɕ i a u ⁵¹	**cognate**: Since this is a compound in many dialects, we should base the cognate judgments on the verb ("sleep (v)" + "sleep (noun)"), @lingulist, 5/30/2017, 8:40:10 AM	35
332	Changsha	to sleep	1585	1646	sleep	睏覺	ɕyei¹¹ / kʰuən⁵⁵	sleep / sleep	Liu2007 / Liu2007	睡 / 睏	睡 / 睡	kʰuən⁵⁵kau⁵⁵	睏覺	BeijingDaxue1964	kʰ u ə n ⁵⁵ k a u ⁵⁵	404 247	kʰ u ə n ⁵⁵ ◦ k - a u ⁵⁵		35
523	Chengdu	to sleep	1585	1646	sleep	睡瞌睡	suei²¹³	sleep	Liu2007	睡	睡	suei¹³kʰo³¹suei¹³	睡瞌睡	BeijingDaxue1964	s u e i ¹³ kʰ o ³¹ s u e i ¹³	246 477 246	s u e i ¹³ ◦ kʰ o ³¹ ◦ s u e i ¹³		35
725	Fuzhou	to sleep	1585	1646	sleep	曬	kʰɔuŋ²¹²	sleep	Liu2007	睏	睡	kʰouŋ²¹³	曬	BeijingDaxue1964	kʰ o u ŋ ²¹³	612			35
928	Guangzhou	to sleep	1585	1646	sleep	瞓覺	søy²²	sleep	Liu2007	睡	睡	fɐn³³kau³³	瞓覺	BeijingDaxue1964	f ɐ n ³³ k a u ³³	723 247	f ɐ n ³³ ◦ k - a u ³³		35
1120	Jinan	to sleep	1585	1646	sleep	睡覺	ʂuei³¹	sleep	Liu2007	睡	睡	ʂuei²¹tɕiɔ²¹	睡覺	BeijingDaxue1964	ʂ u e i ²¹ tɕ i ɔ ²¹	246 247	ʂ u e i ²¹ ◦ tɕ i ɔ - ²¹		35
1313	Meixian	to sleep	1585	1646	sleep	睡目	soi⁵³	sleep	Liu2007	睡	睡	sɔi⁴²muk²¹	睡目	BeijingDaxue1964	s ɔ i ⁴² m u k ²¹	246 849	s - ɔ i ⁴² ◦ m u k ²¹		35
1504	Nanchang	to sleep	1585	1646	sleep	睏覺	kʰun²¹³	sleep	Liu2007	睏	睡	kʰun²¹³kau⁵⁵	睏覺	BeijingDaxue1964	kʰ u n ²¹³ k a u ⁵⁵	404 247	kʰ - u n ²¹³ ◦ k - a u ⁵⁵		35
1712	Suzhou	to sleep	1585	1646	sleep	睏覺	kʰuən⁴¹²	sleep	Liu2007	睏	睡	kʰuən⁵¹³₄₄kæ⁵¹³₂₁	睏覺	BeijingDaxue1964	kʰ u ə n ⁵¹³₄₄ k æ ⁵¹³₂₁	404 247	kʰ u ə n ⁵¹³₄₄ ◦ k - æ - ⁵¹³₂₁		35
1905	Wenzhou	to sleep	1585	1646	sleep	睏	kʰy⁵¹	sleep	Liu2007	睏	睡	kʰy⁴²	睏	BeijingDaxue1964	kʰ y ⁴²	404	kʰ - y - ⁴²		35
2104	Xiamen	to sleep	1585	1646	sleep	睏	kʰun²¹	sleep	Liu2007	睏	睡	kʰun¹¹	睏	BeijingDaxue1964	kʰ u n ¹¹	404	kʰ - u n ¹¹		35
2105	Xiamen	to sleep	1585	1646	sleep	!						ka⁵⁵₃₃tsue³³	囗囗	BeijingDaxue1964	k a ⁵⁵₃₃ ts u e ³³	789			35
3195	Chaozhou	to sleep														0			35
148	Beijing	to smell (perceive odor) [transitive]	1586	1707	smell (something)	聞	uən³⁵	smell	Liu2007	聞	聞	uən³⁵	聞	BeijingDaxue1964	u ə n ³⁵	249	u ə n ³⁵		196
335	Changsha	to smell (perceive odor) [transitive]	1586	1707	smell (something)	聞	uən¹³	smell	Liu2007	聞	聞	uən¹³	聞	BeijingDaxue1964	u ə n ¹³	249	u ə n ¹³		196
336	Changsha	to smell (perceive odor) [transitive]	1586	1707	smell (something)	聽						tʰin⁵⁵	聽	BeijingDaxue1964	tʰ i n ⁵⁵	406			196
525	Chengdu	to smell (perceive odor) [transitive]	1586	1707	smell (something)	聞	uən²¹	smell	Liu2007	聞	聞	uən³¹	聞	BeijingDaxue1964	u ə n ³¹	249	u ə n ³¹		196
728	Fuzhou	to smell (perceive odor) [transitive]	1586	1707	smell (something)	鼻	pɛi²⁴²	smell	Liu2007	鼻	聞	pei²⁴²	鼻	BeijingDaxue1964	p e i ²⁴²	614	p e i ²⁴²		196
930	Guangzhou	to smell (perceive odor) [transitive]	1586	1707	smell (something)	聞	mɐn²¹	smell	Liu2007	聞	聞	nɐn²¹	聞	BeijingDaxue1964	n ɐ n ²¹	249	n ɐ n ²¹		196
1122	Jinan	to smell (perceive odor) [transitive]	1586	1707	smell (something)	聞	vẽ∼⁵³	smell	Liu2007	聞	聞	uẽ∼⁴²	聞	BeijingDaxue1964	u ẽ ∼ ⁴²	249	u ẽ ∼ ⁴²		196
1315	Meixian	to smell (perceive odor) [transitive]	1586	1707	smell (something)	鼻	pʰi⁵³	smell	Liu2007	鼻	聞	pʰi⁴²	鼻	BeijingDaxue1964	pʰ i ⁴²	614	pʰ i - ⁴²		196
1507	Nanchang	to smell (perceive odor) [transitive]	1586	1707	smell (something)	嗅	un⁴⁵ / ɕiuŋ⁴⁵	smell / smell	Liu2007 / Liu2007	聞 / 嗅	聞 / 聞	ɕiuŋ⁵⁵	嗅	BeijingDaxue1964	ɕ i u ŋ ⁵⁵	895	ɕ i u ŋ ⁵⁵		196
1508	Nanchang	to smell (perceive odor) [transitive]	1586	1707	smell (something)	聞						un⁵⁵	聞	BeijingDaxue1964	u n ⁵⁵	249	- u n ⁵⁵		196
1714	Suzhou	to smell (perceive odor) [transitive]	1586	1707	smell (something)	聞	mən¹³	smell	Liu2007	聞	聞	mən²⁴	聞	BeijingDaxue1964	m ə n ²⁴	249	m ə n ²⁴		196
1907	Wenzhou	to smell (perceive odor) [transitive]	1586	1707	smell (something)	嗅	hoŋ⁵¹	smell	Liu2007	嗅	聞	hoŋ⁴²	嗅	BeijingDaxue1964	h o ŋ ⁴²	895	h o - ŋ ⁴²		196
2107	Xiamen	to smell (perceive odor) [transitive]	1586	1707	smell (something)	鼻	pʰi²²	smell	Liu2007	鼻	聞	pʰĩ∼³³	鼻	BeijingDaxue1964	pʰ ĩ ∼ ³³	614	pʰ ĩ ∼ ³³		196
3077	Chaozhou	to smell (perceive odor) [transitive]														0			196
194	Beijing	to sow (broadcast, scatter seeds)	748	1597	*cultivate	種地						tʂuŋ⁵¹ti⁵¹	種地	BeijingDaxue1964	tʂ u ŋ ⁵¹ t i ⁵¹	329 330	tʂ u - ŋ ⁵¹ ◦ t i ⁵¹	**remove**: This means literally "cultivate the field", definitely not what we want, and no alternative list is available which could provide us with the concepts.	222
382	Changsha	to sow (broadcast, scatter seeds)	748	1597	*cultivate	作田						tso²⁴tiẽ∼¹³	作田	BeijingDaxue1964	ts o ²⁴ t i ẽ ∼ ¹³	433 434	ts o ²⁴ ◦ t i ẽ ∼ ¹³		222
573	Chengdu	to sow (broadcast, scatter seeds)	748	1597	*cultivate	種田						tsoŋ¹³tʰian³¹	種田	BeijingDaxue1964	ts o ŋ ¹³ tʰ i a n ³¹	329 434	ts o - ŋ ¹³ ◦ tʰ i a n ³¹		222
778	Fuzhou	to sow (broadcast, scatter seeds)	748	1597	*cultivate	做田						tsɔ²¹³₄₄tsʰeiŋ⁵²	做田	BeijingDaxue1964	ts ɔ ²¹³₄₄ tsʰ e i ŋ ⁵²	654 434	ts ɔ ²¹³₄₄ ◦ tsʰ e i ŋ ⁵²		222
977	Guangzhou	to sow (broadcast, scatter seeds)	748	1597	*cultivate	耕田						kaŋ⁵³tʰin²¹	耕田	BeijingDaxue1964	k a ŋ ⁵³ tʰ i n ²¹	754 434	k a ŋ ⁵³ ◦ tʰ - i n ²¹		222
1172	Jinan	to sow (broadcast, scatter seeds)	748	1597	*cultivate	種地						tʂuŋ²¹ti²¹	種地	BeijingDaxue1964	tʂ u ŋ ²¹ t i ²¹	329 330	tʂ u - ŋ ²¹ ◦ t i ²¹		222
1360	Meixian	to sow (broadcast, scatter seeds)	748	1597	*cultivate	耕田						kaŋ⁴⁴tʰiɛn¹²	耕田	BeijingDaxue1964	k a ŋ ⁴⁴ tʰ i ɛ n ¹²	754 434	k a ŋ ⁴⁴ ◦ tʰ i ɛ n ¹²		222
1553	Nanchang	to sow (broadcast, scatter seeds)	748	1597	*cultivate	作田						tsɔk⁵tʰiɛn²⁴	作田	BeijingDaxue1964	ts ɔ k ⁵ tʰ i ɛ n ²⁴	433 434	ts ɔ k ⁵ ◦ tʰ i ɛ n ²⁴		222
1767	Suzhou	to sow (broadcast, scatter seeds)	748	1597	*cultivate	種田						tsoŋ⁵¹³diɪ²⁴	種田	BeijingDaxue1964	ts o ŋ ⁵¹³ d i ɪ ²⁴	329 434	ts o - ŋ ⁵¹³ ◦ d i ɪ - ²⁴		222
1953	Wenzhou	to sow (broadcast, scatter seeds)	748	1597	*cultivate	種田						tɕyɔ⁴²di³¹	種田	BeijingDaxue1964	tɕ y ɔ ⁴² d i ³¹	329 434	tɕ y ɔ - ⁴² ◦ d - i - ³¹		222
2157	Xiamen	to sow (broadcast, scatter seeds)	748	1597	*cultivate	做田						tsoʔ³²tsʰan²⁴	做田	BeijingDaxue1964	ts o ʔ ³² tsʰ a n ²⁴	654 434	ts o ʔ ³² ◦ tsʰ - a n ²⁴		222
3256	Chaozhou	to sow (broadcast, scatter seeds)														0			222
2229	Beijing	to spit														0			126
2307	Changsha	to spit														0			126
2385	Chengdu	to spit														0			126
2463	Fuzhou	to spit														0			126
2541	Guangzhou	to spit														0			126
2619	Jinan	to spit														0			126
2697	Meixian	to spit														0			126
2775	Nanchang	to spit														0			126
2853	Suzhou	to spit														0			126
2931	Wenzhou	to spit														0			126
3009	Xiamen	to spit														0			126
3244	Chaozhou	to spit														0			126
2205	Beijing	to stand														0			23
2283	Changsha	to stand														0			23
2361	Chengdu	to stand														0			23
2439	Fuzhou	to stand														0			23
2517	Guangzhou	to stand														0			23
2595	Jinan	to stand														0			23
2673	Meixian	to stand														0			23
2751	Nanchang	to stand														0			23
2829	Suzhou	to stand														0			23
2907	Wenzhou	to stand														0			23
2985	Xiamen	to stand														0			23
3131	Chaozhou	to stand														0			23
2223	Beijing	to steal														0			92
2301	Changsha	to steal														0			92
2379	Chengdu	to steal														0			92
2457	Fuzhou	to steal														0			92
2535	Guangzhou	to steal														0			92
2613	Jinan	to steal														0			92
2691	Meixian	to steal														0			92
2769	Nanchang	to steal														0			92
2847	Suzhou	to steal														0			92
2925	Wenzhou	to steal														0			92
3003	Xiamen	to steal														0			92
3225	Chaozhou	to steal														0			92
165	Beijing	to think (reflect)	1415	1726	think	想	ɕiɑŋ²¹³	think	Liu2007	想	想	ɕiaŋ²¹⁴	想	BeijingDaxue1964	ɕ i a ŋ ²¹⁴	279	ɕ i a ŋ ²¹⁴		73
355	Changsha	to think (reflect)	1415	1726	think	想	ɕian⁴¹	think	Liu2007	想	想	ɕian⁴¹	想	BeijingDaxue1964	ɕ i a n ⁴¹	279	ɕ i a n ⁴¹		73
547	Chengdu	to think (reflect)	1415	1726	think	想	ɕiaŋ⁵³	think	Liu2007	想	想	ɕiaŋ⁵³	想	BeijingDaxue1964	ɕ i a ŋ ⁵³	279	ɕ i a ŋ ⁵³		73
746	Fuzhou	to think (reflect)	1415	1726	think	想	suoŋ³²	think	Liu2007	想	想	suɔŋ²¹³	想	BeijingDaxue1964	s u ɔ ŋ ²¹³	279	s u ɔ ŋ ²¹³		73
948	Guangzhou	to think (reflect)	1415	1726	think	想	sœŋ³⁵	think	Liu2007	想	想	ʃœŋ³⁵	想	BeijingDaxue1964	ʃ œ ŋ ³⁵	279	ʃ - œ ŋ ³⁵		73
1140	Jinan	to think (reflect)	1415	1726	think	想	ɕiɑŋ⁴⁵	think	Liu2007	想	想	ɕiaŋ⁵⁵	想	BeijingDaxue1964	ɕ i a ŋ ⁵⁵	279	ɕ i a ŋ ⁵⁵		73
1332	Meixian	to think (reflect)	1415	1726	think	想	sioŋ³¹	think	Liu2007	想	想	siɔŋ³¹	想	BeijingDaxue1964	s i ɔ ŋ ³¹	279	s i ɔ ŋ ³¹		73
1526	Nanchang	to think (reflect)	1415	1726	think	想	ɕiɔŋ²¹³	think	Liu2007	想	想	ɕiɔŋ²¹³	想	BeijingDaxue1964	ɕ i ɔ ŋ ²¹³	279	ɕ i ɔ ŋ ²¹³		73
1734	Suzhou	to think (reflect)	1415	1726	think	想	siã∼⁵²	think	Liu2007	想	想	siaŋ⁴¹	想	BeijingDaxue1964	s i a ŋ ⁴¹	279	s i a ŋ ⁴¹		73
1924	Wenzhou	to think (reflect)	1415	1726	think	想	ɕi²⁴	think	Liu2007	想	想	ɕi⁴⁵	想	BeijingDaxue1964	ɕ i ⁴⁵	279	ɕ - i - ⁴⁵		73
2126	Xiamen	to think (reflect)	1415	1726	think	想	siũ∼²²	think	Liu2007	想	想	sĩũ∼³³	想	BeijingDaxue1964	s ĩ ũ ∼ ³³	279	s ĩ ũ ∼ ³³		73
3135	Chaozhou	to think (reflect)														0			73
168	Beijing	to throw	1456	1687	throw, throw away	扔	ʐəŋ⁵⁵	throw	Liu2007	仍	扔	ʐəŋ⁵⁵	扔	BeijingDaxue1964	ʐ ə ŋ ⁵⁵	283	ʐ ə ŋ ⁵⁵	**concept**: this may to my knowledge have also the meaning of "to throw away", but  comparing the entries with :citet:Liu2007, it seems that the "throw" meaning is consistently engcoded.	127
359	Changsha	to throw	1456	1687	throw, throw away	丟	ʐən¹³ / ɕuai⁴¹	throw / throw	Liu2007 / Liu2007	仍 / 甩	扔 / 扔	tiəu³³	丟	BeijingDaxue1964	t i ə u ³³	421	t i ə u ³³		127
550	Chengdu	to throw	1456	1687	throw, throw away	甩	zən⁴⁵ / suai⁵³	throw / throw	Liu2007 / Liu2007	仍 / 甩	扔 / 扔	suai⁵³	甩	BeijingDaxue1964	s u a i ⁵³	485			127
750	Fuzhou	to throw	1456	1687	throw, throw away		lieu⁵⁵ / kœʔ⁵ / kʰœ³²	throw / throw / throw	Liu2007 / Liu2007 / Liu2007	丟 / 囗 / 抾	扔 / 扔 / 扔	liu⁴⁴	囗	BeijingDaxue1964	l i u ⁴⁴	801			127
751	Fuzhou	to throw	1456	1687	throw, throw away	!  □						kʰœʔ⁴₃₁œʔ⁴	囗囗	BeijingDaxue1964	kʰ œ ʔ ⁴₃₁ œ ʔ ⁴	827 804			127
951	Guangzhou	to throw	1456	1687	throw, throw away	劈	tiu⁵⁵	throw	Liu2007	丟	扔	pʰɛk³³	劈	BeijingDaxue1964	pʰ ɛ k ³³	734			127
952	Guangzhou	to throw	1456	1687	throw, throw away	! □						wɪŋ³³	囗	BeijingDaxue1964	w ɪ ŋ ³³	628			127
953	Guangzhou	to throw	1456	1687	throw, throw away	掟						tɛŋ³³	掟	BeijingDaxue1964	t ɛ ŋ ³³	735			127
1143	Jinan	to throw	1456	1687	throw, throw away	扔	ləŋ²¹⁴	throw	Liu2007	仍	扔	ʐəŋ²¹³	扔	BeijingDaxue1964	ʐ ə ŋ ²¹³	283	ʐ ə ŋ ²¹³		127
1336	Meixian	to throw	1456	1687	throw, throw away	丟	tiu³³	throw	Liu2007	丟	扔	tiu⁴⁴	丟	BeijingDaxue1964	t i u ⁴⁴	421	t i u - ⁴⁴		127
1529	Nanchang	to throw	1456	1687	throw, throw away	丟	lɨn²¹ / tiu⁴²	throw / throw	Liu2007 / Liu2007	仍 / 丟	扔 / 扔	tiu⁴²	丟	BeijingDaxue1964	t i u ⁴²	421	t i u - ⁴²		127
1739	Suzhou	to throw	1456	1687	throw, throw away	摜	toʔ⁴	throw	Liu2007	? t o ?	扔	guɛ³¹	摜	BeijingDaxue1964	g u ɛ ³¹	966	g u ɛ ³¹		127
1740	Suzhou	to throw	1456	1687	throw, throw away	篤						toʔ⁴	篤	BeijingDaxue1964	t o ʔ ⁴	967			127
1927	Wenzhou	to throw	1456	1687	throw, throw away	摜	ga²²	throw	Liu2007	掼	扔	ga¹¹	摜	BeijingDaxue1964	g a ¹¹	966	g a - ¹¹		127
2129	Xiamen	to throw	1456	1687	throw, throw away	!	liŋ⁵⁵	throw	Liu2007	仍	扔	hĩ∼¹¹	囗	BeijingDaxue1964	h ĩ ∼ ¹¹	822			127
3048	Chaozhou	to throw														0			127
2236	Beijing	to vomit														0			101
2314	Changsha	to vomit														0			101
2392	Chengdu	to vomit														0			101
2470	Fuzhou	to vomit														0			101
2548	Guangzhou	to vomit														0			101
2626	Jinan	to vomit														0			101
2704	Meixian	to vomit														0			101
