ID	DOCULECT	CONCEPT	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	CHINESE_GLOSS_IN_SOURCE	ALT_IPA	ALT_GLOSS	ALT_SOURCE	ALT_CHARS	ALT_CHINESE_GLOSS	IPA	HANZI	SOURCE	TOKENS	COGIDS
1020	Jinan	to eat	1336	1198	eat	吃	ʈʂʰʅ²¹⁴	eat	Liu2007	吃	吃	tʂʰʅ²¹³	吃	BeijingDaxue1964	tʂʰ ʅ ²¹³	59
1211	Meixian	to eat	1336	1198	eat	食	sət⁵	eat	Liu2007	食	吃	sət⁴	食	BeijingDaxue1964	s ə t ⁴	538
1402	Nanchang	to eat	1336	1198	eat	吃	tɕʰiaʔ⁵	eat	Liu2007	喫	吃	tɕʰiak⁵	吃	BeijingDaxue1964	tɕʰ i a k ⁵	59
1596	Suzhou	to eat	1336	1198	eat	吃	tɕʰiəʔ⁴	eat	Liu2007	喫	吃	tɕʰiɪʔ⁴	吃	BeijingDaxue1964	tɕʰ i ɪ ʔ ⁴	59
1805	Wenzhou	to eat	1336	1198	eat	吃	tsʰɿ⁴¹	eat	Liu2007	吃	吃	tsʰๅ²³	吃	BeijingDaxue1964	tsʰ ๅ ²³	59
1999	Xiamen	to eat	1336	1198	eat	食	tsiaʔ⁵	eat	Liu2007	食	吃	tsiaʔ⁵	食	BeijingDaxue1964	ts i a ʔ ⁵	538
42	Beijing	to fight	1423	1234	fight	打架	tɑ²¹/²¹⁴+tɕiɑ⁵¹	fight	Liu2007	打 架	打	ta²¹⁴₂₁tɕia⁵¹	打架	BeijingDaxue1964	t a ²¹⁴₂₁ tɕ i a ⁵¹	67 68
239	Changsha	to fight	1423	1234	fight	打架	ta⁴⁴/⁴¹+tɕia⁵⁵	fight	Liu2007	打 架	打	ta⁴¹tɕia⁵⁵	打架	BeijingDaxue1964	t a ⁴¹ tɕ i a ⁵⁵	67 68
427	Chengdu	to fight	1423	1234	fight	打架	ta⁵⁵/⁵³+tɕia²¹³ / ta⁵⁵/⁵³+tsʰuei²¹ / ko⁵⁵/²¹+ɲie²¹	fight / fight / fight	Liu2007 / Liu2007 / Liu2007	打 架 / 打 錘 / 角 逆	打 / 打 / 打	ta⁵³tɕia¹³	打架	BeijingDaxue1964	t a ⁵³ tɕ i a ¹³	67 68
428	Chengdu	to fight	1423	1234	fight	打錘						ta⁵³tsʰuei³¹	打錘	BeijingDaxue1964	t a ⁵³ tsʰ u e i ³¹	67 452
625	Fuzhou	to fight	1423	1234	fight	相拍	souŋ⁵³/⁵⁵+pʰaʔ²¹*/²¹	fight	Liu2007	相 拍	打	souŋ⁴⁴₅₂pʰaʔ²³	相拍	BeijingDaxue1964	s o u ŋ ⁴⁴₅₂ pʰ a ʔ ²³	546 547
825	Guangzhou	to fight	1423	1234	fight	打交	ta³⁵+kau⁵⁵	fight	Liu2007	打 架	打	ta³⁵kau⁵³	打交	BeijingDaxue1964	t a ³⁵ k a u ⁵³	67 681
1024	Jinan	to fight	1423	1234	fight	打架	ta⁴⁵+tɕia²¹	fight	Liu2007	打 架	打	ta⁵⁵tɕia²¹	打架	BeijingDaxue1964	t a ⁵⁵ tɕ i a ²¹	67 68
1217	Meixian	to fight	1423	1234	fight	相打	ta³¹+kau⁵³/³³+e⁰	fight	Liu2007	打 交	打	siɔŋ⁴⁴ta³¹	相打	BeijingDaxue1964	s i ɔ ŋ ⁴⁴ t a ³¹	546 67
1408	Nanchang	to fight	1423	1234	fight	打架	ta²¹³+ka⁴⁵	fight	Liu2007	打 架	打	ta²¹³ka⁵⁵	打架	BeijingDaxue1964	t a ²¹³ k a ⁵⁵	67 68
1602	Suzhou	to fight	1423	1234	fight	打相打	tã∼⁵²+siã∼³¹/⁴⁴+tã∼³¹/⁵²	fight	Liu2007	打 相 打	打	taŋ⁴¹siaŋ⁴⁴₃₅taŋ⁴¹₂₁	打相打	BeijingDaxue1964	t a ŋ ⁴¹ s i a ŋ ⁴⁴₃₅ t a ŋ ⁴¹₂₁	67 546 67
1810	Wenzhou	to fight	1423	1234	fight	相打	tiə²⁴/²⁴²+tsʰɿ⁰ / tøy⁵³/²⁴²+tiɛ²²/²⁴²	fight / fight	Liu2007 / Liu2007	打 起 / 賭 打	打 / 打	ɕi⁴²tiɛ⁴⁵	相打	BeijingDaxue1964	ɕ i ⁴² t i ɛ ⁴⁵	546 67
2005	Xiamen	to fight	1423	1234	fight	相拍	sio²²/⁵⁵+pʰaʔ³²*/³²	fight	Liu2007	相 拍	打	sio⁵⁵₃₃pʰaʔ³²	相拍	BeijingDaxue1964	s i o ⁵⁵₃₃ pʰ a ʔ ³²	546 547
48	Beijing	to forget	1523	1704	forget	忘						uaŋ⁵¹	忘	BeijingDaxue1964	u a ŋ ⁵¹	82
244	Changsha	to forget	1523	1704	forget	忘〔記〕						uan⁵⁵	忘〔記〕	BeijingDaxue1964	u a n ⁵⁵	82 364 365 366
434	Chengdu	to forget	1523	1704	forget	忘〔記〕						uaŋ¹³	忘〔記〕	BeijingDaxue1964	u a ŋ ¹³	82 364 365 366
631	Fuzhou	to forget	1523	1704	forget	記						@mɛ⁵²kei²¹³	記	BeijingDaxue1964	@ m ɛ ⁵² k e i ²¹³	365
830	Guangzhou	to forget	1523	1704	forget	唔記得						ṃ²¹kei³³tɐk⁵	唔記得	BeijingDaxue1964	ṃ ²¹ k e i ³³ t ɐ k ⁵	682 365 683
1029	Jinan	to forget	1523	1704	forget	忘						uaŋ²¹	忘	BeijingDaxue1964	u a ŋ ²¹	82
1222	Meixian	to forget	1523	1704	forget	添忘						tʰiam⁴⁴mɔŋ⁴²	添忘	BeijingDaxue1964	tʰ i a m ⁴⁴ m ɔ ŋ ⁴²	814 82
1413	Nanchang	to forget	1523	1704	forget	忘記						mɔŋ³¹tɕi⁵⁵	忘記	BeijingDaxue1964	m ɔ ŋ ³¹ tɕ i ⁵⁵	82 365
1608	Suzhou	to forget	1523	1704	forget	忘記						mɒŋ³¹₂₂tɕi⁵¹³₄₄	忘記	BeijingDaxue1964	m ɒ ŋ ³¹₂₂ tɕ i ⁵¹³₄₄	82 365
1815	Wenzhou	to forget	1523	1704	forget	門 記						maŋ³¹tsๅ⁴²	門 記	BeijingDaxue1964	m a ŋ ³¹ ts ๅ ⁴²	996 997 365
2012	Xiamen	to forget	1523	1704	forget	末記得						bue³³₁₁ki¹¹tik³²₅	末記得	BeijingDaxue1964	b u e ³³₁₁ k i ¹¹ t i k ³²₅	1083 365 683
65	Beijing	to hear	1408	1682	hear	聽	tʰiŋ⁵⁵+tɕiɛn⁵¹	hear	Liu2007	聽 見	聽見	tʰiŋ⁵⁵	聽	BeijingDaxue1964	tʰ i ŋ ⁵⁵	116
260	Changsha	to hear	1408	1682	hear	聽	tʰin³³+tɕiẽ∼⁵⁵	hear	Liu2007	聽 見	聽見	tʰin⁵⁵	聽	BeijingDaxue1964	tʰ i n ⁵⁵	116
450	Chengdu	to hear	1408	1682	hear	聽	tʰin⁴⁵+tau⁵³	hear	Liu2007	聽 到	聽見	tʰin⁴⁴	聽	BeijingDaxue1964	tʰ i n ⁴⁴	116
648	Fuzhou	to hear	1408	1682	hear	聽	tʰiaŋ⁵³/⁵⁵+ŋieŋ²¹²	hear	Liu2007	聽 見	聽見	tʰiaŋ⁴⁴	聽	BeijingDaxue1964	tʰ i a ŋ ⁴⁴	116
846	Guangzhou	to hear	1408	1682	hear	聽	tʰɛŋ⁵³+kin³³	hear	Liu2007	聽 見	聽見	tʰɛŋ⁵³	聽	BeijingDaxue1964	tʰ ɛ ŋ ⁵³	116
1046	Jinan	to hear	1408	1682	hear	聽	tʰiŋ²¹/²¹³+tɕiæ̃∼⁰	hear	Liu2007	聽 見	聽見	tʰiŋ²¹³	聽	BeijingDaxue1964	tʰ i ŋ ²¹³	116
1241	Meixian	to hear	1408	1682	hear	聽	tʰaŋ³³	hear	Liu2007	聽	聽見	tʰaŋ⁴⁴	聽	BeijingDaxue1964	tʰ a ŋ ⁴⁴	116
1429	Nanchang	to hear	1408	1682	hear	聽	tʰiaŋ⁴²+tɕiɛn⁴⁵	hear	Liu2007	聽 見	聽見	tʰiaŋ⁴²	聽	BeijingDaxue1964	tʰ i a ŋ ⁴²	116
1628	Suzhou	to hear	1408	1682	hear	聽	tʰin⁴⁴+tɕiɪ²¹/⁴¹²	hear	Liu2007	聽 見	聽見	tʰin⁴⁴	聽	BeijingDaxue1964	tʰ i n ⁴⁴	116
1831	Wenzhou	to hear	1408	1682	hear	聽	tʰeŋ+dʑia⁴⁴/²¹	hear	Liu2007	聽 着	聽見	tʰəŋ⁴⁴	聽	BeijingDaxue1964	tʰ ə ŋ ⁴⁴	116
2028	Xiamen	to hear	1408	1682	hear	聽	tʰiã∼⁵⁵+tio⁰	hear	Liu2007	聽 着	聽見	tʰĩã∼⁵⁵	聽	BeijingDaxue1964	tʰ ĩ ã ∼ ⁵⁵	116
70	Beijing	to hold	1448	1709	take, hold	拿	na̠³⁵	hold-take	Liu2007	拿	拿	na³⁵	拿	BeijingDaxue1964	n a ³⁵	122
265	Changsha	to hold	1448	1709	take, hold	拿	la¹³	hold-take	Liu2007	拿	拿	la³³	拿	BeijingDaxue1964	l a ³³	122
454	Chengdu	to hold	1448	1709	take, hold	拿	tai²¹	hold-take	Liu2007	逮	拿	na³¹	拿	BeijingDaxue1964	n a ³¹	122
652	Fuzhou	to hold	1448	1709	take, hold	拈	nieŋ⁵⁵ / to⁵³	hold-take / hold-take	Liu2007 / Liu2007	拈 / 掏	拿 / 拿	nieŋ⁴⁴	拈	BeijingDaxue1964	n i e ŋ ⁴⁴	563
850	Guangzhou	to hold	1448	1709	take, hold	攞	lɔ³⁵	hold-take	Liu2007	攞	拿	lɔ³⁵	攞	BeijingDaxue1964	l ɔ ³⁵	692
851	Guangzhou	to hold	1448	1709	take, hold	擰						nɪŋ⁵³	擰	BeijingDaxue1964	n ɪ ŋ ⁵³	693
1050	Jinan	to hold	1448	1709	take, hold	拿	na⁵³	hold-take	Liu2007	拿	拿	na⁴²	拿	BeijingDaxue1964	n a ⁴²	122
1245	Meixian	to hold	1448	1709	take, hold	拿	na³³	hold-take	Liu2007	拿	拿	na⁴⁴	拿	BeijingDaxue1964	n a ⁴⁴	122
1433	Nanchang	to hold	1448	1709	take, hold	!	laʔ⁵ / la⁴⁵	hold-take / hold-take	Liu2007 / Liu2007	搦 / 拿	拿 / 拿	lak⁵	!	BeijingDaxue1964	l a k ⁵	
1634	Suzhou	to hold	1448	1709	take, hold	拿 ，	no¹³	hold-take	Liu2007	拿	拿	no²⁴，no⁴⁴	拿 ，	BeijingDaxue1964	n o ²⁴ ， n o ⁴⁴	122 921 922
1835	Wenzhou	to hold	1448	1709	take, hold	朵	to²⁴²	hold-take	Liu2007	朵	拿	to⁴⁵	朵	BeijingDaxue1964	t o ⁴⁵	1003
1836	Wenzhou	to hold	1448	1709	take, hold	抯						tso⁴⁵	抯	BeijingDaxue1964	ts o ⁴⁵	1004
1837	Wenzhou	to hold	1448	1709	take, hold	捉						tɕyo²³	捉	BeijingDaxue1964	tɕ y o ²³	1005
2032	Xiamen	to hold	1448	1709	take, hold	!	tʰeʔ⁵	hold-take	Liu2007	摕	拿	tʰeʔ⁵	!	BeijingDaxue1964	tʰ e ʔ ⁵	
82	Beijing	to kill	1417	1602	kill	殺	ʂa̠⁵⁵	kill	Liu2007	杀	殺	ʂa⁵⁵	殺	BeijingDaxue1964	ʂ a ⁵⁵	141
275	Changsha	to kill	1417	1602	kill	殺	sa²⁴	kill	Liu2007	杀	殺	sa²⁴	殺	BeijingDaxue1964	s a ²⁴	141
465	Chengdu	to kill	1417	1602	kill	殺	sa²¹ / tsai⁵³	kill / kill	Liu2007 / Liu2007	杀 / 宰	殺 / 殺	sa³¹	殺	BeijingDaxue1964	s a ³¹	141
663	Fuzhou	to kill	1417	1602	kill	刣	tʰai⁵³	kill	Liu2007	刣	殺	tʰai⁵²	刣	BeijingDaxue1964	tʰ a i ⁵²	572
862	Guangzhou	to kill	1417	1602	kill	殺	sat³	kill	Liu2007	杀	殺	ʃat³³	殺	BeijingDaxue1964	ʃ a t ³³	141
1062	Jinan	to kill	1417	1602	kill	殺	ʂa²¹⁴	kill	Liu2007	杀	殺	ʂa²¹³	殺	BeijingDaxue1964	ʂ a ²¹³	141
1256	Meixian	to kill	1417	1602	kill	殺	sat¹	kill	Liu2007	杀	殺	sat²¹	殺	BeijingDaxue1964	s a t ²¹	141
1444	Nanchang	to kill	1417	1602	kill	殺	sat⁵	kill	Liu2007	杀	殺	sat⁵	殺	BeijingDaxue1964	s a t ⁵	141
1646	Suzhou	to kill	1417	1602	kill	殺	saʔ⁴	kill	Liu2007	杀	殺	saʔ⁴	殺	BeijingDaxue1964	s a ʔ ⁴	141
1848	Wenzhou	to kill	1417	1602	kill	殺	sa⁴¹	kill	Liu2007	杀	殺	sa²³	殺	BeijingDaxue1964	s a ²³	141
2043	Xiamen	to kill	1417	1602	kill	刣	tʰai²⁴	kill	Liu2007	刣	殺	tʰai²⁴	刣	BeijingDaxue1964	tʰ a i ²⁴	572
83	Beijing	to knead	274	1594	knead	捏						nie⁵⁵	捏	BeijingDaxue1964	n i e ⁵⁵	142
276	Changsha	to knead	274	1594	knead	捏						ȵie²⁴	捏	BeijingDaxue1964	ȵ i e ²⁴	142
466	Chengdu	to knead	274	1594	knead	捏						ȵie⁴⁴	捏	BeijingDaxue1964	ȵ i e ⁴⁴	142
664	Fuzhou	to knead	274	1594	knead	捏						nieʔ²³	捏	BeijingDaxue1964	n i e ʔ ²³	142
863	Guangzhou	to knead	274	1594	knead	捏						nɪk⁵	捏	BeijingDaxue1964	n ɪ k ⁵	142
1063	Jinan	to knead	274	1594	knead	捏						ȵie²¹³	捏	BeijingDaxue1964	ȵ i e ²¹³	142
1257	Meixian	to knead	274	1594	knead	捏						ȵiap²¹	捏	BeijingDaxue1964	ȵ i a p ²¹	142
1445	Nanchang	to knead	274	1594	knead	捏						ȵiɛt⁵	捏	BeijingDaxue1964	ȵ i ɛ t ⁵	142
1647	Suzhou	to knead	274	1594	knead	捏						ȵiaʔ²³	捏	BeijingDaxue1964	ȵ i a ʔ ²³	142
1849	Wenzhou	to knead	274	1594	knead	捏						ȵia¹²	捏	BeijingDaxue1964	ȵ i a ¹²	142
2044	Xiamen	to knead	274	1594	knead	捏						nĩ∼ʔ⁵	捏	BeijingDaxue1964	n ĩ ∼ ʔ ⁵	142
86	Beijing	to know (something)	1410	1798	know	知道	ʈʂʅ⁵⁵+tɑu⁵¹	know	Liu2007	知 道	知道	tʂๅ⁵⁵tau⁰	知道	BeijingDaxue1964	tʂ ๅ ⁵⁵ t a u ⁰	151 152
279	Changsha	to know (something)	1410	1798	know	曉得	tsɿ³³+tau⁵⁵ / ɕiau⁴¹+tə⁰	know / know	Liu2007 / Liu2007	知 道 / 晓 得	知道 / 知道	ɕiau⁴¹tə²⁴	曉得	BeijingDaxue1964	ɕ i a u ⁴¹ t ə ²⁴	380 381
470	Chengdu	to know (something)	1410	1798	know	曉得	toŋ⁵⁵/⁵³+no²¹ / ɕiau⁵⁵/⁵³+te²¹	know / know	Liu2007 / Liu2007	懂 了 / 晓 得	知道 / 知道	ɕiau⁵³te³¹	曉得	BeijingDaxue1964	ɕ i a u ⁵³ t e ³¹	380 381
667	Fuzhou	to know (something)	1410	1798	know	八 傳	pɛiʔ²¹*/²⁴*+tuoŋ⁵³ / ɛ⁵³/²⁴²+hieu³² / ɛ⁵³/²⁴²+paiʔ²⁴*	know / know / know	Liu2007 / Liu2007 / Liu2007	仈 傳 / 会 晓 / 會 仈	知道 / 知道 / 知道	pai³¹luɔŋ⁵²	八 傳	BeijingDaxue1964	p a i ³¹ l u ɔ ŋ ⁵²	576 577 578
668	Fuzhou	to know (something)	1410	1798	know	!  八						ɛʔ⁴₃₁βaiʔ²³	!  八	BeijingDaxue1964	ɛ ʔ ⁴₃₁ β a i ʔ ²³	577 577 576
867	Guangzhou	to know (something)	1410	1798	know	知〔道〕 〔	tsi³³+tou²²	know	Liu2007	知 道	知道	tʃi⁵³	知〔道〕 〔	BeijingDaxue1964	tʃ i ⁵³	151 700 152 701 577 700
868	Guangzhou	to know (something)	1410	1798	know							hiu³⁵		BeijingDaxue1964	h i u ³⁵	
1066	Jinan	to know (something)	1410	1798	know	知道	ʈʂʅ²³/²¹⁴+tɔ³¹	know	Liu2007	知 道	知道	tsʅ²¹³tɔ²¹	知道	BeijingDaxue1964	ts ʅ ²¹³ t ɔ ²¹	151 152
1260	Meixian	to know (something)	1410	1798	know	知得	ti³⁵/³³+tet¹	know	Liu2007	3 知 得	知道	ti⁴⁴tɛt²¹	知得	BeijingDaxue1964	t i ⁴⁴ t ɛ t ²¹	151 381
1449	Nanchang	to know (something)	1410	1798	know	曉得	ɕiɛu²¹³+tɛt⁰	know	Liu2007	晓 得	知道	ɕiɛu²¹³tɛt⁵	曉得	BeijingDaxue1964	ɕ i ɛ u ²¹³ t ɛ t ⁵	380 381
1651	Suzhou	to know (something)	1410	1798	know	曉得	ɕiæ⁵²+təʔ⁰	know	Liu2007	晓 得	知道	ɕiæ⁴¹tɤʔ⁴	曉得	BeijingDaxue1964	ɕ i æ ⁴¹ t ɤ ʔ ⁴	380 381
1852	Wenzhou	to know (something)	1410	1798	know	曉得	ɕia²⁴/²⁴²+te⁰	know	Liu2007	晓 得	知道	ɕia⁴⁵ti⁰	曉得	BeijingDaxue1964	ɕ i a ⁴⁵ t i ⁰	380 381
2047	Xiamen	to know (something)	1410	1798	know	知影	tsai²²/⁵⁵+iã∼⁵³	know	Liu2007	知 影	知道	tsai⁵⁵₃₃ĩã∼⁵¹	知影	BeijingDaxue1964	ts a i ⁵⁵₃₃ ĩ ã ∼ ⁵¹	151 1091
2048	Xiamen	to know (something)	1410	1798	know	知						tsai⁵⁵	知	BeijingDaxue1964	ts a i ⁵⁵	151
89	Beijing	to learn	504	1742	learn	學						ɕye³⁵	學	BeijingDaxue1964	ɕ y e ³⁵	155
282	Changsha	to learn	504	1742	learn	學						ɕio²⁴	學	BeijingDaxue1964	ɕ i o ²⁴	155
473	Chengdu	to learn	504	1742	learn	學						ɕyo³¹	學	BeijingDaxue1964	ɕ y o ³¹	155
671	Fuzhou	to learn	504	1742	learn	學						ɔʔ⁴	學	BeijingDaxue1964	ɔ ʔ ⁴	155
872	Guangzhou	to learn	504	1742	learn	學						hɔk²²	學	BeijingDaxue1964	h ɔ k ²²	155
1069	Jinan	to learn	504	1742	learn	學						ɕye⁴²	學	BeijingDaxue1964	ɕ y e ⁴²	155
1263	Meixian	to learn	504	1742	learn	學						hɔk⁴	學	BeijingDaxue1964	h ɔ k ⁴	155
1452	Nanchang	to learn	504	1742	learn	學						hɔk⁵	學	BeijingDaxue1964	h ɔ k ⁵	155
1654	Suzhou	to learn	504	1742	learn	學						ɦoʔ²³	學	BeijingDaxue1964	ɦ o ʔ ²³	155
1855	Wenzhou	to learn	504	1742	learn	學						ɦo¹²	學	BeijingDaxue1964	ɦ o ¹²	155
2051	Xiamen	to learn	504	1742	learn	學						oʔ⁵	學	BeijingDaxue1964	o ʔ ⁵	155
91	Beijing	to lick	319	1674	lick (with tongue)	舔						tʰian²¹⁴	舔	BeijingDaxue1964	tʰ i a n ²¹⁴	158
284	Changsha	to lick	319	1674	lick (with tongue)	舔						tʰiẽ∼⁴¹	舔	BeijingDaxue1964	tʰ i ẽ ∼ ⁴¹	158
475	Chengdu	to lick	319	1674	lick (with tongue)	舔						tʰian⁵³	舔	BeijingDaxue1964	tʰ i a n ⁵³	158
673	Fuzhou	to lick	319	1674	lick (with tongue)							neu⁴⁴		BeijingDaxue1964	n e u ⁴⁴	
674	Fuzhou	to lick	319	1674	lick (with tongue)							liaʔ²³		BeijingDaxue1964	l i a ʔ ²³	
874	Guangzhou	to lick	319	1674	lick (with tongue)	舔						tʰim³⁵	舔	BeijingDaxue1964	tʰ i m ³⁵	158
875	Guangzhou	to lick	319	1674	lick (with tongue)	! □						lai³⁵	! □	BeijingDaxue1964	l a i ³⁵	702 0
1071	Jinan	to lick	319	1674	lick (with tongue)	舔						tʰiæ̃∼⁵⁵	舔	BeijingDaxue1964	tʰ i æ̃ ∼ ⁵⁵	158
1265	Meixian	to lick	319	1674	lick (with tongue)	!						sɛ⁴⁴	!	BeijingDaxue1964	s ɛ ⁴⁴	
1454	Nanchang	to lick	319	1674	lick (with tongue)	舔						tʰiɛn²¹³	舔	BeijingDaxue1964	tʰ i ɛ n ²¹³	158
1657	Suzhou	to lick	319	1674	lick (with tongue)	舔						tʰiɪ⁴¹	舔	BeijingDaxue1964	tʰ i ɪ ⁴¹	158
1857	Wenzhou	to lick	319	1674	lick (with tongue)	舔						tʰi⁴⁵	舔	BeijingDaxue1964	tʰ i ⁴⁵	158
2053	Xiamen	to lick	319	1674	lick (with tongue)	舐						tsĩ∼³³	舐	BeijingDaxue1964	ts ĩ ∼ ³³	1093
92	Beijing	to lie down	215	1661	lie down, lie (sleep)	躺						tʰaŋ²¹⁴	躺	BeijingDaxue1964	tʰ a ŋ ²¹⁴	159
285	Changsha	to lie down	215	1661	lie down, lie (sleep)	躺						tʰan⁴¹	躺	BeijingDaxue1964	tʰ a n ⁴¹	159
476	Chengdu	to lie down	215	1661	lie down, lie (sleep)	躺						tʰaŋ⁵³	躺	BeijingDaxue1964	tʰ a ŋ ⁵³	159
675	Fuzhou	to lie down	215	1661	lie down, lie (sleep)	倒						tɔ³¹	倒	BeijingDaxue1964	t ɔ ³¹	582
876	Guangzhou	to lie down	215	1661	lie down, lie (sleep)	瞓						fɐn³³	瞓	BeijingDaxue1964	f ɐ n ³³	703
1072	Jinan	to lie down	215	1661	lie down, lie (sleep)	躺						tʰaŋ⁵⁵	躺	BeijingDaxue1964	tʰ a ŋ ⁵⁵	159
1266	Meixian	to lie down	215	1661	lie down, lie (sleep)	眠						min¹²	眠	BeijingDaxue1964	m i n ¹²	833
1455	Nanchang	to lie down	215	1661	lie down, lie (sleep)	躺						tʰɔŋ²¹³	躺	BeijingDaxue1964	tʰ ɔ ŋ ²¹³	159
1658	Suzhou	to lie down	215	1661	lie down, lie (sleep)	睏						kʰuən⁵¹³	睏	BeijingDaxue1964	kʰ u ə n ⁵¹³	930
1659	Suzhou	to lie down	215	1661	lie down, lie (sleep)							@gɛ³¹		BeijingDaxue1964	@ g ɛ ³¹	
1858	Wenzhou	to lie down	215	1661	lie down, lie (sleep)	翻						fa⁴⁴	翻	BeijingDaxue1964	f a ⁴⁴	1014
2054	Xiamen	to lie down	215	1661	lie down, lie (sleep)	倒						to⁵¹	倒	BeijingDaxue1964	t o ⁵¹	582
99	Beijing	to marry (a man marries a woman)	2164	1578	marry (of a man)	娶媳婦兒						tɕʰy²¹⁴₂₁ɕi³⁵fur⁰	娶媳婦兒	BeijingDaxue1964	tɕʰ y ²¹⁴₂₁ ɕ i ³⁵ f u r ⁰	170 171 172 173
290	Changsha	to marry (a man marries a woman)	2164	1578	marry (of a man)	討親						tʰau⁴¹tɕʰin³³	討親	BeijingDaxue1964	tʰ a u ⁴¹ tɕʰ i n ³³	383 384
291	Changsha	to marry (a man marries a woman)	2164	1578	marry (of a man)	收親						səu³³tɕʰin³³	收親	BeijingDaxue1964	s ə u ³³ tɕʰ i n ³³	385 384
482	Chengdu	to marry (a man marries a woman)	2164	1578	marry (of a man)	接婆娘						tɕie³¹pʰo³¹ȵiaŋ³¹₄₄	接婆娘	BeijingDaxue1964	tɕ i e ³¹ pʰ o ³¹ ȵ i a ŋ ³¹₄₄	464 465 466
681	Fuzhou	to marry (a man marries a woman)	2164	1578	marry (of a man)	討親						tʰɔ³¹ziŋ⁴⁴	討親	BeijingDaxue1964	tʰ ɔ ³¹ z i ŋ ⁴⁴	383 384
882	Guangzhou	to marry (a man marries a woman)	2164	1578	marry (of a man)	娶老婆						tʃʰøy³⁵lou²³pʰɔ²¹	娶老婆	BeijingDaxue1964	tʃʰ ø y ³⁵ l o u ²³ pʰ ɔ ²¹	170 706 465
1079	Jinan	to marry (a man marries a woman)	2164	1578	marry (of a man)	要媳婦兒						tɕʰy⁵⁵ɕi²¹fur⁰	要媳婦兒	BeijingDaxue1964	tɕʰ y ⁵⁵ ɕ i ²¹ f u r ⁰	784 171 172 173
1080	Jinan	to marry (a man marries a woman)	2164	1578	marry (of a man)	娶親						tɕʰy⁵⁵tɕʰiẽ∼²¹³	娶親	BeijingDaxue1964	tɕʰ y ⁵⁵ tɕʰ i ẽ ∼ ²¹³	170 384
1271	Meixian	to marry (a man marries a woman)	2164	1578	marry (of a man)	討老婆						tʰau³¹lau³¹pʰɔ¹²	討老婆	BeijingDaxue1964	tʰ a u ³¹ l a u ³¹ pʰ ɔ ¹²	383 706 465
1460	Nanchang	to marry (a man marries a woman)	2164	1578	marry (of a man)	娶親						tɕʰy²¹³tɕʰin⁴²	娶親	BeijingDaxue1964	tɕʰ y ²¹³ tɕʰ i n ⁴²	170 384
1461	Nanchang	to marry (a man marries a woman)	2164	1578	marry (of a man)	討老婆						tʰau²¹³lau²¹³pʰɔ²⁴	討老婆	BeijingDaxue1964	tʰ a u ²¹³ l a u ²¹³ pʰ ɔ ²⁴	383 706 465
1664	Suzhou	to marry (a man marries a woman)	2164	1578	marry (of a man)	娶親						tsʰi⁴¹tsʰin⁴⁴₃₅	娶親	BeijingDaxue1964	tsʰ i ⁴¹ tsʰ i n ⁴⁴₃₅	170 384
1665	Suzhou	to marry (a man marries a woman)	2164	1578	marry (of a man)	討家小						tʰæ⁴¹kɒ⁴⁴siæ⁴¹₂₁	討家小	BeijingDaxue1964	tʰ æ ⁴¹ k ɒ ⁴⁴ s i æ ⁴¹₂₁	383 931 932
1864	Wenzhou	to marry (a man marries a woman)	2164	1578	marry (of a man)	!  親						tsʰau⁴⁵tsʰaŋ⁴⁴	!  親	BeijingDaxue1964	tsʰ a u ⁴⁵ tsʰ a ŋ ⁴⁴	1016 1016 384
2059	Xiamen	to marry (a man marries a woman)	2164	1578	marry (of a man)	娶						@tsʰua³³₁₁bɔ⁵¹	娶	BeijingDaxue1964	@ tsʰ u a ³³₁₁ b ɔ ⁵¹	170
2060	Xiamen	to marry (a man marries a woman)	2164	1578	marry (of a man)	娶人						tsʰua³³₁₁laŋ²⁴	娶人	BeijingDaxue1964	tsʰ u a ³³₁₁ l a ŋ ²⁴	170 1094
121	Beijing	to play	1413	1703	play	玩兒	ua˞/a³⁵	play	Liu2007	玩	玩	uanr³⁵	玩兒	BeijingDaxue1964	u a n r ³⁵	213 214
311	Changsha	to play	1413	1703	play	玩	uan¹³	play	Liu2007	玩	玩	uan¹³	玩	BeijingDaxue1964	u a n ¹³	213
501	Chengdu	to play	1413	1703	play	耍	sua⁵³	play	Liu2007	耍	玩	sua⁵³	耍	BeijingDaxue1964	s u a ⁵³	470
703	Fuzhou	to play	1413	1703	play	!	hi⁵³/⁵⁵+hie²¹² / kʰa⁵⁵+lieu⁵³	play / play	Liu2007 / Liu2007	嬉 戏 / 骹 遛	玩 / 玩	kʰa⁴⁴liu⁵²	!	BeijingDaxue1964	kʰ a ⁴⁴ l i u ⁵²	
904	Guangzhou	to play	1413	1703	play	玩	uan²¹	play	Liu2007	玩	玩	wan²³	玩	BeijingDaxue1964	w a n ²³	213
905	Guangzhou	to play	1413	1703	play	反						fan³⁵	反	BeijingDaxue1964	f a n ³⁵	717
1100	Jinan	to play	1413	1703	play	玩兒	və˞/ə⁵³	play	Liu2007	玩	玩	uæ̃∼r⁴²	玩兒	BeijingDaxue1964	u æ̃ ∼ r ⁴²	213 214
