# Wordlist

# META
@tree:(((((Beijing,Shenyang),Jinan),Xian),((((Changsha,Nanchang),((((((Chaozhou,Xiamen),Fuzhou),Meixian),(Guangzhou,Yangjiang)),Wenzhou),Suzhou)),(Hefei,Yangzhou)),Kunming)),Chengdu);

# DATA
ID	DOCULECT	CONCEPT	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS	NOTE	GLOSS_IN_SOURCE	COGID	ALIGNMENT
26028	Fuzhou	big	大	tuai²⁴²	691	tuai²⁴²	t u a i ²⁴²		big	317	t u a i ²⁴²
#
27335	Chengdu	black	黑	xe³¹	722	xe³¹	x e ³¹		black	1116	x e - - ³¹
27341	Changsha	black	黑	xə²⁴	722	xə²⁴	x ə ²⁴		black	1116	x ə - - ²⁴
27343	Nanchang	black	烏	[2] u⁴²	722	u⁴²	u ⁴²	[2]	black	636	- - u ⁴²
27347	Xiamen	black	烏	ɔ⁵⁵	722	ɔ⁵⁵	ɔ ⁵⁵		black	636	- - ɔ ⁵⁵
27332	Jinan	black	黑	xei²¹³	722	xei²¹³	x e i ²¹³		black	1116	x e - i ²¹³
27333	Shenyang	black	黑	xei³³	722	xei³³	x e i ³³		black	1116	x e - i ³³
27334	Xian	black	黑	xei²¹	722	xei²¹	x e i ²¹		black	1116	x e - i ²¹
27336	Kunming	black	黑	xə³¹	722	xə³¹	x ə ³¹		black	1116	x ə - - ³¹
27337	Hefei	black	黑	xɐʔ⁴	722	xɐʔ⁴	x ɐ ʔ ⁴		black	1116	x ɐ ʔ - ⁴
27338	Yangzhou	black	黑	xəʔ⁴	722	xəʔ⁴	x ə ʔ ⁴		black	1116	x ə ʔ - ⁴
27339	Suzhou	black	黑	hɤʔ⁴	722	hɤʔ⁴	h ɤ ʔ ⁴		black	1116	h ɤ ʔ - ⁴
27340	Wenzhou	black	黑	hɛ²³	722	hɛ²³	h ɛ ²³		black	1116	h ɛ - - ²³
27342	Nanchang	black	黑	hɛt⁵	722	hɛt⁵	h ɛ t ⁵		black	1116	h ɛ t - ⁵
27344	Meixian	black	烏	vu⁴⁴	722	vu⁴⁴	v u ⁴⁴		black	636	- v u ⁴⁴
27345	Guangzhou	black	黑	hɐk⁵	722	hɐk⁵	h ɐ k ⁵		black	1116	h ɐ k - ⁵
27346	Yangjiang	black	黑	hɐk²⁴	722	hɐk²⁴	h ɐ k ²⁴		black	1116	h ɐ k - ²⁴
27348	Chaozhou	black	烏	ou³³	722	ou³³	o u ³³		black	636	o - u ³³
27349	Fuzhou	black	烏	u⁴⁴	722	u⁴⁴	u ⁴⁴		black	636	- - u ⁴⁴
27331	Beijing	black	黑	xei⁵⁵	722	xei⁵⁵	x e i ⁵⁵		black	1116	x e - i ⁵⁵
#
29125	Chengdu	cold (of temperature)	涼	niaŋ³¹	762	niaŋ³¹	n i a ŋ ³¹		cold, cool	617	n i a ŋ ³¹
29126	Kunming	cold (of temperature)	涼	liã³¹	762	liã³¹	l i ã ∼ ³¹		cold, cool	617	l i ã ∼ ³¹
29127	Hefei	cold (of temperature)	冷	nən²⁴	762	nən²⁴	n ə n ²⁴		cold, cool	208	n ə n ²⁴
29131	Changsha	cold (of temperature)	涼	lian¹³	762	lian¹³	l i a n ¹³		cold, cool	617	l i a n ¹³
29133	Meixian	cold (of temperature)	冷	laŋ⁴⁴	762	laŋ⁴⁴	l a ŋ ⁴⁴		cold, cool	208	l a ŋ ⁴⁴
29134	Guangzhou	cold (of temperature)	涼	lœŋ²¹	762	lœŋ²¹	l œ ŋ ²¹		cold, cool	617	l œ - ŋ ²¹
29135	Yangjiang	cold (of temperature)	涼	liɛŋ⁴⁴³	762	liɛŋ⁴⁴³	l i ɛ ŋ ⁴⁴³		cold, cool	617	l i ɛ ŋ ⁴⁴³
29121	Beijing	cold (of temperature)	涼	liaŋ³⁵	762	liaŋ³⁵	l i a ŋ ³⁵		cold, cool	617	l i a ŋ ³⁵
29122	Jinan	cold (of temperature)	涼	liaŋ⁴²	762	liaŋ⁴²	l i a ŋ ⁴²		cold, cool	617	l i a ŋ ⁴²
29123	Shenyang	cold (of temperature)	涼	liaŋ³⁵	762	liaŋ³⁵	l i a ŋ ³⁵		cold, cool	617	l i a ŋ ³⁵
29128	Yangzhou	cold (of temperature)	涼	liɑŋ³⁴	762	liɑŋ³⁴	l i ɑ ŋ ³⁴		cold, cool	617	l i ɑ ŋ ³⁴
29129	Suzhou	cold (of temperature)	冷	laŋ³¹	762	laŋ³¹	l a ŋ ³¹		cold, cool	208	l a ŋ ³¹
29130	Wenzhou	cold (of temperature)	涼	li³¹	762	li³¹	l i ³¹		cold, cool	617	l i - - ³¹
29132	Nanchang	cold (of temperature)	涼	liɔŋ⁵⁵	762	liɔŋ⁵⁵	l i ɔ ŋ ⁵⁵		cold, cool	617	l i ɔ ŋ ⁵⁵
29136	Xiamen	cold (of temperature)	淸	tsʰin¹¹	762	tsʰin¹¹	tsʰ i n ¹¹		cold, cool	619	tsʰ i n ¹¹
29137	Chaozhou	cold (of temperature)	凊	tsʰiŋ²¹³	762	tsʰiŋ²¹³	tsʰ i ŋ ²¹³		cold, cool	210	tsʰ i - ŋ ²¹³
29138	Fuzhou	cold (of temperature)	凊	tsʰeiŋ²¹³	762	tsʰeiŋ²¹³	tsʰ e i ŋ ²¹³		cold, cool	210	tsʰ e i ŋ ²¹³
29124	Xian	cold (of temperature)	涼	liɑŋ²⁴	762	liɑŋ²⁴	l i ɑ ŋ ²⁴		cold, cool	617	l i ɑ ŋ ²⁴
#
27307	Xiamen	dark	暗	am¹¹	721	am¹¹	a m ¹¹		dark	562	- a m ¹¹
27289	Beijing	dark	黑	xei⁵⁵	721	xei⁵⁵	x e i ⁵⁵		dark	1116	x e - i ⁵⁵
27290	Jinan	dark	黑	xei²¹³	721	xei²¹³	x e i ²¹³		dark	1116	x e - i ²¹³
27291	Jinan	dark	暗	[2] ŋæ̃²¹	721	ŋæ̃²¹	ŋ æ̃ ∼ ²¹	[2]	dark	562	ŋ æ̃ ∼ ²¹
27292	Shenyang	dark	暗	an⁴¹	721	an⁴¹	a n ⁴¹		dark	562	- a n ⁴¹
27293	Xian	dark	暗	ŋæ̃⁴⁵	721	ŋæ̃⁴⁵	ŋ æ̃ ∼ ⁴⁵		dark	562	ŋ æ̃ ∼ ⁴⁵
27294	Chengdu	dark	黑	xe³¹	721	xe³¹	x e ³¹		dark	1116	x e - - ³¹
27296	Hefei	dark	黑	xɐʔ⁴	721	xɐʔ⁴	x ɐ ʔ ⁴		dark	1116	x ɐ ʔ - ⁴
27297	Yangzhou	dark	暗	ɛ̃⁵⁵	721	ɛ̃⁵⁵	ɛ̃ ∼ ⁵⁵		dark	562	- ɛ̃ ∼ ⁵⁵
27298	Yangzhou	dark	黑	[2] xəʔ⁴	721	xəʔ⁴	x ə ʔ ⁴	[2]	dark	1116	x ə ʔ - ⁴
27300	Suzhou	dark	黑	[2] hɤʔ⁴	721	hɤʔ⁴	h ɤ ʔ ⁴	[2]	dark	1116	h ɤ ʔ - ⁴
27302	Changsha	dark	暗	ŋan⁵⁵	721	ŋan⁵⁵	ŋ a n ⁵⁵		dark	562	ŋ a n ⁵⁵
27303	Nanchang	dark	暗	ŋɔn⁵⁵	721	ŋɔn⁵⁵	ŋ ɔ n ⁵⁵		dark	562	ŋ ɔ n ⁵⁵
27304	Meixian	dark	暗	am⁴²	721	am⁴²	a m ⁴²		dark	562	- a m ⁴²
27306	Yangjiang	dark	暗	ɐm²⁴	721	ɐm²⁴	ɐ m ²⁴		dark	562	- ɐ m ²⁴
27308	Chaozhou	dark	暗	am²¹³	721	am²¹³	a m ²¹³		dark	562	- a m ²¹³
27309	Fuzhou	dark	暗	aŋ²¹³	721	aŋ²¹³	a ŋ ²¹³		dark	562	- a ŋ ²¹³
27295	Kunming	dark	黑	xə³¹	721	xə³¹	x ə ³¹		dark	1116	x ə - - ³¹
27299	Suzhou	dark	暗	ø⁵¹³	721	ø⁵¹³	ø ⁵¹³		dark	562	- ø - ⁵¹³
27301	Wenzhou	dark	暗	ø¹²	721	ø¹²	ø ¹²		dark	562	- ø - ¹²
27305	Guangzhou	dark	黑	hɐk⁵	721	hɐk⁵	h ɐ k ⁵		dark	1116	h ɐ k - ⁵
#
28147	Beijing	dirty	髒	tsaŋ⁵⁵	741	tsaŋ⁵⁵	ts a ŋ ⁵⁵		dirty	1098	ts a ŋ ⁵⁵
28148	Jinan	dirty	髒	tsaŋ²¹³	741	tsaŋ²¹³	ts a ŋ ²¹³		dirty	1098	ts a ŋ ²¹³
28149	Shenyang	dirty	埋 汰	**mai³⁵tʰai⁰	741	mai³⁵tʰai⁰	m a i ³⁵ tʰ a i ⁰	[*]	dirty	298	m a i ³⁵ tʰ a i ⁰
28150	Xian	dirty	骯髒	ŋɑŋ²¹tsɑŋ⁰	741	ŋɑŋ²¹tsɑŋ⁰	ŋ ɑ ŋ ²¹ ts ɑ ŋ ⁰		dirty	1091	ŋ ɑ ŋ ²¹ ts ɑ ŋ ⁰
28151	Xian	dirty	髒稀	[2] tsɑŋ²¹ɕi⁰	741	tsɑŋ²¹ɕi⁰	ts ɑ ŋ ²¹ ɕ i ⁰	[2]	dirty	1099	ts ɑ ŋ ²¹ ɕ i ⁰
28152	Chengdu	dirty	齷齪	o³¹tsʰo³¹₄₄	741	o³¹tsʰo³¹₄₄	o ³¹ tsʰ o ³¹₄₄		dirty	1125	o - ³¹ tsʰ o - ³¹₄₄
28153	Chengdu	dirty	〔稀〕髒	[2] (ɕi⁴⁴)tsaŋ⁴⁴	741	tsaŋ⁴⁴	ts a ŋ ⁴⁴	[2]	dirty	70	ts a ŋ ⁴⁴
28154	Kunming	dirty	髒	tsã⁴⁴	741	tsã⁴⁴	ts ã ∼ ⁴⁴		dirty	1098	ts ã ∼ ⁴⁴
28155	Hefei	dirty	髒	tsɑ̃²¹²	741	tsɑ̃²¹²	ts ɑ̃ ∼ ²¹²		dirty	1098	ts ɑ̃ ∼ ²¹²
28156	Hefei	dirty	拾 弄	[2] **ʂəʔ⁴nəŋ⁰	741	ʂəʔ⁴nəŋ⁰	ʂ ə ʔ ⁴ n ə ŋ ⁰	[2][*]	dirty	482	ʂ ə ʔ ⁴ n ə ŋ ⁰
28157	Yangzhou	dirty	髒	tsɑŋ³¹	741	tsɑŋ³¹	ts ɑ ŋ ³¹		dirty	1098	ts ɑ ŋ ³¹
28158	Yangzhou	dirty	汚糟	[2] u³¹tsɔ⁰	741	u³¹tsɔ⁰	u ³¹ ts ɔ ⁰	[2]	dirty	604	- u ³¹ ts ɔ - ⁰
28159	Suzhou	dirty	齷齪	oʔ⁴tsʰoʔ⁴	741	oʔ⁴tsʰoʔ⁴	o ʔ ⁴ tsʰ o ʔ ⁴		dirty	1125	o ʔ ⁴ tsʰ o ʔ ⁴
28160	Wenzhou	dirty	糟	@ɜ⁴⁴tsɜ⁴⁴	741	@ɜ⁴⁴tsɜ⁴⁴	@ ɜ ⁴⁴ ts ɜ ⁴⁴		dirty	757	@ ɜ ⁴⁴ ts ɜ ⁴⁴
28161	Changsha	dirty	邋遢	la²⁴tʰa⁰	741	la²⁴tʰa⁰	l a ²⁴ tʰ a ⁰		dirty	984	l a ²⁴ tʰ a ⁰
28162	Nanchang	dirty	!	ŋa⁴²tsa⁴²	741	ŋa⁴²tsa⁴²	ŋ a ⁴² ts a ⁴²		dirty	2	- ŋ - a - ⁴² ts - - a - ⁴²
28163	Meixian	dirty	!	ɛu⁴²nɛu⁴²	741	ɛu⁴²nɛu⁴²	ɛ u ⁴² n ɛ u ⁴²		dirty	2	- - ɛ u - ⁴² n - ɛ u - ⁴²
28164	Meixian	dirty	!	[2] ɔ⁴⁴tsɔ⁴⁴	741	ɔ⁴⁴tsɔ⁴⁴	ɔ ⁴⁴ ts ɔ ⁴⁴	[2]	dirty	2	- - - ɔ - ⁴⁴ ts - - ɔ - ⁴⁴
28165	Guangzhou	dirty	汚糟	wu⁵³tʃou⁵³	741	wu⁵³tʃou⁵³	w u ⁵³ tʃ o u ⁵³		dirty	604	w u ⁵³ tʃ o u ⁵³
28166	Guangzhou	dirty	!	[2] la²³tʃa³⁵	741	la²³tʃa³⁵	l a ²³ tʃ a ³⁵	[2]	dirty	2	- l - a - ²³ tʃ - - a - ³⁵
28167	Yangjiang	dirty	失 引	**ʃɐt²⁴jɐn²¹	741	ʃɐt²⁴jɐn²¹	ʃ ɐ t ²⁴ j ɐ n ²¹	[*]	dirty	336	ʃ ɐ t ²⁴ j ɐ n ²¹
28168	Yangjiang	dirty	汚糟	[2] wu³³tʃou³³	741	wu³³tʃou³³	w u ³³ tʃ o u ³³	[2]	dirty	604	w u ³³ tʃ o u ³³
28170	Xiamen	dirty	垃圾	[2] lap³²₅sap³²	741	lap³²₅sap³²	l a p ³²₅ s a p ³²	[2]	dirty	296	l a p ³²₅ s a p ³²
28171	Xiamen	dirty	腌臜	[3] am⁵⁵₃₃tsam⁵⁵	741	am⁵⁵₃₃tsam⁵⁵	a m ⁵⁵₃₃ ts a m ⁵⁵	[3]	dirty	839	a m ⁵⁵₃₃ ts a m ⁵⁵
28172	Chaozhou	dirty	垃圾	laʔ²¹₃sap²¹	741	laʔ²¹₃sap²¹	l a ʔ ²¹₃ s a p ²¹		dirty	296	l a ʔ ²¹₃ s a p ²¹
28173	Chaozhou	dirty	!	[2] tsʰi³³₂₃i⁵⁵	741	tsʰi³³₂₃i⁵⁵	tsʰ i ³³₂₃ i ⁵⁵	[2]	dirty	2	tsʰ - - i - ³³₂₃ - - - i - ⁵⁵
28174	Fuzhou	dirty	!	na⁴⁴zia⁴⁴(tsʰ-)	741	na⁴⁴zia⁴⁴	n a ⁴⁴ z i a ⁴⁴		dirty	2	- n - a - ⁴⁴ z i - a - ⁴⁴
28175	Fuzhou	dirty	穢	[2] ei²⁴²	741	ei²⁴²	e i ²⁴²	[2]	dirty	743	e i ²⁴²
28169	Xiamen	dirty	流 淞	**lau²⁴₃₃siɔŋ²⁴	741	lau²⁴₃₃siɔŋ²⁴	l a u ²⁴₃₃ s i ɔ ŋ ²⁴	[*]	dirty	613	l a u ²⁴₃₃ s i ɔ ŋ ²⁴
#
27445	Shenyang	dry	幹	kan³³	725	kan³³	k a n ³³		dry	421	k a n ³³
27446	Xian	dry	幹	kæ̃²¹	725	kæ̃²¹	k æ̃ ∼ ²¹		dry	421	k æ̃ ∼ ²¹
27447	Chengdu	dry	幹	kan⁴⁴	725	kan⁴⁴	k a n ⁴⁴		dry	421	k a n ⁴⁴
27448	Kunming	dry	幹	kã⁴⁴	725	kã⁴⁴	k ã ∼ ⁴⁴		dry	421	k ã ∼ ⁴⁴
27449	Hefei	dry	幹	kæ̃²¹²	725	kæ̃²¹²	k æ̃ ∼ ²¹²		dry	421	k æ̃ ∼ ²¹²
27450	Yangzhou	dry	幹	kɛ̃³¹	725	kɛ̃³¹	k ɛ̃ ∼ ³¹		dry	421	k ɛ̃ ∼ ³¹
27451	Suzhou	dry	幹	kø⁴⁴	725	kø⁴⁴	k ø ⁴⁴		dry	421	k ø - ⁴⁴
27454	Nanchang	dry	幹	kɔn⁴²	725	kɔn⁴²	k ɔ n ⁴²		dry	421	k ɔ n ⁴²
27452	Wenzhou	dry	幹	ky⁴⁴	725	ky⁴⁴	k y ⁴⁴		dry	421	k y - ⁴⁴
27453	Changsha	dry	幹	kan³³	725	kan³³	k a n ³³		dry	421	k a n ³³
27455	Meixian	dry	幹	kɔn⁴⁴	725	kɔn⁴⁴	k ɔ n ⁴⁴		dry	421	k ɔ n ⁴⁴
27456	Guangzhou	dry	幹	kɔn⁵³	725	kɔn⁵³	k ɔ n ⁵³		dry	421	k ɔ n ⁵³
27457	Yangjiang	dry	!	tʃau³³	725	tʃau³³	tʃ a u ³³		dry	2	- - - - - - tʃ a - - u ³³
27458	Xiamen	dry	! □	ta⁵⁵	725	ta⁵⁵	t a ⁵⁵		dry	26	t a - - ⁵⁵ - - - -
27459	Xiamen	dry	幹	[2] kan⁵⁵	725	kan⁵⁵	k a n ⁵⁵	[2]	dry	421	k a n ⁵⁵
27460	Chaozhou	dry	!	ta³³	725	ta³³	t a ³³		dry	2	t - - a - ³³ - - - - - -
27461	Fuzhou	dry	! □	ta⁴⁴	725	ta⁴⁴	t a ⁴⁴		dry	26	t a - - ⁴⁴ - - - -
27462	Fuzhou	dry	幹	[2] kaŋ⁴⁴	725	kaŋ⁴⁴	k a ŋ ⁴⁴	[2]	dry	421	k a ŋ ⁴⁴
27443	Beijing	dry	幹	kan⁵⁵	725	kan⁵⁵	k a n ⁵⁵		dry	421	k a n ⁵⁵
27444	Jinan	dry	幹	kæ̃²¹³	725	kæ̃²¹³	k æ̃ ∼ ²¹³		dry	421	k æ̃ ∼ ²¹³
#
28451	Meixian	early	早	tsau³¹	748	tsau³¹	ts a u ³¹		early	525	ts a u ³¹
28454	Xiamen	early	早	tsa⁵¹	748	tsa⁵¹	ts a ⁵¹		early	525	ts a - ⁵¹
28455	Chaozhou	early	早	tsa⁵³	748	tsa⁵³	ts a ⁵³		early	525	ts a - ⁵³
28439	Beijing	early	早	tsau²¹⁴	748	tsau²¹⁴	ts a u ²¹⁴		early	525	ts a u ²¹⁴
28440	Jinan	early	早	tsɔ⁵⁵	748	tsɔ⁵⁵	ts ɔ ⁵⁵		early	525	ts ɔ - ⁵⁵
28441	Shenyang	early	早	tsau²¹³	748	tsau²¹³	ts a u ²¹³		early	525	ts a u ²¹³
28442	Xian	early	早	tsɑu⁵³	748	tsɑu⁵³	ts ɑ u ⁵³		early	525	ts ɑ u ⁵³
28443	Chengdu	early	早	tsau⁵³	748	tsau⁵³	ts a u ⁵³		early	525	ts a u ⁵³
28444	Kunming	early	早	tsau⁵³	748	tsau⁵³	ts a u ⁵³		early	525	ts a u ⁵³
28449	Changsha	early	早	tsau⁴¹	748	tsau⁴¹	ts a u ⁴¹		early	525	ts a u ⁴¹
28452	Guangzhou	early	早	tʃou³⁵	748	tʃou³⁵	tʃ o u ³⁵		early	525	tʃ o u ³⁵
28445	Hefei	early	早	tsɔ²⁴	748	tsɔ²⁴	ts ɔ ²⁴		early	525	ts ɔ - ²⁴
28446	Yangzhou	early	早	tsɔ⁴²	748	tsɔ⁴²	ts ɔ ⁴²		early	525	ts ɔ - ⁴²
28447	Suzhou	early	早	tsæ⁴¹	748	tsæ⁴¹	ts æ ⁴¹		early	525	ts æ - ⁴¹
28448	Wenzhou	early	早	tsɜ⁴⁵	748	tsɜ⁴⁵	ts ɜ ⁴⁵		early	525	ts ɜ - ⁴⁵
28450	Nanchang	early	早	tsau²¹³	748	tsau²¹³	ts a u ²¹³		early	525	ts a u ²¹³
28453	Yangjiang	early	早	tʃou²¹	748	tʃou²¹	tʃ o u ²¹		early	525	tʃ o u ²¹
28456	Fuzhou	early	早	tsa³¹	748	tsa³¹	ts a ³¹		early	525	ts a - ³¹
#
8103	Chaozhou	firewood	柴	tsʰa⁵⁵	288	tsʰa⁵⁵	tsʰ a ⁵⁵		firewood	585	tsʰ a - ⁵⁵
8081	Beijing	firewood	柴〔火〕	tʂʰai³⁵(xuo⁰)	288	tʂʰai³⁵	tʂʰ a i ³⁵		firewood	586	tʂʰ a i ³⁵
8082	Beijing	firewood	劈柴	[2] pʰi²¹⁴₂₁tʂʰai⁰	288	pʰi²¹⁴₂₁tʂʰai⁰	pʰ i ²¹⁴₂₁ tʂʰ a i ⁰	[2]	firewood	227	pʰ i - - ²¹⁴₂₁ tʂʰ a i ⁰
8083	Jinan	firewood	火頭	xuə⁵⁵tʰou⁰	288	xuə⁵⁵tʰou⁰	x u ə ⁵⁵ tʰ o u ⁰		firewood	632	x u ə ⁵⁵ tʰ o u ⁰
8084	Shenyang	firewood	柴火	tsʰai³⁵xuo⁰	288	tsʰai³⁵xuo⁰	tsʰ a i ³⁵ x u o ⁰		firewood	587	tsʰ a i ³⁵ x u o ⁰
8085	Shenyang	firewood	劈柴	[2] pʰi²¹³₂₁tsʰai⁰	288	pʰi²¹³₂₁tsʰai⁰	pʰ i ²¹³₂₁ tsʰ a i ⁰	[2]	firewood	227	pʰ i - - ²¹³₂₁ tsʰ a i ⁰
8086	Xian	firewood	柴	tsʰæ²⁴	288	tsʰæ²⁴	tsʰ æ ²⁴		firewood	585	tsʰ æ - ²⁴
8087	Chengdu	firewood	柴	tsʰai³¹	288	tsʰai³¹	tsʰ a i ³¹		firewood	585	tsʰ a i ³¹
8088	Kunming	firewood	〔燒〕柴	(ʂau⁴⁴)tsʰɛ³¹	288	tsʰɛ³¹	tsʰ ɛ ³¹		firewood	67	tsʰ ɛ ³¹
8089	Hefei	firewood	柴〔火〕	tʂʰɛ⁵⁵(xʊ²⁴)	288	tʂʰɛ⁵⁵	tʂʰ ɛ ⁵⁵		firewood	586	tʂʰ ɛ - ⁵⁵
8090	Hefei	firewood	劈柴	[2] pʰiəʔ⁴tʂʰɛ⁵⁵	288	pʰiəʔ⁴tʂʰɛ⁵⁵	pʰ i ə ʔ ⁴ tʂʰ ɛ ⁵⁵	[2]	firewood	227	pʰ i ə ʔ ⁴ tʂʰ - ɛ ⁵⁵
8091	Yangzhou	firewood	柴〔火〕	tsʰɛ³¹(xo⁴²)	288	tsʰɛ³¹	tsʰ ɛ ³¹		firewood	586	tsʰ ɛ - ³¹
8092	Yangzhou	firewood	劈柴	[2] pʰiəʔ⁴tsʰɛ³⁴	288	pʰiəʔ⁴tsʰɛ³⁴	pʰ i ə ʔ ⁴ tsʰ ɛ ³⁴	[2]	firewood	227	pʰ i ə ʔ ⁴ tsʰ - ɛ ³⁴
8093	Suzhou	firewood	柴爿	zɒ²⁴₂₂bɛ³¹₃₃	288	zɒ²⁴₂₂bɛ³¹₃₃	z ɒ ²⁴₂₂ b ɛ ³¹₃₃		firewood	588	z ɒ ²⁴₂₂ b ɛ ³¹₃₃
8094	Suzhou	firewood	劈柴	[2] pʰiɪʔ⁴zɒ²⁴	288	pʰiɪʔ⁴zɒ²⁴	pʰ i ɪ ʔ ⁴ z ɒ ²⁴	[2]	firewood	227	pʰ i ɪ ʔ ⁴ z - ɒ ²⁴
8095	Wenzhou	firewood	柴	za³¹	288	za³¹	z a ³¹		firewood	585	z a - ³¹
8096	Changsha	firewood	柴	tsai¹³	288	tsai¹³	ts a i ¹³		firewood	585	ts a i ¹³
8097	Nanchang	firewood	柴	tsʰai²⁴	288	tsʰai²⁴	tsʰ a i ²⁴		firewood	585	tsʰ a i ²⁴
8098	Meixian	firewood	柴	tsʰai¹²	288	tsʰai¹²	tsʰ a i ¹²		firewood	585	tsʰ a i ¹²
8099	Guangzhou	firewood	柴	tʃʰai²¹	288	tʃʰai²¹	tʃʰ a i ²¹		firewood	585	tʃʰ a i ²¹
8100	Yangjiang	firewood	柴	ʃai⁴⁴³	288	ʃai⁴⁴³	ʃ a i ⁴⁴³		firewood	585	ʃ a i ⁴⁴³
8101	Xiamen	firewood	柴草	tsʰa²⁴₃₃tsʰau⁵¹	288	tsʰa²⁴₃₃tsʰau⁵¹	tsʰ a ²⁴₃₃ tsʰ a u ⁵¹		firewood	589	tsʰ a ²⁴₃₃ tsʰ a u ⁵¹
8102	Xiamen	firewood	! 柴□	[2] tsʰa²⁴₃₃te¹¹	288	tsʰa²⁴₃₃te¹¹	tsʰ a ²⁴₃₃ t e ¹¹	[2]	firewood	48	tsʰ a ²⁴₃₃ t - e ¹¹
8104	Fuzhou	firewood	! 柴□	tsʰa⁵²₃₁løy²¹³(t-)	288	tsʰa⁵²₃₁løy²¹³	tsʰ a ⁵²₃₁ l ø y ²¹³		firewood	48	tsʰ a ⁵²₃₁ l ø y ²¹³
#
25469	Changsha	forget	忘〔記〕	uan⁵⁵(tɕi⁵⁵)	679	uan⁵⁵	u a n ⁵⁵		forget	441	u a n ⁵⁵
25471	Meixian	forget	添忘	tʰiam⁴⁴mɔŋ⁴²	679	tʰiam⁴⁴mɔŋ⁴²	tʰ i a m ⁴⁴ m ɔ ŋ ⁴²		forget	620	tʰ i a m ⁴⁴ m ɔ ŋ ⁴²
25459	Beijing	forget	忘	uaŋ⁵¹	679	uaŋ⁵¹	u a ŋ ⁵¹		forget	440	u a ŋ ⁵¹
25460	Jinan	forget	忘	uaŋ²¹	679	uaŋ²¹	u a ŋ ²¹		forget	440	u a ŋ ²¹
25461	Shenyang	forget	忘	uaŋ⁴¹	679	uaŋ⁴¹	u a ŋ ⁴¹		forget	440	u a ŋ ⁴¹
25462	Xian	forget	忘	uɑŋ⁴⁵	679	uɑŋ⁴⁵	u ɑ ŋ ⁴⁵		forget	440	u ɑ ŋ ⁴⁵
25463	Chengdu	forget	忘〔記〕	uaŋ¹³(tɕi¹³₄₄)	679	uaŋ¹³	u a ŋ ¹³		forget	441	u a ŋ ¹³
25464	Kunming	forget	忘記	uã¹³tɕi¹³	679	uã¹³tɕi¹³	u ã ∼ ¹³ tɕ i ¹³		forget	442	u - ã ∼ ¹³ tɕ i ¹³
25465	Hefei	forget	忘記	uɑ̃⁵⁵tsๅ⁵³	679	uɑ̃⁵⁵tsๅ⁵³	u ɑ̃ ∼ ⁵⁵ ts ๅ ⁵³		forget	442	u - ɑ̃ ∼ ⁵⁵ ts ๅ ⁵³
25466	Yangzhou	forget	忘記	uɑŋ⁵⁵tɕi⁰	679	uɑŋ⁵⁵tɕi⁰	u ɑ ŋ ⁵⁵ tɕ i ⁰		forget	442	u - ɑ ŋ ⁵⁵ tɕ i ⁰
25467	Suzhou	forget	忘記	mɒŋ³¹₂₂tɕi⁵¹³₄₄	679	mɒŋ³¹₂₂tɕi⁵¹³₄₄	m ɒ ŋ ³¹₂₂ tɕ i ⁵¹³₄₄		forget	442	- m ɒ ŋ ³¹₂₂ tɕ i ⁵¹³₄₄
25468	Wenzhou	forget	門 記	*maŋ³¹tsๅ⁴²	679	maŋ³¹tsๅ⁴²	m a ŋ ³¹ ts ๅ ⁴²	[*]	forget	1005	m a ŋ ³¹ ts ๅ ⁴²
25470	Nanchang	forget	忘記	mɔŋ³¹tɕi⁵⁵	679	mɔŋ³¹tɕi⁵⁵	m ɔ ŋ ³¹ tɕ i ⁵⁵		forget	442	- m ɔ ŋ ³¹ tɕ i ⁵⁵
25472	Guangzhou	forget	唔記得	ṃ²¹kei³³tɐk⁵	679	ṃ²¹kei³³tɐk⁵	ṃ ²¹ k e i ³³ t ɐ k ⁵		forget	275	ṃ ²¹ k e i ³³ t ɐ k ⁵
25473	Yangjiang	forget	無記得	mou⁴⁴³kei²⁴tɐk²⁴	679	mou⁴⁴³kei²⁴tɐk²⁴	m o u ⁴⁴³ k e i ²⁴ t ɐ k ²⁴		forget	638	m o u ⁴⁴³ k e i ²⁴ t ɐ k ²⁴
25474	Xiamen	forget	末記得	bue³³₁₁ki¹¹tik³²₅	679	bue³³₁₁ki¹¹tik³²₅	b u e ³³₁₁ k i ¹¹ t i k ³²₅		forget	578	b u e ³³₁₁ k i ¹¹ t i k ³²₅
25475	Chaozhou	forget	唔記得	ṃ¹¹₁₂kĩ²¹³₄₂tik²¹	679	ṃ¹¹₁₂kĩ²¹³₄₂tik²¹	ṃ ¹¹₁₂ k ĩ ∼ ²¹³₄₂ t i k ²¹		forget	275	ṃ ¹¹₁₂ k ĩ ∼ ²¹³₄₂ t i k ²¹
25476	Fuzhou	forget	記	@mɛ⁵²(ma²⁴²)kei²¹³	679	@mɛ⁵²kei²¹³	@ m ɛ ⁵² k e i ²¹³		forget	927	@ m ɛ ⁵² k e i ²¹³
#
26689	Beijing	full	滿	man²¹⁴	707	man²¹⁴	m a n ²¹⁴		full	623	m a - n ²¹⁴
26690	Jinan	full	滿	mæ̃⁵⁵	707	mæ̃⁵⁵	m æ̃ ∼ ⁵⁵		full	623	m æ̃ - ∼ ⁵⁵
