# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	GLOSS_IN_SOURCE	SOURCE	ENTRY_IN_SOURCE	POS	CHINESE_GLOSS	DOCULECT	IPA	CONCEPT	ID_IN_SOURCE	PST
2316	pea; bean	Wang2006a	tɯ31	?	?	Zhoucheng	tɯ₃₁	pea;bean	430	CVT
2317	pea; bean	Wang2006a	tɯ31dǝɯ21	?	?	Mazhelong	tɯ₃₁dǝɯ₂₁	pea;bean	430	CVTCVT
2318	bean	Allen2007	tɯ21	?	豆子	Jianchuan	tɯ₂₁	pea;bean	100	CVT
2319	bean	Allen2007	tɯ31	?	豆子	Eryuan	tɯ₃₁	pea;bean	100	CVT
2320	bean	Allen2007	tɯ31	?	豆子	Heqi	tɯ₃₁	pea;bean	100	CVT
2321	bean	Allen2007	tiɯ21	?	豆子	Lanping	tiɯ₂₁	pea;bean	100	CVT
2322	bean	Allen2007	tɯ31	?	豆子	Qiliqiao	tɯ₃₁	pea;bean	100	CVT
2323	bean	Allen2007	dɯ31	?	豆子	Yunlong	dɯ₃₁	pea;bean	100	CVT
2324	bean	Allen2007	tou31	?	豆子	Xiangyun	tou₃₁	pea;bean	100	CVT
2325	bean	Allen2007	dɯ42	?	豆子	Luobenzhuo	dɯ₄₂	pea;bean	100	CVT
#
2326	peach	Wang2006a	dɔ35	?	?	Tuoluo	dɔ₃₅	peach	392	CVT
2327	peach	Wang2006a	dao12	?	?	Gongxing	dao₁₂	peach	392	CVT
2328	peach	Wang2006a	to21	?	?	Enqi	to₂₁	peach	392	CVT
2329	peach	Wang2006a	to21	?	?	Ega	to₂₁	peach	392	CVT
2330	peach	Wang2006a	to21	?	?	Jinman	to₂₁	peach	392	CVT
2331	peach	Wang2006a	tɑ21	?	?	Jinxing	tɑ₂₁	peach	392	CVT
2332	peach	Wang2006a	ta21	?	?	Dashi	ta₂₁	peach	392	CVT
2333	peach	Wang2006a	ta21	?	?	Zhoucheng	ta₂₁	peach	392	CVT
2334	peach	Wang2006a	tǝ21	?	?	Mazhelong	tǝ₂₁	peach	392	CVT
2335	peach	Allen2007	ta21	?	桃子	Jianchuan	ta₂₁	peach	109	CVT
2336	peach	Allen2007	ta21	?	桃子	Eryuan	ta₂₁	peach	109	CVT
2337	peach	Allen2007	ta21	?	桃子	Heqi	ta₂₁	peach	109	CVT
2338	peach	Allen2007	ta21	?	桃子	Lanping	ta₂₁	peach	109	CVT
2339	peach	Allen2007	ta21	?	桃子	Qiliqiao	ta₂₁	peach	109	CVT
2340	peach	Allen2007	ta21	?	桃子	Yunlong	ta₂₁	peach	109	CVT
2341	peach	Allen2007	ta21	?	桃子	Xiangyun	ta₂₁	peach	109	CVT
2342	peach	Allen2007	tao21χao33	?	桃子	Luobenzhuo	tao₂₁χao₃₃	peach	109	CVTCVT
#
2343	persimmon	Wang2006a	tʰa42(ʐɚ33)	?	?	Tuoluo	tʰa₄₂ʐɚ₃₃	persimmon	395	CVTCVT
2344	persimmon	Wang2006a	tʰæ24	?	?	Gongxing	tʰæ₂₄	persimmon	395	CVT
2345	persimmon	Wang2006a	tʰiæ55	?	?	Enqi	tʰiæ₅₅	persimmon	395	CVT
2346	persimmon	Wang2006a	tɕʰia55(tsɛ21)	?	?	Ega	t͡ɕʰia₅₅t͡sɛ₂₁	persimmon	395	CVTCVT
2347	persimmon	Wang2006a	ʈa55(ʐi22)	?	?	Jinman	ʈa₅₅ʐi₂₂	persimmon	395	CVTCVT
2348	persimmon	Wang2006a	tʰɑ44(tsi31)	?	?	Jinxing	tʰɑ₄₄t͡si₃₁	persimmon	395	CVTCVT
2349	persimmon	Wang2006a	tʰɑ44(tʂi31)	?	?	Dashi	tʰɑ₄₄t͡ʂi₃₁	persimmon	395	CVTCVT
2350	persimmon	Wang2006a	tʰa44(tsi31)	?	?	Zhoucheng	tʰa₄₄t͡si₃₁	persimmon	395	CVTCVT
2351	persimmon	Wang2006a	tʰɛ42(tsi33)	?	?	Mazhelong	tʰɛ₄₂t͡si₃₃	persimmon	395	CVTCVT
2352	persimmon	Allen2007	tʰa44tsɿ21	?	柿子	Jianchuan	tʰa₄₄t͡sɿ₂₁	persimmon	111	CVTCVT
2353	persimmon	Allen2007	tʰa44tsɿ21	?	柿子	Eryuan	tʰa₄₄t͡sɿ₂₁	persimmon	111	CVTCVT
2354	persimmon	Allen2007	tʰa44tsɿ21	?	柿子	Heqi	tʰa₄₄t͡sɿ₂₁	persimmon	111	CVTCVT
2355	persimmon	Allen2007	tʰa44tsɯ44	?	柿子	Lanping	tʰa₄₄t͡sɯ₄₄	persimmon	111	CVTCVT
2356	persimmon	Allen2007	tʰa44tsɿ21	?	柿子	Qiliqiao	tʰa₄₄t͡sɿ₂₁	persimmon	111	CVTCVT
2357	persimmon	Allen2007	sɿ44xua44	?	柿子	Yunlong	sɿ₄₄xua₄₄	persimmon	111	CVTCVT
2358	persimmon	Allen2007	tʰa44tsɿ21	?	柿子	Xiangyun	tʰa₄₄t͡sɿ₂₁	persimmon	111	CVTCVT
2359	persimmon	Allen2007	cʰa55dʐʅ̃33	?	柿子	Luobenzhuo	cʰa₅₅dʐʅ̃₃₃	persimmon	111	CVTCCVT
#
2360	person	Wang2006a	jen35	?	?	Tuoluo	jen₃₅	person	167	CVcT
2361	person	Wang2006a	ɲi12	?	?	Gongxing	ɲi₁₂	person	167	CVT
2362	person	Wang2006a	ɲi21	?	?	Enqi	ɲi₂₁	person	167	CVT
2363	person	Wang2006a	ɲi21	?	?	Ega	ɲi₂₁	person	167	CVT
2364	person	Wang2006a	ɲi21	?	?	Jinman	ɲi₂₁	person	167	CVT
2365	person	Wang2006a	jen21	?	?	Jinxing	jen₂₁	person	167	CVcT
2366	person	Wang2006a	jen21	?	?	Dashi	jen₂₁	person	167	CVcT
2367	person	Wang2006a	ɲi21	?	?	Zhoucheng	ɲi₂₁	person	167	CVT
2368	person	Wang2006a	ɲien21	?	?	Mazhelong	ɲien₂₁	person	167	CVcT
2369	person	Allen2007	jĩ21kɛ̃55jĩ21	?	人	Jianchuan	jĩ₂₁kɛ̃₅₅jĩ₂₁	person	155	CVTCVTCVT
2370	person	Allen2007	ɲi21kʲɛ35ɲi21	?	人	Eryuan	ɲi₂₁kʲɛ₃₅ɲi₂₁	person	155	CVTCVTCVT
2371	person	Allen2007	jĩ21kɛ̃35jĩ21	?	人	Heqi	jĩ₂₁kɛ̃₃₅jĩ₂₁	person	155	CVTCVTCVT
2372	person	Allen2007	jĩ21kɛ̃55	?	人	Lanping	jĩ₂₁kɛ̃₅₅	person	155	CVTCVT
2373	person	Allen2007	ɲi21kɛ35	?	人	Qiliqiao	ɲi₂₁kɛ₃₅	person	155	CVTCVT
2374	person	Allen2007	ɲi21kɛ35	?	人	Yunlong	ɲi₂₁kɛ₃₅	person	155	CVTCVT
2375	person	Allen2007	ni21kɛ̃35	?	人	Xiangyun	ni₂₁kɛ̃₃₅	person	155	CVTCVT
2376	person	Allen2007	ɲi31qao55	?	人	Luobenzhuo	ɲi₃₁qao₅₅	person	155	CVTCVT
#
2377	pick up (food with chopstick)	Wang2006a	kʰo55	verb	?	Tuoluo	kʰo₅₅	pick up	1412	CVT
2378	pick up (food with chopstick)	Wang2006a	qʰao55	verb	?	Gongxing	qʰao₅₅	pick up	1412	CVT
2379	pick up (food with chopstick)	Wang2006a	kʰo24	verb	?	Enqi	kʰo₂₄	pick up	1412	CVT
2380	pick up (food with chopstick)	Wang2006a	(tɕʰi55)	verb	?	Ega	t͡ɕʰi₅₅	pick up	1412	CVT
2381	pick up (food with chopstick)	Wang2006a	|trʰɯ55)	verb	?	Jinman	|trʰɯ₅₅	pick up	1412	CCVT
2382	pick up (food with chopstick)	Wang2006a	kʰõ55	verb	?	Jinxing	kʰõ₅₅	pick up	1412	CVT
2383	pick up (food with chopstick)	Wang2006a	kʰoŋ55	verb	?	Dashi	kʰoŋ₅₅	pick up	1412	CVcT
2384	pick up (food with chopstick)	Wang2006a	(tsʰɯ55)	verb	?	Zhoucheng	t͡sʰɯ₅₅	pick up	1412	CVT
2385	pick up (food with chopstick)	Wang2006a	kʰo55	verb	?	Mazhelong	kʰo₅₅	pick up	1412	CVT
2386	pick(fruit)	Allen2007	kʰua44	verb	摘（果子）	Jianchuan	kʰua₄₄	pick up	271	CVT
2387	pick(fruit)	Allen2007	kʰua44	verb	摘（果子）	Eryuan	kʰua₄₄	pick up	271	CVT
2388	pick(fruit)	Allen2007	kʰua44	verb	摘（果子）	Heqi	kʰua₄₄	pick up	271	CVT
2389	pick(fruit)	Allen2007	kʰua44	verb	摘（果子）	Lanping	kʰua₄₄	pick up	271	CVT
2390	pick(fruit)	Allen2007	kʰua44	verb	摘（果子）	Qiliqiao	kʰua₄₄	pick up	271	CVT
2391	pick(fruit)	Allen2007	kʰua44	verb	摘（果子）	Yunlong	kʰua₄₄	pick up	271	CVT
2392	pick(fruit)	Allen2007	kʰua44	verb	摘（果子）	Xiangyun	kʰua₄₄	pick up	271	CVT
2393	pick(fruit)	Allen2007	qʰuɔ55	verb	摘（果子）	Luobenzhuo	qʰuɔ₅₅	pick up	271	CVT
2394	pick up	Wang2006a	ʐɚ42	verb	?	Tuoluo	ʐɚ₄₂	pick up	1414	CVT
2395	pick up	Wang2006a	dʐi21	verb	?	Gongxing	dʐi₂₁	pick up	1414	CCVT
2396	pick up	Wang2006a	tsɿ21	verb	?	Enqi	t͡sɿ₂₁	pick up	1414	CVT
2397	pick up	Wang2006a	tsɛ42	verb	?	Ega	t͡sɛ₄₂	pick up	1414	CVT
2398	pick up	Wang2006a	tʂɚ42	verb	?	Jinman	t͡ʂɚ₄₂	pick up	1414	CVT
2399	pick up	Wang2006a	tsa42	verb	?	Jinxing	t͡sa₄₂	pick up	1414	CVT
2400	pick up	Wang2006a	t|sri42	verb	?	Dashi	t|sri₄₂	pick up	1414	CCCVT
2401	pick up	Wang2006a	tsi42	verb	?	Zhoucheng	t͡si₄₂	pick up	1414	CVT
2402	pick up	Wang2006a	tsʰi42	verb	?	Mazhelong	t͡sʰi₄₂	pick up	1414	CVT
2403	pick up from ground(grain)	Allen2007	tsɛ̃42	verb	拾（谷子）	Jianchuan	t͡sɛ̃₄₂	pick up	273	CVT
2404	pick up from ground(grain)	Allen2007	tsɿ42	verb	拾（谷子）	Eryuan	t͡sɿ₄₂	pick up	273	CVT
2405	pick up from ground(grain)	Allen2007	tsɿ42	verb	拾（谷子）	Heqi	t͡sɿ₄₂	pick up	273	CVT
2406	pick up from ground(grain)	Allen2007	tsɛ42	verb	拾（谷子）	Lanping	t͡sɛ₄₂	pick up	273	CVT
2407	pick up from ground(grain)	Allen2007	tsɿ42	verb	拾（谷子）	Qiliqiao	t͡sɿ₄₂	pick up	273	CVT
2408	pick up from ground(grain)	Allen2007	tsɿ42	verb	拾（谷子）	Yunlong	t͡sɿ₄₂	pick up	273	CVT
2409	pick up from ground(grain)	Allen2007	tsɿ42	verb	拾（谷子）	Xiangyun	t͡sɿ₄₂	pick up	273	CVT
2410	pick up from ground(grain)	Allen2007	tʂʅ42	verb	拾（谷子）	Luobenzhuo	t͡ʂʅ₄₂	pick up	273	CVT
#
2411	pig	Wang2006a	dɛ42	?	?	Tuoluo	dɛ₄₂	pig	284	CVT
2412	pig	Wang2006a	dɛ21	?	?	Gongxing	dɛ₂₁	pig	284	CVT
2413	pig	Wang2006a	tE21	?	?	Enqi	tɛ₂₁	pig	284	CVT
2414	pig	Wang2006a	tɛ42	?	?	Ega	tɛ₄₂	pig	284	CVT
2415	pig	Wang2006a	te42	?	?	Jinman	te₄₂	pig	284	CVT
2416	pig	Wang2006a	te42	?	?	Jinxing	te₄₂	pig	284	CVT
2417	pig	Wang2006a	te42	?	?	Dashi	te₄₂	pig	284	CVT
2418	pig	Wang2006a	te42	?	?	Zhoucheng	te₄₂	pig	284	CVT
2419	pig	Wang2006a	tʰɛ42	?	?	Mazhelong	tʰɛ₄₂	pig	284	CVT
2420	pig	Allen2007	te42	?	猪	Jianchuan	te₄₂	pig	48	CVT
2421	pig	Allen2007	te42	?	猪	Eryuan	te₄₂	pig	48	CVT
2422	pig	Allen2007	te42	?	猪	Heqi	te₄₂	pig	48	CVT
2423	pig	Allen2007	te42	?	猪	Lanping	te₄₂	pig	48	CVT
2424	pig	Allen2007	te42	?	猪	Qiliqiao	te₄₂	pig	48	CVT
2425	pig	Allen2007	tɛ42	?	猪	Yunlong	tɛ₄₂	pig	48	CVT
2426	pig	Allen2007	te42	?	猪	Xiangyun	te₄₂	pig	48	CVT
2427	pig	Allen2007	tɛ42	?	猪	Luobenzhuo	tɛ₄₂	pig	48	CVT
#
2428	pillar	Wang2006a	diɯ33	?	?	Tuoluo	diɯ₃₃	pillar	513	CVT
2429	pillar	Wang2006a	dʐi33	?	?	Gongxing	dʐi₃₃	pillar	513	CCVT
2430	pillar	Wang2006a	diɯ22	?	?	Enqi	diɯ₂₂	pillar	513	CVT
2431	pillar	Wang2006a	dʑi22	?	?	Ega	d͡ʑi₂₂	pillar	513	CVT
2432	pillar	Wang2006a	tɕõ22	?	?	Jinman	t͡ɕõ₂₂	pillar	513	CVT
2433	pillar	Wang2006a	tsɯ33	?	?	Jinxing	t͡sɯ₃₃	pillar	513	CVT
2434	pillar	Wang2006a	tʂ33	?	?	Dashi	t͡ʂ₃₃	pillar	513	cT
2435	pillar	Wang2006a	tsɯ33	?	?	Zhoucheng	t͡sɯ₃₃	pillar	513	CVT
2436	pillar	Wang2006a	dzǝɯ33	?	?	Mazhelong	d͡zǝɯ₃₃	pillar	513	CVT
2437	pillar,column	Allen2007	tsɯ33	?	柱子	Jianchuan	t͡sɯ₃₃	pillar	174	CVT
2438	pillar,column	Allen2007	tʂɯ33	?	柱子	Eryuan	t͡ʂɯ₃₃	pillar	174	CVT
2439	pillar,column	Allen2007	tsɯ33	?	柱子	Heqi	t͡sɯ₃₃	pillar	174	CVT
2440	pillar,column	Allen2007	tsɯ33kʰu33	?	柱子	Lanping	t͡sɯ₃₃kʰu₃₃	pillar	174	CVTCVT
2441	pillar,column	Allen2007	tsɯ33	?	柱子	Qiliqiao	t͡sɯ₃₃	pillar	174	CVT
2442	pillar,column	Allen2007	dzɯ33	?	柱子	Yunlong	d͡zɯ₃₃	pillar	174	CVT
2443	pillar,column	Allen2007	zou33mou42	?	柱子	Xiangyun	zou₃₃mou₄₂	pillar	174	CVTCVT
2444	pillar,column	Allen2007	ɖɯ33	?	柱子	Luobenzhuo	ɖɯ₃₃	pillar	174	CVT
#
2445	pine	Wang2006a	ʐvŋ35	?	?	Tuoluo	ʐɤŋ₃₅	pine;pine-tree	385	CVcT
2446	pine	Wang2006a	zoŋ12	?	?	Gongxing	zoŋ₁₂	pine;pine-tree	385	CVcT
2447	pine	Wang2006a	ju21	?	?	Enqi	ju₂₁	pine;pine-tree	385	CVT
2448	pine	Wang2006a	ju21	?	?	Ega	ju₂₁	pine;pine-tree	385	CVT
2449	pine	Wang2006a	v21	?	?	Jinman	v₂₁	pine;pine-tree	385	cT
2450	pine	Wang2006a	jou21	?	?	Dashi	jou₂₁	pine;pine-tree	385	CVT
2451	pine	Wang2006a	jou21	?	?	Zhoucheng	jou₂₁	pine;pine-tree	385	CVT
2452	pine	Wang2006a	ʐyen21	?	?	Mazhelong	ʐyen₂₁	pine;pine-tree	385	CVcT
2453	pine tree	Allen2007	ɕõ21tsɯ31	?	松树	Jianchuan	ɕõ₂₁t͡sɯ₃₁	pine;pine-tree	90	CVTCVT
2454	pine tree	Allen2007	zɔ31tʂɯ31	?	松树	Eryuan	zɔ₃₁t͡ʂɯ₃₁	pine;pine-tree	90	CVTCVT
2455	pine tree	Allen2007	jõ21tsɯ31	?	松树	Heqi	jõ₂₁t͡sɯ₃₁	pine;pine-tree	90	CVTCVT
2456	pine tree	Allen2007	jɔ21tsɯ21	?	松树	Lanping	jɔ₂₁t͡sɯ₂₁	pine;pine-tree	90	CVTCVT
2457	pine tree	Allen2007	ɕo31	?	松树	Qiliqiao	ɕo₃₁	pine;pine-tree	90	CVT
2458	pine tree	Allen2007	jo21fɤ33dzɯ31	?	松树	Yunlong	jo₂₁fɤ₃₃d͡zɯ₃₁	pine;pine-tree	90	CVTCVTCVT
2459	pine tree	Allen2007	jã31zou31	?	松树	Xiangyun	jã₃₁zou₃₁	pine;pine-tree	90	CVTCVT
2460	pine tree	Allen2007	ʐu31ɖɯ31	?	松树	Luobenzhuo	ʐu₃₁ɖɯ₃₁	pine;pine-tree	90	CVTCVT
#
2461	price	Wang2006a	qa21	?	?	Tuoluo	qa₂₁	price	1863	CVT
2462	price	Wang2006a	qæ42	?	?	Gongxing	qæ₄₂	price	1863	CVT
2463	price	Wang2006a	qæ43	?	?	Enqi	qæ₄₃	price	1863	CVT
2464	price	Wang2006a	qa423	?	?	Ega	qa₄₂₃	price	1863	CVT
2465	price	Wang2006a	qa42	?	?	Jinman	qa₄₂	price	1863	CVT
2466	price	Wang2006a	ka42	?	?	Jinxing	ka₄₂	price	1863	CVT
2467	price	Wang2006a	kɚ42	?	?	Dashi	kɚ₄₂	price	1863	CVT
2468	price	Wang2006a	kɛ42	?	?	Zhoucheng	kɛ₄₂	price	1863	CVT
2469	price	Wang2006a	kɚ42	?	?	Mazhelong	kɚ₄₂	price	1863	CVT
2470	price,cost	Allen2007	kɛ42	?	价钱	Jianchuan	kɛ₄₂	price	251	CVT
2471	price,cost	Allen2007	kʲɛ42	?	价钱	Eryuan	kʲɛ₄₂	price	251	CVT
2472	price,cost	Allen2007	kɛ42	?	价钱	Heqi	kɛ₄₂	price	251	CVT
2473	price,cost	Allen2007	kɛ31	?	价钱	Lanping	kɛ₃₁	price	251	CVT
2474	price,cost	Allen2007	vɯ55kiɛ32	?	价钱	Qiliqiao	vɯ₅₅kiɛ₃₂	price	251	CVTCVT
2475	price,cost	Allen2007	kɛ42	?	价钱	Yunlong	kɛ₄₂	price	251	CVT
2476	price,cost	Allen2007	kʲɛ42tɕʰĩ55	?	价钱	Xiangyun	kʲɛ₄₂t͡ɕʰĩ₅₅	price	251	CVTCVT
2477	price,cost	Allen2007	bo33qao33	?	价钱	Luobenzhuo	bo₃₃qao₃₃	price	251	CVTCVT
#
2478	pull; tug	Wang2006a	ʑi33	verb	?	Tuoluo	ʑi₃₃	pull	1487	CVT
2479	pull; tug	Wang2006a	dʑi22	verb	?	Gongxing	d͡ʑi₂₂	pull	1487	CVT
2480	pull; tug	Wang2006a	dʑi22	verb	?	Enqi	d͡ʑi₂₂	pull	1487	CVT
2481	pull; tug	Wang2006a	(kʰɛ22/tɕʰio55)	verb	?	Ega	kʰɛ₂₂	pull	1487	CVT
2482	pull; tug	Wang2006a	tɕi33	verb	?	Jinxing	t͡ɕi₃₃	pull	1487	CVT
2483	pull; tug	Wang2006a	tɕi33	verb	?	Dashi	t͡ɕi₃₃	pull	1487	CVT
2484	pull; tug	Wang2006a	tɕi33	verb	?	Zhoucheng	t͡ɕi₃₃	pull	1487	CVT
2485	pull; tug	Wang2006a	(kʰen55)	verb	?	Mazhelong	kʰen₅₅	pull	1487	CVcT
2486	pull	Allen2007	tɕi33	verb	拉	Jianchuan	t͡ɕi₃₃	pull	275	CVT
2487	pull	Allen2007	kʲi33	verb	拉	Eryuan	kʲi₃₃	pull	275	CVT
2488	pull	Allen2007	kʰa33	verb	拉	Heqi	kʰa₃₃	pull	275	CVT
2489	pull	Allen2007	tɕi33	verb	拉	Lanping	t͡ɕi₃₃	pull	275	CVT
2490	pull	Allen2007	tɕi33	verb	拉	Qiliqiao	t͡ɕi₃₃	pull	275	CVT
2491	pull	Allen2007	tɕi33	verb	拉	Yunlong	t͡ɕi₃₃	pull	275	CVT
2492	pull	Allen2007	tɕi44/tɕẽ35	verb	拉	Xiangyun	t͡ɕi₄₄	pull	275	CVT
2493	pull	Allen2007	tɕã44	verb	拉	Luobenzhuo	t͡ɕã₄₄	pull	275	CVT
#
2494	pull up (weeds)	Wang2006a	ʐo42	verb	?	Tuoluo	ʐo₄₂	pull up	1131	CVT
2495	pull up (weeds)	Wang2006a	dʑua21	verb	?	Gongxing	d͡ʑua₂₁	pull up	1131	CVT
2496	pull up (weeds)	Wang2006a	pia21	verb	?	Enqi	pia₂₁	pull up	1131	CVT
2497	pull up (weeds)	Wang2006a	tɕia44	verb	?	Ega	t͡ɕia₄₄	pull up	1131	CVT
2498	pull up (weeds)	Wang2006a	tɕiõ55	verb	?	Jinman	t͡ɕiõ₅₅	pull up	1131	CVT
2499	pull up (weeds)	Wang2006a	pio42(/mɑ̃21)	verb	?	Jinxing	pio₄₂	pull up	1131	CVT
2500	pull up (weeds)	Wang2006a	(ma21)	verb	?	Dashi	ma₂₁	pull up	1131	CVT
2501	pull up (weeds)	Wang2006a	(ma21)	verb	?	Zhoucheng	ma₂₁	pull up	1131	CVT
2502	pull up (weeds)	Wang2006a	[tsʰɛ42]	verb	?	Mazhelong	t͡sʰɛ₄₂	pull up	1131	CVT
2503	pull up(rice seedlings)	Allen2007	ma21	verb	拔（秧）	Jianchuan	ma₂₁	pull up	296	CVT
2504	pull up(rice seedlings)	Allen2007	pʰia42/ma21	verb	拔（秧）	Eryuan	pʰia₄₂	pull up	296	CVT
2505	pull up(rice seedlings)	Allen2007	ma21	verb	拔（秧）	Heqi	ma₂₁	pull up	296	CVT
2506	pull up(rice seedlings)	Allen2007	pia42/ma21	verb	拔（秧）	Lanping	pia₄₂	pull up	296	CVT
2507	pull up(rice seedlings)	Allen2007	ma21	verb	拔（秧）	Qiliqiao	ma₂₁	pull up	296	CVT
2508	pull up(rice seedlings)	Allen2007	pia42	verb	拔（秧）	Yunlong	pia₄₂	pull up	296	CVT
2509	pull up(rice seedlings)	Allen2007	ma21	verb	拔（秧）	Xiangyun	ma₂₁	pull up	296	CVT
2510	pull up(rice seedlings)	Allen2007	tɕãõ55	verb	拔（秧）	Luobenzhuo	t͡ɕãõ₅₅	pull up	296	CVT
#
2511	(rain) fall	Wang2006a	(ʐi33)luo42	?	?	Tuoluo	ʐi₃₃luo₄₂	rain	1719	CVTCVT
2512	(rain) fall	Wang2006a	(ʐi22)w21	?	?	Gongxing	ʐi₂₂w₂₁	rain	1719	CVTcT
2513	(rain) fall	Wang2006a	u21	?	?	Enqi	u₂₁	rain	1719	VT
2514	(rain) fall	Wang2006a	u42	?	?	Ega	u₄₂	rain	1719	VT
2515	(rain) fall	Wang2006a	u42	?	?	Jinman	u₄₂	rain	1719	VT
2516	(rain) fall	Wang2006a	ɣou42	?	?	Jinxing	ɣou₄₂	rain	1719	CVT
2517	(rain) fall	Wang2006a	ɣou42	?	?	Dashi	ɣou₄₂	rain	1719	CVT
2518	(rain) fall	Wang2006a	ou42(vu33ɕi44)	?	?	Zhoucheng	ou₄₂ɤu₃₃ɕi₄₄	rain	1719	VTVTCVT
2519	(rain) fall	Wang2006a	ɣo42	?	?	Mazhelong	ɣo₄₂	rain	1719	CVT
5755	rain	Allen2007	vɤ33	?	雨	Jianchuan	vɤ₃₃	rain	7	CVT
5756	rain	Allen2007	vɤ33ɕi33	?	雨	Eryuan	vɤ₃₃ɕi₃₃	rain	7	CVTCVT
5757	rain	Allen2007	vɤ33	?	雨	Heqi	vɤ₃₃	rain	7	CVT
5758	rain	Allen2007	ʐɯ33	?	雨	Lanping	ʐɯ₃₃	rain	7	CVT
5759	rain	Allen2007	vɤ33ɕi33	?	雨	Qiliqiao	vɤ₃₃ɕi₃₃	rain	7	CVTCVT
5760	rain	Allen2007	vɤ33ɕi33	?	雨	Yunlong	vɤ₃₃ɕi₃₃	rain	7	CVTCVT
5761	rain	Allen2007	jɛ33	?	雨	Xiangyun	jɛ₃₃	rain	7	CVT
5762	rain	Allen2007	dʐʅ33	?	雨	Luobenzhuo	dʐʅ₃₃	rain	7	CCVT
#
2520	straw or palm-bark rain cape	Wang2006a	ʑi21	?	?	Tuoluo	ʑi₂₁	rain cape	493	CVT
2521	straw or palm-bark rain cape	Wang2006a	dʑy42	?	?	Gongxing	d͡ʑy₄₂	rain cape	493	CVT
2522	straw or palm-bark rain cape	Wang2006a	bi43	?	?	Enqi	bi₄₃	rain cape	493	CVT
2523	straw or palm-bark rain cape	Wang2006a	dʑyi42	?	?	Ega	d͡ʑyi₄₂	rain cape	493	CVT
2524	straw or palm-bark rain cape	Wang2006a	tɕyǝ̃42	?	?	Jinman	t͡ɕyǝ̃₄₂	rain cape	493	CVT
2525	straw or palm-bark rain cape	Wang2006a	pi31	?	?	Jinxing	pi₃₁	rain cape	493	CVT
2526	straw or palm-bark rain cape	Wang2006a	pi31	?	?	Dashi	pi₃₁	rain cape	493	CVT
2527	straw or palm-bark rain cape	Wang2006a	pi21?	?	?	Zhoucheng	pi₂₁?	rain cape	493	CVTc
2528	straw or palm-bark rain cape	Wang2006a	bi21	?	?	Mazhelong	bi₂₁	rain cape	493	CVT
2529	palm bark rain cape	Allen2007	pi31	?	蓑衣	Jianchuan	pi₃₁	rain cape	185	CVT
2530	palm bark rain cape	Allen2007	pi31ʂe42	?	蓑衣	Eryuan	pi₃₁ʂe₄₂	rain cape	185	CVTCVT
2531	palm bark rain cape	Allen2007	pi31sʰe44	?	蓑衣	Heqi	pi₃₁sʰe₄₄	rain cape	185	CVTCVT
2532	palm bark rain cape	Allen2007	pĩ42se44	?	蓑衣	Lanping	pĩ₄₂se₄₄	rain cape	185	CVTCVT
2533	palm bark rain cape	Allen2007	pi31se44	?	蓑衣	Qiliqiao	pi₃₁se₄₄	rain cape	185	CVTCVT
2534	palm bark rain cape	Allen2007	biɯ21sɛ55	?	蓑衣	Yunlong	biɯ₂₁sɛ₅₅	rain cape	185	CVTCVT
2535	palm bark rain cape	Allen2007	pi31	?	蓑衣	Xiangyun	pi₃₁	rain cape	185	CVT
2536	palm bark rain cape	Allen2007	ʥỹ42	?	蓑衣	Luobenzhuo	ʥỹ₄₂	rain cape	185	CVT
#
2537	read	Wang2006a	ɣɯ42	verb	?	Tuoluo	ɣɯ₄₂	read	1287	CVT
2538	read	Wang2006a	ʁe21	verb	?	Gongxing	ʁe₂₁	read	1287	CVT
2539	read	Wang2006a	ʁɯ21	verb	?	Enqi	ʁɯ₂₁	read	1287	CVT
2540	read	Wang2006a	ɣɯ42	verb	?	Ega	ɣɯ₄₂	read	1287	CVT
2541	read	Wang2006a	ɣɯ42	verb	?	Jinman	ɣɯ₄₂	read	1287	CVT
2542	read	Wang2006a	ɣǝ42	verb	?	Jinxing	ɣǝ₄₂	read	1287	CVT
2543	read	Wang2006a	ɣɯ42	verb	?	Dashi	ɣɯ₄₂	read	1287	CVT
2544	read	Wang2006a	ɣɯ42	verb	?	Zhoucheng	ɣɯ₄₂	read	1287	CVT
2545	read	Wang2006a	[tʰou42]	verb	?	Mazhelong	tʰou₄₂	read	1287	CVT
2546	read	Allen2007	ɣɯ42/jo31	verb	读	Jianchuan	ɣɯ₄₂	read	267	CVT
2547	read	Allen2007	zɔ21	verb	读	Eryuan	zɔ₂₁	read	267	CVT
2548	read	Allen2007	ɣɯ42	verb	读	Heqi	ɣɯ₄₂	read	267	CVT
2549	read	Allen2007	ɣɯ42	verb	读	Lanping	ɣɯ₄₂	read	267	CVT
2550	read	Allen2007	ɯ42	verb	读	Qiliqiao	ɯ₄₂	read	267	VT
2551	read	Allen2007	ɣɯ42	verb	读	Yunlong	ɣɯ₄₂	read	267	CVT
2552	read	Allen2007	ɣou42	verb	读	Xiangyun	ɣou₄₂	read	267	CVT
2553	read	Allen2007	ɣɯ42sɤ33	verb	读	Luobenzhuo	ɣɯ₄₂sɤ₃₃	read	267	CVTCVT
#
2554	red	Wang2006a	tʰa42	?	?	Tuoluo	tʰa₄₂	red	1007	CVT
