# Wordlist

# DATA
ID	GFN	CONCEPT	LGID	RGEN	STEDT_GLOSS	REFLEX	DOCULECT	SRCID	SRCABBR	STEDT_RN	IPA	TOKENS
#
33650	v.	to cry (weep)	1822	418728	cry	ŋo²	Burmese (Written)	1485.26	TBL	33650	ŋo²	ŋ o ²
1652	v.	to cry (weep)	1804	418703	cry	ŋu	Tibetan (Written)	1485.01	TBL	1652	ŋu	ŋ u
64815	v.	to cry (weep)	1839	418743	cry	ŋø⁵⁵	Hani (Lüchun)	1485.41	TBL	64815	ŋø⁵⁵	ŋ ø ⁵⁵
35547	v.	to cry (weep)	1823	418729	cry	ŋo²²	Burmese (Rangoon)	1485.27	TBL	35547	ŋo²²	ŋ o ²²
68458	v.	to cry (weep)	1841	418745	cry	xɔ³¹	Lahu (Lancang)	1485.43	TBL	68458	xɔ³¹	x ɔ ³¹
3451	v.	to cry (weep)	1805	418712	cry	kuɛ⁵⁵	Pumi (Jiulong)	1485.10	TBL	3451	kuɛ⁵⁵	k u ɛ ⁵⁵
37346	v.	to cry (weep)	1824	418730	cry	ŋau⁵⁵	Achang (Longchuan)	1485.28	TBL	37346	ŋau⁵⁵	ŋ a u ⁵⁵
70279	v.	to cry (weep)	1842	418746	cry	ny⁴²	Jinuo	1485.44	TBL	70279	ny⁴²	n y ⁴²
39059	v.	to cry (weep)	1825	418731	cry	ŋau⁵⁵	Achang (Xiandao)	1485.29	TBL	39059	ŋau⁵⁵	ŋ a u ⁵⁵
66644	v.	to cry (weep)	1840	418744	cry	ȵi⁵⁵	Hani (Mojiang)	1485.42	TBL	66644	ȵi⁵⁵	ȵ i ⁵⁵
72128	v.	to cry (weep)	1843	418747	cry	ŋv̩²¹	Naxi	1485.45	TBL	72128	ŋv̩²¹	ŋ v̩ ²¹
7203	v.	to cry (weep)	1807	418714	cry	zjo ra	Daofu	1485.12	TBL	7203	zjo ra	z j o _ r a
73958	v.	to cry (weep)	1844	418748	cry	ngu⁵⁵ndʑu⁵³	Namuyi	1485.46	TBL	73958	ngu⁵⁵ndʑu⁵³	n ◦ g u ⁵⁵ n ◦ dʑ u ⁵³
9050	v.	to cry (weep)	1808	418715	cry	ptʂa⁵⁵	Queyu (Xinlong)	1485.13	TBL	9050	ptʂa⁵⁵	p ◦ tʂ a ⁵⁵
42831	v.	to cry (weep)	1827	418732	cry	ŋau⁵¹	Atsi [Zaiwa]	1485.30	TBL	42831	ŋau⁵¹	ŋ a u ⁵¹
75691	v.	to cry (weep)	1845	418749	cry	ŋ³²³	Gazhuo	1485.47	TBL	75691	ŋ³²³	ŋ ³²³
10938	v.	to cry (weep)	1809	418716	cry	phu³³ko⁵⁵	Zhaba (Daofu County)	1485.14	TBL	10938	phu³³ko⁵⁵	ph u ³³ ◦ k o ⁵⁵
44602	v.	to cry (weep)	1828	418733	cry	ŋuk³¹	Langsu (Luxi)	1485.31	TBL	44602	ŋuk³¹	ŋ u k ³¹
77575	v.	to cry (weep)	1846	418750	cry	kho̱³³	Bai (Jianchuan)	1485.48	TBL	77575	kho̱³³	kh o̱ ³³
84016	v.	to cry (weep)	1850	418708	cry	ŋu³⁵	Cuona Menba	1485.06	TBL	84016	ŋu³⁵	ŋ u ³⁵
12866	v.	to cry (weep)	1810	418717	cry	tə̱⁵⁵ɴGɐ̱⁵³	Muya	1485.15	TBL	12866	tə̱⁵⁵ɴGɐ̱⁵³	t ə̱ ⁵⁵ ɴ ◦ G ɐ̱ ⁵³
46434	v.	to cry (weep)	1829	418734	cry	ŋau⁵⁵	Bola (Luxi)	1485.32	TBL	46434	ŋau⁵⁵	ŋ a u ⁵⁵
79213	v.	to cry (weep)	1847	418751	cry	tsi³⁵	Tujia	1485.49	TBL	79213	tsi³⁵	ts i ³⁵
14636	v.	to cry (weep)	1811	418718	cry	guɔ³⁵	Guiqiong	1485.16	TBL	14636	guɔ³⁵	g u ɔ ³⁵
80779	v.	to cry (weep)	1848	418707	cry	ŋə	Tibetan (Alike)	1485.05	TBL	80779	ŋə	ŋ ə
80780	v.	to cry (weep)	1848	418753	cry	ɣȵək tɕhə joŋ	Tibetan (Alike)	1485.05	TBL	80780	ɣȵək tɕhə joŋ	ɣ ȵ ə k _ tɕh ə _ j o ŋ
40927	v.	to cry (weep)	1826	418705	cry	ʔɑu⁵⁵tɑuʔ⁵³	Tibetan (Batang)	1485.03	TBL	40927	ʔɑu⁵⁵tɑuʔ⁵³	ʔ ɑ u ⁵⁵ ◦ t ɑ u ʔ ⁵³
51864	v.	to cry (weep)	1832	418737	cry	ʑi³³ŋo³⁴	Yi (Xide)	1485.35	TBL	51864	ʑi³³ŋo³⁴	ʑ i ³³ ◦ ŋ o ³⁴
16404	v.	to cry (weep)	1812	418719	cry	qua⁵⁵	Xumi	1485.17	TBL	16404	qua⁵⁵	q u a ⁵⁵
82347	v.	to cry (weep)	1849	418752	cry	hɔ³¹	Karen	1485.50	TBL	82347	hɔ³¹	h ɔ ³¹
49925	v.	to cry (weep)	1831	418736	cry	ŋɯ³³	Nusu (Central)	1485.34	TBL	49925	ŋɯ³³	ŋ ɯ ³³
57552	v.	to cry (weep)	1835	418740	cry	ŋɯ³³	Yi (Wuding)	1485.38	TBL	57552	ŋɯ³³	ŋ ɯ ³³
18266	v.	to cry (weep)	1813	418720	cry	ŋu³⁵	Lyuzu	1485.18	TBL	18266	ŋu³⁵	ŋ u ³⁵
20124	v.	to cry (weep)	1814	418721	cry	khʒap³¹	Jingpho	1485.19	TBL	20124	khʒap³¹	khʒ a p ³¹
85759	v.	to cry (weep)	1851	418709	cry	gep	Motuo Menba	1485.07	TBL	85759	gep	g e p
53776	v.	to cry (weep)	1833	418738	cry	ɲu⁵⁵	Yi (Weishan)	1485.36	TBL	53776	ɲu⁵⁵	ɲ u ⁵⁵
53777	v.	to cry (weep)	1833	418754	cry	ŋu̪⁵⁵	Yi (Weishan)	1485.36	TBL	53777	ŋu̪⁵⁵	ŋ u̪ ⁵⁵
87631	v.	to cry (weep)	1852	418710	cry	zɪj	Qiang (Mawo)	1485.08	TBL	87631	zɪj	z ɪ j
22206	v.	to cry (weep)	1815	418704	cry	ŋu¹³	Tibetan (Lhasa)	1485.02	TBL	22206	ŋu¹³	ŋ u ¹³
55645	v.	to cry (weep)	1834	418739	cry	ŋɯ⁵⁵	Yi (Nanhua)	1485.37	TBL	55645	ŋɯ⁵⁵	ŋ ɯ ⁵⁵
89523	v.	to cry (weep)	1853	418711	cry	χquɑ⁵⁵	Pumi (Lanping)	1485.09	TBL	89523	χquɑ⁵⁵	χ ◦ q u ɑ ⁵⁵
24131	v.	to cry (weep)	1816	418722	cry	ŋɯ⁵³	Dulong	1485.20	TBL	24131	ŋɯ⁵³	ŋ ɯ ⁵³
25732	v.	to cry (weep)	1817	418723	cry	ɑ³¹ŋɯ⁵⁵	Nung	1485.21	TBL	25732	ɑ³¹ŋɯ⁵⁵	ɑ ³¹ ◦ ŋ ɯ ⁵⁵
59402	v.	to cry (weep)	1836	418741	cry	ŋˌ⁴⁴	Yi (Sani)	1485.39	TBL	59402	ŋˌ⁴⁴	ŋ ˌ⁴ ⁴
48174	v.	to cry (weep)	1830	418735	cry	ŋaːu³¹	Leqi (Luxi)	1485.33	TBL	48174	ŋaːu³¹	ŋ aː u ³¹
27186	v.	to cry (weep)	1818	418724	cry	khɹo⁵³	Darang [Taraon]	1485.22	TBL	27186	khɹo⁵³	kh ɹ o ⁵³
61200	v.	to cry (weep)	1837	418706	cry	ŋə	Tibetan (Xiahe)	1485.04	TBL	61200	ŋə	ŋ ə
28625	v.	to cry (weep)	1819	418725	cry	ŋɑi⁵⁵	Kaman [Miju]	1485.23	TBL	28625	ŋɑi⁵⁵	ŋ ɑ i ⁵⁵
63016	v.	to cry (weep)	1838	418742	cry	ŋu⁴⁴	Lisu	1485.40	TBL	63016	ŋu⁴⁴	ŋ u ⁴⁴
30375	v.	to cry (weep)	1820	418726	cry	kap	Bokar	1485.24	TBL	30375	kap	k a p
5227	v.	to cry (weep)	1806	418713	cry	kɑ ŋɑ kru	rGyalrong (Maerkang)	1485.11	TBL	5227	kɑ ŋɑ kru	k ɑ _ ŋ ɑ _ k r u
31941	v.	to cry (weep)	1821	418727	cry	ɑ⁵⁵tɕɑ⁵⁵	Yidu	1485.25	TBL	31941	ɑ⁵⁵tɕɑ⁵⁵	ɑ ⁵⁵ ◦ tɕ ɑ ⁵⁵
#
66804	v.	to die	1840	426601	die	ʃɿ⁵⁵	Hani (Mojiang)	1651.42	TBL	66804	ʃɿ⁵⁵	ʃ ɿ ⁵⁵
1845	v.	to die	1804	426560	die	ɕi	Tibetan (Written)	1651.01	TBL	1845	ɕi	ɕ i
35719	v.	to die	1823	426586	die	tθe²²	Burmese (Rangoon)	1651.27	TBL	35719	tθe²²	tθ e ²²
68624	v.	to die	1841	426602	die	si¹¹	Lahu (Lancang)	1651.43	TBL	68624	si¹¹	s i ¹¹
22403	v.	to die	1815	426561	die	ɕi⁵⁵	Tibetan (Lhasa)	1651.02	TBL	22403	ɕi⁵⁵	ɕ i ⁵⁵
3574	v.	to die	1805	426569	die	nə¹¹sɿ¹¹	Pumi (Jiulong)	1651.10	TBL	3574	nə¹¹sɿ¹¹	n ə ¹¹ ◦ s ɿ ¹¹
37506	v.	to die	1824	426587	die	ʂɿ⁵⁵	Achang (Longchuan)	1651.28	TBL	37506	ʂɿ⁵⁵	ʂ ɿ ⁵⁵
70444	v.	to die	1842	426603	die	ɕi⁴²	Jinuo	1651.44	TBL	70444	ɕi⁴²	ɕ i ⁴²
39209	v.	to die	1825	426588	die	ʂɿ⁵⁵	Achang (Xiandao)	1651.29	TBL	39209	ʂɿ⁵⁵	ʂ ɿ ⁵⁵
7374	v.	to die	1807	426571	die	də shɛ	Daofu	1651.12	TBL	7374	də shɛ	d ə _ sh ɛ
72285	v.	to die	1843	426604	die	ʂɿ³³	Naxi	1651.45	TBL	72285	ʂɿ³³	ʂ ɿ ³³
41105	v.	to die	1826	426562	die	xhi⁵³	Tibetan (Batang)	1651.03	TBL	41105	xhi⁵³	xh i ⁵³
74123	v.	to die	1844	426605	die	ʂɿ³¹quo⁵³	Namuyi	1651.46	TBL	74123	ʂɿ³¹quo⁵³	ʂ ɿ ³¹ ◦ q u o ⁵³
9206	v.	to die	1808	426572	die	si⁵⁵	Queyu (Xinlong)	1651.13	TBL	9206	si⁵⁵	s i ⁵⁵
42999	v.	to die	1827	426589	die	ʃi⁵¹	Atsi [Zaiwa]	1651.30	TBL	42999	ʃi⁵¹	ʃ i ⁵¹
75835	v.	to die	1845	426606	die	sɿ³³	Gazhuo	1651.47	TBL	75835	sɿ³³	s ɿ ³³
11112	v.	to die	1809	426573	die	tə⁵⁵ ʂə⁵⁵	Zhaba (Daofu County)	1651.14	TBL	11112	tə⁵⁵ ʂə⁵⁵	t ə ⁵⁵ _ ʂ ə ⁵⁵
44768	v.	to die	1828	426590	die	ʃik³¹	Langsu (Luxi)	1651.31	TBL	44768	ʃik³¹	ʃ i k ³¹
77758	v.	to die	1846	426607	die	ɕi³³	Bai (Jianchuan)	1651.48	TBL	77758	ɕi³³	ɕ i ³³
13039	v.	to die	1810	426574	die	thɐ³³sə⁵³	Muya	1651.15	TBL	13039	thɐ³³sə⁵³	th ɐ ³³ ◦ s ə ⁵³
79316	v.	to die	1847	426608	die	sie³⁵	Tujia	1651.49	TBL	79316	sie³⁵	s i e ³⁵
14760	v.	to die	1811	426575	die	sə⁵⁵	Guiqiong	1651.16	TBL	14760	sə⁵⁵	s ə ⁵⁵
80897	v.	to die	1848	426564	die	xhə	Tibetan (Alike)	1651.05	TBL	80897	xhə	xh ə
48324	v.	to die	1830	426592	die	ʃeːi³³	Leqi (Luxi)	1651.33	TBL	48324	ʃeːi³³	ʃ eː i ³³
16574	v.	to die	1812	426576	die	lɛ³³ɕɛ⁵³	Xumi	1651.17	TBL	16574	lɛ³³ɕɛ⁵³	l ɛ ³³ ◦ ɕ ɛ ⁵³
16575	v.	to die	1812	426611	die	na³³ɕu⁵³	Xumi	1651.17	TBL	16575	na³³ɕu⁵³	n a ³³ ◦ ɕ u ⁵³
82462	v.	to die	1849	426609	die	tθi⁵⁵	Karen	1651.50	TBL	82462	tθi⁵⁵	tθ i ⁵⁵
50083	v.	to die	1831	426593	die	ʂi³³	Nusu (Central)	1651.34	TBL	50083	ʂi³³	ʂ i ³³
18437	v.	to die	1813	426577	die	the³³ʂu⁵³	Lyuzu	1651.18	TBL	18437	the³³ʂu⁵³	th e ³³ ◦ ʂ u ⁵³
84174	v.	to die	1850	426565	die	ɕi⁵⁵po⁵³	Cuona Menba	1651.06	TBL	84174	ɕi⁵⁵po⁵³	ɕ i ⁵⁵ ◦ p o ⁵³
52052	v.	to die	1832	426594	die	sɿ³³	Yi (Xide)	1651.35	TBL	52052	sɿ³³	s ɿ ³³
20294	v.	to die	1814	426578	die	si³³	Jingpho	1651.19	TBL	20294	si³³	s i ³³
85903	v.	to die	1851	426566	die	ɕi	Motuo Menba	1651.07	TBL	85903	ɕi	ɕ i
85904	v.	to die	1851	426610	die	ɕak	Motuo Menba	1651.07	TBL	85904	ɕak	ɕ a k
53956	v.	to die	1833	426595	die	xɯ⁵⁵	Yi (Weishan)	1651.36	TBL	53956	xɯ⁵⁵	x ɯ ⁵⁵
53957	v.	to die	1833	426613	die	ɕɪ̱²¹	Yi (Weishan)	1651.36	TBL	53957	ɕɪ̱²¹	ɕ ɪ̱ ²¹
87815	v.	to die	1852	426567	die	dɛ ʂɛ	Qiang (Mawo)	1651.08	TBL	87815	dɛ ʂɛ	d ɛ _ ʂ ɛ
55816	v.	to die	1834	426596	die	ɕi³³	Yi (Nanhua)	1651.37	TBL	55816	ɕi³³	ɕ i ³³
46605	v.	to die	1829	426591	die	ʃɿ⁵⁵	Bola (Luxi)	1651.32	TBL	46605	ʃɿ⁵⁵	ʃ ɿ ⁵⁵
89689	v.	to die	1853	426568	die	nə¹³ sɤ¹³	Pumi (Lanping)	1651.09	TBL	89689	nə¹³ sɤ¹³	n ə ¹³ _ s ɤ ¹³
24297	v.	to die	1816	426579	die	ɕi⁵³	Dulong	1651.20	TBL	24297	ɕi⁵³	ɕ i ⁵³
57738	v.	to die	1835	426597	die	ɕi³³	Yi (Wuding)	1651.38	TBL	57738	ɕi³³	ɕ i ³³
25844	v.	to die	1817	426580	die	ʂɿ³¹	Nung	1651.21	TBL	25844	ʂɿ³¹	ʂ ɿ ³¹
59572	v.	to die	1836	426598	die	sz̊³³	Yi (Sani)	1651.39	TBL	59572	sz̊³³	sz̊ ³³
27276	v.	to die	1818	426581	die	ɕi⁵⁵	Darang [Taraon]	1651.22	TBL	27276	ɕi⁵⁵	ɕ i ⁵⁵
61353	v.	to die	1837	426563	die	xhə	Tibetan (Xiahe)	1651.04	TBL	61353	xhə	xh ə
28719	v.	to die	1819	426582	die	si⁵³	Kaman [Miju]	1651.23	TBL	28719	si⁵³	s i ⁵³
63179	v.	to die	1838	426599	die	ʃi³³	Lisu	1651.40	TBL	63179	ʃi³³	ʃ i ³³
30555	v.	to die	1820	426583	die	ɕiː	Bokar	1651.24	TBL	30555	ɕiː	ɕ iː
30556	v.	to die	1820	426612	die	keː	Bokar	1651.24	TBL	30556	keː	k eː
32024	v.	to die	1821	426584	die	ɕi⁵⁵	Yidu	1651.25	TBL	32024	ɕi⁵⁵	ɕ i ⁵⁵
64977	v.	to die	1839	426600	die	si⁵⁵	Hani (Lüchun)	1651.41	TBL	64977	si⁵⁵	s i ⁵⁵
5395	v.	to die	1806	426570	die	kɑ ʃi	rGyalrong (Maerkang)	1651.11	TBL	5395	kɑ ʃi	k ɑ _ ʃ i
33822	v.	to die	1822	426585	die	tθe²	Burmese (Written)	1651.26	TBL	33822	tθe²	tθ e ²
#
33870	v.	to dig	1822	428797	dig / scoop out	tu³	Burmese (Written)	1698.26	TBL	33870	tu³	t u ³
1899	v.	to dig	1804	428772	dig / scoop out	rko	Tibetan (Written)	1698.01	TBL	1899	rko	r ◦ k o
35767	v.	to dig	1823	428798	dig / scoop out	tu⁵⁵	Burmese (Rangoon)	1698.27	TBL	35767	tu⁵⁵	t u ⁵⁵
3612	v.	to dig	1805	428781	dig / scoop out	pi⁵⁵	Pumi (Jiulong)	1698.10	TBL	3612	pi⁵⁵	p i ⁵⁵
37552	v.	to dig	1824	428799	dig / scoop out	tu³¹	Achang (Longchuan)	1698.28	TBL	37552	tu³¹	t u ³¹
70491	v.	to dig	1842	428815	dig / scoop out	tu⁴⁴	Jinuo	1698.44	TBL	70491	tu⁴⁴	t u ⁴⁴
5442	v.	to dig	1806	428782	dig / scoop out	kɑ lwɑ	rGyalrong (Maerkang)	1698.11	TBL	5442	kɑ lwɑ	k ɑ _ l w ɑ
39252	v.	to dig	1825	428800	dig / scoop out	tu³¹	Achang (Xiandao)	1698.29	TBL	39252	tu³¹	t u ³¹
72328	v.	to dig	1843	428816	dig / scoop out	dv̩³³	Naxi	1698.45	TBL	72328	dv̩³³	d v̩ ³³
7422	v.	to dig	1807	428783	dig / scoop out	nqhu ra	Daofu	1698.12	TBL	7422	nqhu ra	n ◦ qh u _ r a
66850	v.	to dig	1840	428813	dig / scoop out	tv̩³¹	Hani (Mojiang)	1698.42	TBL	66850	tv̩³¹	t v̩ ³¹
41157	v.	to dig	1826	428774	dig / scoop out	kᴜ⁵³	Tibetan (Batang)	1698.03	TBL	41157	kᴜ⁵³	k ᴜ ⁵³
74169	v.	to dig	1844	428817	dig / scoop out	qæ³⁵	Namuyi	1698.46	TBL	74169	qæ³⁵	q æ ³⁵
61397	v.	to dig	1837	428775	dig / scoop out	hko	Tibetan (Xiahe)	1698.04	TBL	61397	hko	h ◦ k o
9248	v.	to dig	1808	428784	dig / scoop out	kɯ⁵⁵puə⁵⁵	Queyu (Xinlong)	1698.13	TBL	9248	kɯ⁵⁵puə⁵⁵	k ɯ ⁵⁵ ◦ p u ə ⁵⁵
43046	v.	to dig	1827	428801	dig / scoop out	khai²¹	Atsi [Zaiwa]	1698.30	TBL	43046	khai²¹	kh a i ²¹
75878	v.	to dig	1845	428818	dig / scoop out	kɤ³⁵	Gazhuo	1698.47	TBL	75878	kɤ³⁵	k ɤ ³⁵
11160	v.	to dig	1809	428785	dig / scoop out	ʌ³³ vʐe⁵⁵	Zhaba (Daofu County)	1698.14	TBL	11160	ʌ³³ vʐe⁵⁵	ʌ ³³ _ vʐ e ⁵⁵
44814	v.	to dig	1828	428802	dig / scoop out	tau³⁵	Langsu (Luxi)	1698.31	TBL	44814	tau³⁵	t a u ³⁵
77809	v.	to dig	1846	428819	dig / scoop out	uɑ̱²¹	Bai (Jianchuan)	1698.48	TBL	77809	uɑ̱²¹	u ɑ̱ ²¹
13090	v.	to dig	1810	428786	dig / scoop out	ɦɑ³³qo⁵³	Muya	1698.15	TBL	13090	ɦɑ³³qo⁵³	ɦ ɑ ³³ ◦ q o ⁵³
79347	v.	to dig	1847	428820	dig / scoop out	ka⁵³	Tujia	1698.49	TBL	79347	ka⁵³	k a ⁵³
46653	v.	to dig	1829	428803	dig / scoop out	khøʔ³¹	Bola (Luxi)	1698.32	TBL	46653	khøʔ³¹	kh ø ʔ ³¹
14794	v.	to dig	1811	428787	dig / scoop out	tʃuɔ⁵⁵	Guiqiong	1698.16	TBL	14794	tʃuɔ⁵⁵	tʃ u ɔ ⁵⁵
80930	v.	to dig	1848	428776	dig / scoop out	wku	Tibetan (Alike)	1698.05	TBL	80930	wku	w ◦ k u
80931	v.	to dig	1848	428822	dig / scoop out	rko	Tibetan (Alike)	1698.05	TBL	80931	rko	r ◦ k o
48365	v.	to dig	1830	428804	dig / scoop out	tuː³³	Leqi (Luxi)	1698.33	TBL	48365	tuː³³	t uː ³³
48366	v.	to dig	1830	428825	dig / scoop out	khaːi⁵³	Leqi (Luxi)	1698.33	TBL	48366	khaːi⁵³	kh aː i ⁵³
16623	v.	to dig	1812	428788	dig / scoop out	phɛ³⁵	Xumi	1698.17	TBL	16623	phɛ³⁵	ph ɛ ³⁵
82496	v.	to dig	1849	428821	dig / scoop out	khu³¹	Karen	1698.50	TBL	82496	khu³¹	kh u ³¹
50123	v.	to dig	1831	428805	dig / scoop out	khua̱⁵³	Nusu (Central)	1698.34	TBL	50123	khua̱⁵³	kh u a̱ ⁵³
18489	v.	to dig	1813	428789	dig / scoop out	nbu³⁵	Lyuzu	1698.18	TBL	18489	nbu³⁵	n ◦ b u ³⁵
84221	v.	to dig	1850	428777	dig / scoop out	koʔ⁵³sa³¹	Cuona Menba	1698.06	TBL	84221	koʔ⁵³sa³¹	k o ʔ ⁵³ ◦ s a ³¹
68671	v.	to dig	1841	428814	dig / scoop out	du⁵³	Lahu (Lancang)	1698.43	TBL	68671	du⁵³	d u ⁵³
52105	v.	to dig	1832	428806	dig / scoop out	tsɿ⁵⁵	Yi (Xide)	1698.35	TBL	52105	tsɿ⁵⁵	ts ɿ ⁵⁵
20342	v.	to dig	1814	428790	dig / scoop out	thu³¹	Jingpho	1698.19	TBL	20342	thu³¹	th u ³¹
20343	v.	to dig	1814	428823	dig / scoop out	tʃe̱ʔ⁵⁵	Jingpho	1698.19	TBL	20343	tʃe̱ʔ⁵⁵	tʃ e̱ ʔ ⁵⁵
85939	v.	to dig	1851	428778	dig / scoop out	bak	Motuo Menba	1698.07	TBL	85939	bak	b a k
54008	v.	to dig	1833	428807	dig / scoop out	ku̪²¹	Yi (Weishan)	1698.36	TBL	54008	ku̪²¹	k u̪ ²¹
87865	v.	to dig	1852	428779	dig / scoop out	phɹɪ phɹɛ	Qiang (Mawo)	1698.08	TBL	87865	phɹɪ phɹɛ	ph ɹ ɪ _ ph ɹ ɛ
22455	v.	to dig	1815	428773	dig / scoop out	ko⁵⁵	Tibetan (Lhasa)	1698.02	TBL	22455	ko⁵⁵	k o ⁵⁵
55864	v.	to dig	1834	428808	dig / scoop out	kæ⁵⁵	Yi (Nanhua)	1698.37	TBL	55864	kæ⁵⁵	k æ ⁵⁵
55865	v.	to dig	1834	428827	dig / scoop out	tɕæ̱³³	Yi (Nanhua)	1698.37	TBL	55865	tɕæ̱³³	tɕ æ̱ ³³
89736	v.	to dig	1853	428780	dig / scoop out	nə¹³tʂhy⁵⁵	Pumi (Lanping)	1698.09	TBL	89736	nə¹³tʂhy⁵⁵	n ə ¹³ ◦ tʂh y ⁵⁵
24341	v.	to dig	1816	428791	dig / scoop out	du⁵³	Dulong	1698.20	TBL	24341	du⁵³	d u ⁵³
57796	v.	to dig	1835	428809	dig / scoop out	kɚ̱⁵⁵	Yi (Wuding)	1698.38	TBL	57796	kɚ̱⁵⁵	k ɚ̱ ⁵⁵
25870	v.	to dig	1817	428792	dig / scoop out	m̥ɑu³¹	Nung	1698.21	TBL	25870	m̥ɑu³¹	m̥ ɑ u ³¹
59619	v.	to dig	1836	428810	dig / scoop out	dv̩¹¹	Yi (Sani)	1698.39	TBL	59619	dv̩¹¹	d v̩ ¹¹
27302	v.	to dig	1818	428793	dig / scoop out	uɑ⁵⁵	Darang [Taraon]	1698.22	TBL	27302	uɑ⁵⁵	u ɑ ⁵⁵
28746	v.	to dig	1819	428794	dig / scoop out	guɑ³⁵	Kaman [Miju]	1698.23	TBL	28746	guɑ³⁵	g u ɑ ³⁵
28747	v.	to dig	1819	428824	dig / scoop out	son³⁵	Kaman [Miju]	1698.23	TBL	28747	son³⁵	s o n ³⁵
54009	v.	to dig	1833	428826	dig / scoop out	tɕɪ̱³³	Yi (Weishan)	1698.36	TBL	54009	tɕɪ̱³³	tɕ ɪ̱ ³³
63225	v.	to dig	1838	428811	dig / scoop out	du³¹	Lisu	1698.40	TBL	63225	du³¹	d u ³¹
30602	v.	to dig	1820	428795	dig / scoop out	koː	Bokar	1698.24	TBL	30602	koː	k oː
32050	v.	to dig	1821	428796	dig / scoop out	uɑ⁵⁵	Yidu	1698.25	TBL	32050	uɑ⁵⁵	u ɑ ⁵⁵
65022	v.	to dig	1839	428812	dig / scoop out	du³¹	Hani (Lüchun)	1698.41	TBL	65022	du³¹	d u ³¹
#
33530	v.	to drink	1822	413611	drink	tθɔk⁴	Burmese (Written)	1370.26	TBL	33530	tθɔk⁴	tθ ɔ k ⁴
66541	v.	to drink	1840	413627	drink	tv̩⁵⁵	Hani (Mojiang)	1370.42	TBL	66541	tv̩⁵⁵	t v̩ ⁵⁵
35427	v.	to drink	1823	413612	drink	tθɑuʔ⁴	Burmese (Rangoon)	1370.27	TBL	35427	tθɑuʔ⁴	tθ ɑ u ʔ ⁴
68343	v.	to drink	1841	413628	drink	dɔ³¹	Lahu (Lancang)	1370.43	TBL	68343	dɔ³¹	d ɔ ³¹
3378	v.	to drink	1805	413596	drink	thɛ̃⁵⁵	Pumi (Jiulong)	1370.10	TBL	3378	thɛ̃⁵⁵	th ɛ̃ ∼ ⁵⁵
49815	v.	to drink	1831	413619	drink	ʂu̱⁵³	Nusu (Central)	1370.34	TBL	49815	ʂu̱⁵³	ʂ u̱ ⁵³
37250	v.	to drink	1824	413613	drink	ʂoʔ⁵⁵	Achang (Longchuan)	1370.28	TBL	37250	ʂoʔ⁵⁵	ʂ o ʔ ⁵⁵
70169	v.	to drink	1842	413629	drink	tə⁴²	Jinuo	1370.44	TBL	70169	tə⁴²	t ə ⁴²
5111	v.	to drink	1806	413597	drink	kɑ mot	rGyalrong (Maerkang)	1370.11	TBL	5111	kɑ mot	k ɑ _ m o t
38981	v.	to drink	1825	413614	drink	ʂuʔ⁵⁵	Achang (Xiandao)	1370.29	TBL	38981	ʂuʔ⁵⁵	ʂ u ʔ ⁵⁵
72022	v.	to drink	1843	413630	drink	thɯ²¹	Naxi	1370.45	TBL	72022	thɯ²¹	th ɯ ²¹
7083	v.	to drink	1807	413598	drink	thi	Daofu	1370.12	TBL	7083	thi	th i
40804	v.	to drink	1826	413589	drink	thû⁵⁵	Tibetan (Batang)	1370.03	TBL	40804	thû⁵⁵	th û ⁵⁵
73849	v.	to drink	1844	413631	drink	dʐɿ³⁵	Namuyi	1370.46	TBL	73849	dʐɿ³⁵	dʐ ɿ ³⁵
8950	v.	to drink	1808	413599	drink	ɣɯ¹³tho⁵⁵	Queyu (Xinlong)	1370.13	TBL	8950	ɣɯ¹³tho⁵⁵	ɣ ɯ ¹³ ◦ th o ⁵⁵
1534	v.	to drink	1804	413587	drink	ɦthuŋ	Tibetan (Written)	1370.01	TBL	1534	ɦthuŋ	ɦ ◦ th u ŋ
42717	v.	to drink	1827	413615	drink	ʃuʔ⁵⁵	Atsi [Zaiwa]	1370.30	TBL	42717	ʃuʔ⁵⁵	ʃ u ʔ ⁵⁵
75601	v.	to drink	1845	413632	drink	to³²³	Gazhuo	1370.47	TBL	75601	to³²³	t o ³²³
10821	v.	to drink	1809	413600	drink	kʌ³³thɪ⁵⁵	Zhaba (Daofu County)	1370.14	TBL	10821	kʌ³³thɪ⁵⁵	k ʌ ³³ ◦ th ɪ ⁵⁵
44503	v.	to drink	1828	413616	drink	ʃauk⁵⁵	Langsu (Luxi)	1370.31	TBL	44503	ʃauk⁵⁵	ʃ a u k ⁵⁵
77440	v.	to drink	1846	413633	drink	ə̃³³	Bai (Jianchuan)	1370.48	TBL	77440	ə̃³³	ə̃ ∼ ³³
12742	v.	to drink	1810	413601	drink	ɦæ³³tɕhə⁵³	Muya	1370.15	TBL	12742	ɦæ³³tɕhə⁵³	ɦ æ ³³ ◦ tɕh ə ⁵³
82265	v.	to drink	1849	413635	drink	ɔ̱⁵⁵	Karen	1370.50	TBL	82265	ɔ̱⁵⁵	ɔ̱ ⁵⁵
46324	v.	to drink	1829	413617	drink	ʃauʔ⁵⁵	Bola (Luxi)	1370.32	TBL	46324	ʃauʔ⁵⁵	ʃ a u ʔ ⁵⁵
