# Wordlist

# DATA
ID	GFN	CONCEPT	LGID	RGEN	STEDT_GLOSS	REFLEX	DOCULECT	SRCID	SRCABBR
38037	n	the ant	1825	363696	ant	chaŋ³¹m̥an⁵⁵	Achang (Xiandao)	0365.29	TBL
71000	n	the ant	1843	363712	ant	tʂhuɑ⁵⁵uɑ³³	Naxi	0365.45	TBL
71001	n	the ant	1843	363718	ant	tɕho⁵⁵lo³³ʂɿ²¹	Naxi	0365.45	TBL
39751	n	the ant	1826	363670	ant	dʑa⁵⁵dʐoʔ⁵³tʂᴜ¹³ma⁵³	Tibetan (Batang)	0365.03	TBL
72837	n	the ant	1844	363713	ant	bu⁵⁵tsɿ⁵⁵	Namuyi	0365.46	TBL
7931	n	the ant	1808	363680	ant	pu⁵⁵rye⁵⁵a⁵⁵ȵ̥e⁵⁵	Queyu (Xinlong)	0365.13	TBL
41669	n	the ant	1827	363697	ant	pau⁵¹voʔ⁵⁵	Atsi [Zaiwa]	0365.30	TBL
50636	n	the ant	1832	363702	ant	bu⁵⁵vu²¹	Yi (Xide)	0365.35	TBL
9760	n	the ant	1809	363681	ant	po⁵⁵ʐo⁵⁵	Zhaba (Daofu County)	0365.14	TBL
56364	n	the ant	1835	363705	ant	bi̱⁵⁵ju̱³³	Yi (Wuding)	0365.38	TBL
43539	n	the ant	1828	363698	ant	phə̆³¹ɣuk³¹	Langsu (Luxi)	0365.31	TBL
76353	n	the ant	1846	363715	ant	pi⁴²po⁴²tsɿ³³	Bai (Jianchuan)	0365.48	TBL
11682	n	the ant	1810	363682	ant	tʂuɑ²⁴	Muya	0365.15	TBL
45311	n	the ant	1829	363699	ant	phə̆³¹ɣɔʔ³¹	Bola (Luxi)	0365.32	TBL
78308	n	the ant	1847	363716	ant	si⁵⁵ȵi²¹ka²¹	Tujia	0365.49	TBL
13608	n	the ant	1811	363683	ant	mbu³⁵ha⁵⁵	Guiqiong	0365.16	TBL
79799	n	the ant	1848	363672	ant	cçok mæ	Tibetan (Alike)	0365.05	TBL
47140	n	the ant	1830	363700	ant	la³¹jɛt ³¹	Leqi (Luxi)	0365.33	TBL
15272	n	the ant	1812	363684	ant	tshɛ⁵³ru³³	Xumi	0365.17	TBL
81380	n	the ant	1849	363717	ant	dø³³xɯi³³tθa̱⁵⁵	Karen	0365.50	TBL
48837	n	the ant	1831	363701	ant	la⁵⁵ɣɹua̱⁵³	Nusu (Central)	0365.34	TBL
17141	n	the ant	1813	363685	ant	bu³³əʴ⁵³	Lyuzu	0365.18	TBL
82938	n	the ant	1850	363673	ant	ʂuk⁵⁵pu⁵³	Cuona Menba	0365.06	TBL
24829	n	the ant	1817	363688	ant	so³¹zo⁵⁵	Nung	0365.21	TBL
18988	n	the ant	1814	363686	ant	kă³³kjin³³	Jingpho	0365.19	TBL
84736	n	the ant	1851	363674	ant	khaŋ dʑi la	Motuo Menba	0365.07	TBL
52620	n	the ant	1833	363703	ant	ba²¹ʐo³³	Yi (Weishan)	0365.36	TBL
20912	n	the ant	1815	363669	ant	tʂhoː¹³ma⁵⁵	Tibetan (Lhasa)	0365.02	TBL
54516	n	the ant	1834	363704	ant	bə²¹ʑo³³	Yi (Nanhua)	0365.37	TBL
69166	n	the ant	1842	363711	ant	pu⁴⁴xo⁴²	Jinuo	0365.44	TBL
74660	n	the ant	1845	363714	ant	pv³¹lo⁵³	Gazhuo	0365.47	TBL
22991	n	the ant	1816	363687	ant	ɕɯ⁵⁵ɹɔʔ⁵⁵	Dulong	0365.20	TBL
58296	n	the ant	1836	363706	ant	kɑ⁵⁵u⁴⁴mɒ³³	Yi (Sani)	0365.39	TBL
26310	n	the ant	1818	363689	ant	kɯ³¹jɯ⁵³	Darang [Taraon]	0365.22	TBL
86444	n	the ant	1852	363675	ant	tɕu khuʴ	Qiang (Mawo)	0365.08	TBL
60121	n	the ant	1837	363671	ant	mbə tɕaχ ma	Tibetan (Xiahe)	0365.04	TBL
27732	n	the ant	1819	363690	ant	tɕu³¹kɹik⁵³	Kaman [Miju]	0365.23	TBL
61884	n	the ant	1838	363707	ant	bu³¹	Lisu	0365.40	TBL
29209	n	the ant	1820	363691	ant	ta ruk	Bokar	0365.24	TBL
63724	n	the ant	1839	363708	ant	a⁵⁵u̱³³la⁵⁵de³¹	Hani (Lüchun)	0365.41	TBL
32474	n	the ant	1822	363693	ant	pɑ¹|rwɑk⁴shit⁴	Burmese (Written)	0365.26	TBL
31088	n	the ant	1821	363692	ant	pɑ³¹si⁵⁵	Yidu	0365.25	TBL
88379	n	the ant	1853	363676	ant	by⁵⁵zgie¹³	Pumi (Lanping)	0365.09	TBL
65520	n	the ant	1840	363709	ant	a⁵⁵fv̱³³	Hani (Mojiang)	0365.42	TBL
#
114	n	the armpit	1804	349719	armpit	mtɕhan khuŋ	Tibetan (Written)	0092.01	TBL
34087	n	the armpit	1823	349745	armpit	tɕhɑ̃i⁵⁵	Burmese (Rangoon)	0092.27	TBL
2142	n	the armpit	1805	349728	armpit	dʑa¹¹mã⁵⁵	Pumi (Jiulong)	0092.10	TBL
35983	n	the armpit	1824	349746	armpit	kă³¹liŋ³⁵tʂhuaʔ⁵⁵	Achang (Longchuan)	0092.28	TBL
68888	n	the armpit	1842	349762	armpit	ja³³ɣo⁴⁴pɔ⁵⁵	Jinuo	0092.44	TBL
3810	n	the armpit	1806	349729	armpit	tɑ pjɑ kᴇ	rGyalrong (Maerkang)	0092.11	TBL
70713	n	the armpit	1843	349763	armpit	lɑ²¹ko⁵⁵	Naxi	0092.45	TBL
5665	n	the armpit	1807	349730	armpit	phjɛ kə və	Daofu	0092.12	TBL
39453	n	the armpit	1826	349721	armpit	tɕhĩ¹³kũ⁵⁵	Tibetan (Batang)	0092.03	TBL
7644	n	the armpit	1808	349731	armpit	rdʑa¹³qa⁵⁵li³³	Queyu (Xinlong)	0092.13	TBL
41389	n	the armpit	1827	349748	armpit	kă²¹tʃo̱k⁵⁵khoŋ²¹	Atsi [Zaiwa]	0092.30	TBL
74383	n	the armpit	1845	349765	armpit	la⁵³ja³⁵	Gazhuo	0092.47	TBL
67059	n	the armpit	1841	349761	armpit	lɑ²¹li³⁵qɑ¹¹xɔ³⁵	Lahu (Lancang)	0092.43	TBL
72546	n	the armpit	1844	349764	armpit	jæ³³dæ³³qhæ⁵⁵	Namuyi	0092.46	TBL
9462	n	the armpit	1809	349732	armpit	ja⁵⁵tho⁵⁵ ʑʌ¹³	Zhaba (Daofu County)	0092.14	TBL
43263	n	the armpit	1828	349749	armpit	lɔʔ³¹tʃhɛʔ⁵⁵	Langsu (Luxi)	0092.31	TBL
76069	n	the armpit	1846	349766	armpit	ji²¹kho³³mi̱²¹tɕi³³	Bai (Jianchuan)	0092.48	TBL
11388	n	the armpit	1810	349733	armpit	jɐ³³næ⁵⁵βa³⁵	Muya	0092.15	TBL
45033	n	the armpit	1829	349750	armpit	laʔ³¹tʃhɛʔ⁵⁵	Bola (Luxi)	0092.32	TBL
78035	n	the armpit	1847	349767	armpit	tɕie³⁵tan⁵⁵tɕi²¹	Tujia	0092.49	TBL
13319	n	the armpit	1811	349734	armpit	*	Guiqiong	0092.16	TBL
46866	n	the armpit	1830	349751	armpit	lɔʔ³¹tʃnap⁵⁵	Leqi (Luxi)	0092.33	TBL
14981	n	the armpit	1812	349735	armpit	a³³ra⁵⁵bŭ³³qu³³	Xumi	0092.17	TBL
61607	n	the armpit	1838	349758	armpit	lɛ̱³¹de³¹khu̱³³	Lisu	0092.40	TBL
81107	n	the armpit	1849	349768	armpit	dă³¹la³¹bu³³	Karen	0092.50	TBL
48557	n	the armpit	1831	349752	armpit	kua⁵⁵khɹoŋ³³	Nusu (Central)	0092.34	TBL
16850	n	the armpit	1813	349736	armpit	le³³gi⁵³jæ³¹	Lyuzu	0092.18	TBL
82664	n	the armpit	1850	349724	armpit	tɕhen⁵⁵ko⁵⁵	Cuona Menba	0092.06	TBL
50342	n	the armpit	1832	349753	armpit	e⁵⁵vu̱³³	Yi (Xide)	0092.35	TBL
79519	n	the armpit	1848	349723	armpit	ntɕhan	Tibetan (Alike)	0092.05	TBL
18708	n	the armpit	1814	349737	armpit	kă³¹phaʔ³¹n⁵⁵pu̱ʔ⁵⁵	Jingpho	0092.19	TBL
84441	n	the armpit	1851	349725	armpit	*	Motuo Menba	0092.07	TBL
52338	n	the armpit	1833	349754	armpit	lɪ̱²¹kɑ⁵⁵du̪⁵⁵khu̪³³	Yi (Weishan)	0092.36	TBL
20585	n	the armpit	1815	349720	armpit	tɕhɛ̃⁵⁵khuŋ⁵⁵	Tibetan (Lhasa)	0092.02	TBL
86149	n	the armpit	1852	349726	armpit	dʐəw tsə qəl	Qiang (Mawo)	0092.08	TBL
30815	n	the armpit	1821	349743	armpit	e⁵⁵kɑ³¹ku⁵³	Yidu	0092.25	TBL
54233	n	the armpit	1834	349755	armpit	le̱²¹di²¹	Yi (Nanhua)	0092.37	TBL
88092	n	the armpit	1853	349727	armpit	ʒdʒɛ¹³pu⁵⁵	Pumi (Lanping)	0092.09	TBL
22707	n	the armpit	1816	349738	armpit	ɹɑʔ⁵⁵li⁵⁵	Dulong	0092.20	TBL
56086	n	the armpit	1835	349756	armpit	lɑ̱⁵⁵dʑv̩¹¹mi³³	Yi (Wuding)	0092.38	TBL
24554	n	the armpit	1817	349739	armpit	gu³¹lu³¹phɑŋ³¹	Nung	0092.21	TBL
58022	n	the armpit	1836	349757	armpit	je⁴⁴mæ³³	Yi (Sani)	0092.39	TBL
26037	n	the armpit	1818	349740	armpit	kɑ³¹kɑ⁵³	Darang [Taraon]	0092.22	TBL
59835	n	the armpit	1837	349722	armpit	tɕhan joχ	Tibetan (Xiahe)	0092.04	TBL
27457	n	the armpit	1819	349741	armpit	plɑ⁵⁵mu⁵⁵	Kaman [Miju]	0092.23	TBL
28912	n	the armpit	1820	349742	armpit	kɯŋ rum	Bokar	0092.24	TBL
37759	n	the armpit	1825	349747	armpit	lɔʔ³¹san⁵⁵khʐoʔ⁵⁵	Achang (Xiandao)	0092.29	TBL
63441	n	the armpit	1839	349759	armpit	la³¹ɣu³³xɔ³¹	Hani (Lüchun)	0092.41	TBL
32197	n	the armpit	1822	349744	armpit	khjoŋ³	Burmese (Written)	0092.26	TBL
65233	n	the armpit	1840	349760	armpit	la³¹ɕi³³xu³¹	Hani (Mojiang)	0092.42	TBL
#
469	n	the bamboo	1804	364910	bamboo	smjug ma	Tibetan (Written)	0389.01	TBL
34392	n	the bamboo	1823	364936	bamboo	wɑ⁵⁵	Burmese (Rangoon)	0389.27	TBL
2459	n	the bamboo	1805	364919	bamboo	mɐ³⁵	Pumi (Jiulong)	0389.10	TBL
36286	n	the bamboo	1824	364937	bamboo	o³¹	Achang (Longchuan)	0389.28	TBL
69190	n	the bamboo	1842	364953	bamboo	vɔ⁴⁴	Jinuo	0389.44	TBL
60145	n	the bamboo	1837	364913	bamboo	hȵɯx ma	Tibetan (Xiahe)	0389.04	TBL
4115	n	the bamboo	1806	364920	bamboo	ɟjo	rGyalrong (Maerkang)	0389.11	TBL
38061	n	the bamboo	1825	364938	bamboo	o³¹	Achang (Xiandao)	0389.29	TBL
71026	n	the bamboo	1843	364954	bamboo	mɯ⁵⁵	Naxi	0389.45	TBL
6002	n	the bamboo	1807	364921	bamboo	ʁɮə	Daofu	0389.12	TBL
39775	n	the bamboo	1826	364912	bamboo	ȵu⁵⁵ma⁵³	Tibetan (Batang)	0389.03	TBL
72863	n	the bamboo	1844	364955	bamboo	ma³⁵	Namuyi	0389.46	TBL
7955	n	the bamboo	1808	364922	bamboo	lma⁵⁵	Queyu (Xinlong)	0389.13	TBL
41694	n	the bamboo	1827	364939	bamboo	va²¹	Atsi [Zaiwa]	0389.30	TBL
74684	n	the bamboo	1845	364956	bamboo	tɕi³³tsv²⁴	Gazhuo	0389.47	TBL
9784	n	the bamboo	1809	364923	bamboo	mɛ⁵⁵	Zhaba (Daofu County)	0389.14	TBL
56390	n	the bamboo	1835	364947	bamboo	mu³³	Yi (Wuding)	0389.38	TBL
43565	n	the bamboo	1828	364940	bamboo	vɔ³⁵	Langsu (Luxi)	0389.31	TBL
76378	n	the bamboo	1846	364957	bamboo	tso̱	Bai (Jianchuan)	0389.48	TBL
11708	n	the bamboo	1810	364924	bamboo	rə³³mbə⁵⁵tɕø⁵³	Muya	0389.15	TBL
65546	n	the bamboo	1840	364951	bamboo	xɔ³¹pu⁵⁵	Hani (Mojiang)	0389.42	TBL
45335	n	the bamboo	1829	364941	bamboo	va³¹	Bola (Luxi)	0389.32	TBL
78332	n	the bamboo	1847	364958	bamboo	mu⁵⁵	Tujia	0389.49	TBL
13634	n	the bamboo	1811	364925	bamboo	mɛ⁵⁵	Guiqiong	0389.16	TBL
79823	n	the bamboo	1848	364914	bamboo	rȵ̥uk mæ	Tibetan (Alike)	0389.05	TBL
47164	n	the bamboo	1830	364942	bamboo	wo³³	Leqi (Luxi)	0389.33	TBL
81404	n	the bamboo	1849	364959	bamboo	wa̱³¹	Karen	0389.50	TBL
48862	n	the bamboo	1831	364943	bamboo	m̥a³³	Nusu (Central)	0389.34	TBL
48863	n	the bamboo	1831	364961	bamboo	va⁵⁵	Nusu (Central)	0389.34	TBL
17169	n	the bamboo	1813	364927	bamboo	n̥i⁵³	Lyuzu	0389.18	TBL
82962	n	the bamboo	1850	364915	bamboo	ȵom³⁵	Cuona Menba	0389.06	TBL
50661	n	the bamboo	1832	364944	bamboo	mɑ³³	Yi (Xide)	0389.35	TBL
19012	n	the bamboo	1814	364928	bamboo	kă⁵⁵|wa⁵⁵	Jingpho	0389.19	TBL
84760	n	the bamboo	1851	364916	bamboo	so	Motuo Menba	0389.07	TBL
86469	n	the bamboo	1852	364917	bamboo	ʂpu	Qiang (Mawo)	0389.08	TBL
20940	n	the bamboo	1815	364911	bamboo	ȵuŋ⁵⁵mə⁵⁵	Tibetan (Lhasa)	0389.02	TBL
52645	n	the bamboo	1833	364945	bamboo	mɑ⁵⁵dzɿ⁵⁵	Yi (Weishan)	0389.36	TBL
54540	n	the bamboo	1834	364946	bamboo	mo³³	Yi (Nanhua)	0389.37	TBL
88403	n	the bamboo	1853	364918	bamboo	mʐɐ⁵⁵	Pumi (Lanping)	0389.09	TBL
23017	n	the bamboo	1816	364929	bamboo	ɹm³¹mɑŋ⁵⁵	Dulong	0389.20	TBL
67362	n	the bamboo	1841	364952	bamboo	vɑ⁵³	Lahu (Lancang)	0389.43	TBL
24853	n	the bamboo	1817	364930	bamboo	khɛm⁵⁵	Nung	0389.21	TBL
58320	n	the bamboo	1836	364948	bamboo	mɒ⁴⁴tɒ³³	Yi (Sani)	0389.39	TBL
15299	n	the bamboo	1812	364926	bamboo	miæ⁵⁵	Xumi	0389.17	TBL
26334	n	the bamboo	1818	364931	bamboo	tɑ³¹liɑ⁵³	Darang [Taraon]	0389.22	TBL
27756	n	the bamboo	1819	364932	bamboo	mɑ̆i⁵⁵blɑ⁵³	Kaman [Miju]	0389.23	TBL
61908	n	the bamboo	1838	364949	bamboo	ne̱³³gu³¹tɕuɑ̱³³	Lisu	0389.40	TBL
29234	n	the bamboo	1820	364933	bamboo (thick, coarse)	jaː	Bokar	0389.24	TBL
29235	n	the bamboo	1820	364960	bamboo (thin, fine)	jɑːlɯ	Bokar	0389.24	TBL
63748	n	the bamboo	1839	364950	bamboo	xa³¹bo⁵⁵	Hani (Lüchun)	0389.41	TBL
31112	n	the bamboo	1821	364934	bamboo	ɑ³¹bɹɑ³⁵liɑ⁵⁵	Yidu	0389.25	TBL
32499	n	the bamboo	1822	364935	bamboo	wɑ³	Burmese (Written)	0389.26	TBL
#
430	n	the bedbug	1804	363100	bedbug	ɦdre ɕig	Tibetan (Written)	0354.01	TBL
34356	n	the bedbug	1823	363126	bedbug	tɕɑ̃⁵⁵po⁵⁵	Burmese (Rangoon)	0354.27	TBL
67327	n	the bedbug	1841	363142	bedbug	xɤ⁵⁴	Lahu (Lancang)	0354.43	TBL
2421	n	the bedbug	1805	363109	bedbug	*	Pumi (Jiulong)	0354.10	TBL
36250	n	the bedbug	1824	363127	bedbug	phă³¹tɕhek³⁵	Achang (Longchuan)	0354.28	TBL
69155	n	the bedbug	1842	363143	bedbug	kɛ⁴²mɔ³³	Jinuo	0354.44	TBL
4080	n	the bedbug	1806	363110	bedbug	mdʐə ʃək	rGyalrong (Maerkang)	0354.11	TBL
38025	n	the bedbug	1825	363128	bedbug	*	Achang (Xiandao)	0354.29	TBL
70989	n	the bedbug	1843	363144	bedbug	tʂuɑ³³ʂu³³	Naxi	0354.45	TBL
5966	n	the bedbug	1807	363111	bedbug	ndʐi ɕho	Daofu	0354.12	TBL
39739	n	the bedbug	1826	363102	bedbug	ndʐe¹³xiʔ⁵³	Tibetan (Batang)	0354.03	TBL
72826	n	the bedbug	1844	363145	bedbug	qæ⁵³bu³¹	Namuyi	0354.46	TBL
7919	n	the bedbug	1808	363112	bedbug	ndʐe¹³ʃi⁵⁵	Queyu (Xinlong)	0354.13	TBL
41657	n	the bedbug	1827	363129	bedbug	pau²¹phjik⁵⁵	Atsi [Zaiwa]	0354.30	TBL
9749	n	the bedbug	1809	363113	bedbug	ndʐɿ⁵⁵ɕi⁵⁵	Zhaba (Daofu County)	0354.14	TBL
43527	n	the bedbug	1828	363130	bedbug	*	Langsu (Luxi)	0354.31	TBL
76342	n	the bedbug	1846	363147	bedbug	pi⁵⁵sɿ⁵⁵	Bai (Jianchuan)	0354.48	TBL
78297	n	the bedbug	1847	363148	bedbug	khɯ³⁵li⁵⁵li²¹	Tujia	0354.49	TBL
11670	n	the bedbug	1810	363114	bedbug	ndʐe³³ɕi⁵³	Muya	0354.15	TBL
45299	n	the bedbug	1829	363131	bedbug	kə̆³¹pɛʔ³¹	Bola (Luxi)	0354.32	TBL
74649	n	the bedbug	1845	363146	bedbug	ma²⁴sɛ³³	Gazhuo	0354.47	TBL
13596	n	the bedbug	1811	363115	bedbug	ndʑi³⁵ʃə⁵⁵	Guiqiong	0354.16	TBL
47129	n	the bedbug	1830	363132	bedbug	pou³³phjik⁵⁵	Leqi (Luxi)	0354.33	TBL
15261	n	the bedbug	1812	363116	bedbug	miæ⁵⁵ɕæ⁵⁵	Xumi	0354.17	TBL
81369	n	the bedbug	1849	363149	bedbug	guɔ³³	Karen	0354.50	TBL
48826	n	the bedbug	1831	363133	bedbug	phɹa³³	Nusu (Central)	0354.34	TBL
17130	n	the bedbug	1813	363117	bedbug	tʂhəu³⁵tshuŋ³¹	Lyuzu	0354.18	TBL
82927	n	the bedbug	1850	363105	bedbug	dʐe⁵⁵ ɕik⁵³	Cuona Menba	0354.06	TBL
50625	n	the bedbug	1832	363134	bedbug	tʂho⁵⁵tʂho²¹	Yi (Xide)	0354.35	TBL
18976	n	the bedbug	1814	363118	bedbug	ʃă⁵⁵kʒe̱p⁵⁵	Jingpho	0354.19	TBL
84724	n	the bedbug	1851	363106	bedbug	le be	Motuo Menba	0354.07	TBL
52608	n	the bedbug	1833	363135	bedbug	ma⁵⁵ɕi⁵⁵	Yi (Weishan)	0354.36	TBL
79788	n	the bedbug	1848	363104	bedbug	ɣdʑa xək	Tibetan (Alike)	0354.05	TBL
20900	n	the bedbug	1815	363101	bedbug	tʂi¹³ɕik⁵²	Tibetan (Lhasa)	0354.02	TBL
54505	n	the bedbug	1834	363136	bedbug	mo⁵⁵ɕi⁵⁵	Yi (Nanhua)	0354.37	TBL
88368	n	the bedbug	1853	363108	bedbug	dʐo⁵⁵ ʃə⁵⁵	Pumi (Lanping)	0354.09	TBL
22980	n	the bedbug	1816	363119	bedbug	tɕi³¹kɛŋ⁵³	Dulong	0354.20	TBL
56353	n	the bedbug	1835	363137	bedbug	mv̩³³ɕe³³	Yi (Wuding)	0354.38	TBL
24818	n	the bedbug	1817	363120	bedbug	ɕɛm⁵⁵	Nung	0354.21	TBL
58285	n	the bedbug	1836	363138	bedbug	mɒ⁴⁴ɕɪ³³mɒ³³	Yi (Sani)	0354.39	TBL
26299	n	the bedbug	1818	363121	bedbug	xɑ³¹bɑ⁵³	Darang [Taraon]	0354.22	TBL
86432	n	the bedbug	1852	363107	bedbug	tʃhəu tʃhuŋ	Qiang (Mawo)	0354.08	TBL
60110	n	the bedbug	1837	363103	bedbug	dʑa ɕhəχ	Tibetan (Xiahe)	0354.04	TBL
27721	n	the bedbug	1819	363122	bedbug	mɯ³¹klɑp⁵³	Kaman [Miju]	0354.23	TBL
61873	n	the bedbug	1838	363139	bedbug	khɯ³¹xɯ̱³³tɯ³⁵	Lisu	0354.40	TBL
29197	n	the bedbug	1820	363123	bedbug	a kɯ ta ri	Bokar	0354.24	TBL
32463	n	the bedbug	1822	363125	bedbug	krɑm³po³	Burmese (Written)	0354.26	TBL
63713	n	the bedbug	1839	363140	bedbug	a³¹go̱³³	Hani (Lüchun)	0354.41	TBL
31077	n	the bedbug	1821	363124	bedbug	kɑ⁵⁵bɑ⁵⁵	Yidu	0354.25	TBL
65509	n	the bedbug	1840	363141	bedbug	a³¹ko³³	Hani (Mojiang)	0354.42	TBL
#
119	n	the belly	1804	349924	belly	grod pa	Tibetan (Written)	0096.01	TBL
120	n	the belly	1804	349974	belly	gsus pa	Tibetan (Written)	0096.01	TBL
34092	n	the belly	1823	349950	belly	bɑiʔ⁴	Burmese (Rangoon)	0096.27	TBL
2146	n	the belly	1805	349933	belly	py⁵⁵	Pumi (Jiulong)	0096.10	TBL
35987	n	the belly	1824	349951	belly	ɔm³¹tau³¹	Achang (Longchuan)	0096.28	TBL
68892	n	the belly	1842	349967	belly	vu⁵⁵phu⁴⁴	Jinuo	0096.44	TBL
3814	n	the belly	1806	349934	belly	tə |pok	rGyalrong (Maerkang)	0096.11	TBL
82668	n	the belly	1850	349929	belly	cɛː⁵⁵pa⁵³	Cuona Menba	0096.06	TBL
37763	n	the belly	1825	349952	belly	om³¹	Achang (Xiandao)	0096.29	TBL
70717	n	the belly	1843	349968	belly	dv̩²¹me³³	Naxi	0096.45	TBL
5669	n	the belly	1807	349935	belly	vo	Daofu	0096.12	TBL
72551	n	the belly	1844	349976	belly	hĩ³³bi⁵⁵	Namuyi	0096.46	TBL
39457	n	the belly	1826	349926	belly	tʂᴜ¹³pa⁵³	Tibetan (Batang)	0096.03	TBL
7648	n	the belly	1808	349936	belly	lvu⁵⁵	Queyu (Xinlong)	0096.13	TBL
7649	n	the belly	1808	349975	belly	rvu⁵⁵	Queyu (Xinlong)	0096.13	TBL
41393	n	the belly	1827	349953	belly	vam²¹	Atsi [Zaiwa]	0096.30	TBL
74387	n	the belly	1845	349970	belly	so⁵³ma³³ko³¹	Gazhuo	0096.47	TBL
67063	n	the belly	1841	349966	belly	ɣu⁵³pe³¹	Lahu (Lancang)	0096.43	TBL
72550	n	the belly	1844	349969	belly	ʔhĩ³³bi⁵⁵	Namuyi	0096.46	TBL
9467	n	the belly	1809	349937	belly	vei¹³	Zhaba (Daofu County)	0096.14	TBL
78039	n	the belly	1847	349972	belly	mɯe²¹ko²¹	Tujia	0096.49	TBL
76073	n	the belly	1846	349971	belly	fu̱³³	Bai (Jianchuan)	0096.48	TBL
11392	n	the belly	1810	349938	belly	βə³³lø⁵³	Muya	0096.15	TBL
45037	n	the belly	1829	349955	belly	vɛ³¹tau³¹	Bola (Luxi)	0096.32	TBL
13323	n	the belly	1811	349939	belly	pã⁵⁵	Guiqiong	0096.16	TBL
79523	n	the belly	1848	349928	belly	ho	Tibetan (Alike)	0096.05	TBL
46870	n	the belly	1830	349956	belly	wɔm³³tou³³	Leqi (Luxi)	0096.33	TBL
84445	n	the belly	1851	349930	belly	pho laŋ	Motuo Menba	0096.07	TBL
81111	n	the belly	1849	349973	belly	hu⁵⁵phɤ⁵⁵	Karen	0096.50	TBL
48561	n	the belly	1831	349957	belly	va³¹lɔ⁵³	Nusu (Central)	0096.34	TBL
28916	n	the belly	1820	349947	belly	kiː◦poŋ	Bokar	0096.24	TBL
16854	n	the belly	1813	349941	belly	dʑi³³phæ⁵³	Lyuzu	0096.18	TBL
50346	n	the belly	1832	349958	belly	i²¹mo²¹	Yi (Xide)	0096.35	TBL
18712	n	the belly	1814	349942	belly	ka̱n³³	Jingpho	0096.19	TBL
52342	n	the belly	1833	349959	belly	hɪ̱²¹mɑ³³dzɿ³³	Yi (Weishan)	0096.36	TBL
20589	n	the belly	1815	349925	belly	tʂho¹³ko⁵²	Tibetan (Lhasa)	0096.02	TBL
86154	n	the belly	1852	349931	belly	pu	Qiang (Mawo)	0096.08	TBL
54237	n	the belly	1834	349960	belly	xe̱⁵⁵pɯ³³	Yi (Nanhua)	0096.37	TBL
14985	n	the belly	1812	349940	belly	xu⁵³pɑo³³	Xumi	0096.17	TBL
88096	n	the belly	1853	349932	belly	fpi⁵⁵	Pumi (Lanping)	0096.09	TBL
22711	n	the belly	1816	349943	belly	pɯ³¹wɑ⁵⁵	Dulong	0096.20	TBL
56090	n	the belly	1835	349961	belly	u⁵⁵pe³³	Yi (Wuding)	0096.38	TBL
24558	n	the belly	1817	349944	belly	phɑ⁵³	Nung	0096.21	TBL
58026	n	the belly	1836	349962	belly	ɪ¹¹pɪ⁴⁴	Yi (Sani)	0096.39	TBL
26041	n	the belly	1818	349945	belly	kɯ³¹jɯŋ⁵⁵	Darang [Taraon]	0096.22	TBL
27461	n	the belly	1819	349946	belly	dɑ̆k⁵³	Kaman [Miju]	0096.23	TBL
61611	n	the belly	1838	349963	belly	hẽ̱³¹khi³¹	Lisu	0096.40	TBL
43267	n	the belly	1828	349954	belly	vẽ³⁵tuk³¹	Langsu (Luxi)	0096.31	TBL
63445	n	the belly	1839	349964	belly	u³¹de³¹	Hani (Lüchun)	0096.41	TBL
30819	n	the belly	1821	349948	belly	khɹɑ³¹poŋ³⁵	Yidu	0096.25	TBL
59839	n	the belly	1837	349927	belly	ho	Tibetan (Xiahe)	0096.04	TBL
32202	n	the belly	1822	349949	belly	bok⁴	Burmese (Written)	0096.26	TBL
65237	n	the belly	1840	349965	belly	u³¹mɔ³³	Hani (Mojiang)	0096.42	TBL
#
398	n	the bird	1804	361965	bird	bja	Tibetan (Written)	0326.01	TBL
399	n	the bird	1804	362015	bird	bjeɦu	Tibetan (Written)	0326.01	TBL
34327	n	the bird	1823	361991	bird	ŋ̊ɛʔ⁴	Burmese (Rangoon)	0326.27	TBL
67299	n	the bird	1841	362007	bird	ŋɑ⁵⁴	Lahu (Lancang)	0326.43	TBL
2392	n	the bird	1805	361974	bird	dʑɛ̃³⁵	Pumi (Jiulong)	0326.10	TBL
2393	n	the bird	1805	362016	bird	dʑa¹¹dʑẽ⁵⁵	Pumi (Jiulong)	0326.10	TBL
79760	n	the bird	1848	361969	bird	wɕæ	Tibetan (Alike)	0326.05	TBL
36222	n	the bird	1824	361992	bird	m̥ɔʔ⁵⁵	Achang (Longchuan)	0326.28	TBL
69126	n	the bird	1842	362008	bird	ŋa⁴²zɔ⁴⁴	Jinuo	0326.44	TBL
4052	n	the bird	1806	361975	bird	pɑ tsɑ	rGyalrong (Maerkang)	0326.11	TBL
37997	n	the bird	1825	361993	bird	ŋ̊ɔʔ⁵⁵	Achang (Xiandao)	0326.29	TBL
70961	n	the bird	1843	362009	bird	v̩⁵⁵zi³³	Naxi	0326.45	TBL
5935	n	the bird	1807	361976	bird	vdʑɛ vdʑu	Daofu	0326.12	TBL
39711	n	the bird	1826	361967	bird	ɕy¹³	Tibetan (Batang)	0326.03	TBL
72798	n	the bird	1844	362010	bird	ge⁵⁵zɿ⁵⁵	Namuyi	0326.46	TBL
7890	n	the bird	1808	361977	bird	ɕe⁵⁵bʑi³³	Queyu (Xinlong)	0326.13	TBL
41628	n	the bird	1827	361994	bird	ŋo̱ʔ⁵⁵	Atsi [Zaiwa]	0326.30	TBL
