ID	CONCEPT	OMEGAWIKI	CHINESE	POS	WOLD	ABVD	IELEX	SWADESH_1952	SWADESH_1955	TOWEROFBABEL	SUBGROUP	DOCULECT	ENTRY_IN_SOURCE	IPA	TOKENS	ALIGNMENT	NOTE	GLOSS_IN_SOURCE	HANZI	COGID	SOURCE	SCAID
186	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
187	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
188	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
189	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
190	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
191	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
192	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
193	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
194	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
195	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
196	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
197	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
198	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
199	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
200	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
201	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
202	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
203	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
204	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
205	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
206	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
207	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
208	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
209	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
210	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
211	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
212	the ashes	264	灰	Noun	1.84	ashes (146)	ashes (5)	ashes(4)	ashes(2)	ashes(43)	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
213	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
214	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
215	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Ega	-	-	-	-	-	-	-	0	-	0
216	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
217	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
218	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
219	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
220	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
221	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
222	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
223	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
224	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
225	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
226	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
227	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
228	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
229	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
230	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
231	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
232	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
233	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
234	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
235	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
236	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
237	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
238	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
239	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
240	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
241	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
242	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
243	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
244	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
245	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
246	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
247	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
248	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
249	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
250	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
251	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
252	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
253	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
254	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
255	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
256	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
257	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
258	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
259	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
260	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
261	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
262	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
263	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
264	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
265	the back	5648	背	Noun	4.19	back (13)	back (7)	back (person's)(6)	-	-	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
266	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
267	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
268	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Ega	-	-	-	-	-	-	-	0	-	0
269	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
270	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
271	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
272	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
273	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
274	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
275	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
276	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
277	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
278	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
279	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
280	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
281	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
282	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
283	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
284	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
285	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
286	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
287	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
288	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
289	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
290	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
291	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
292	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
293	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
294	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
295	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
296	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
297	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
298	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
299	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
300	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
301	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
302	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
303	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
304	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
305	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
306	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
307	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
308	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
309	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
310	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
311	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
312	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
313	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
314	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
315	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
316	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
317	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
318	bad	5650	坏	Adjective	16.72	bad, evil (165)	bad (8)	bad (deleterious or unsuitable)(7)	-	-	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
319	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
320	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
321	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Ega	-	-	-	-	-	-	-	0	-	0
322	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
323	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
324	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
325	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
326	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
327	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
328	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
329	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
330	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
331	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
332	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
333	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
334	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
335	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
336	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
337	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
338	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
339	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
340	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
341	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
342	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
343	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
344	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
345	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
346	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
347	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
348	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
349	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
350	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
351	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
352	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
353	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
354	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
355	the bark	5439	树皮	Noun	8.75	-	bark (9)	bark(8)	bark(3)	bark(102)	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
